dataset,method,noise_level,poison_rate,poison_strategy,seed,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,relative_f1,f1_drop_from_noise0
Apache,Full Context,0.0,0.1,instruction,2,0.047884900006465614,0.6384653334195415,0.68,0.4444444444444444,0.5714285714285714,0.5,0.6323529411764706,0.7764550264550264,0.7764550264550264,0.6314728440715556,0.18187971816331674,0.18456496509411346,0.32,9.0,675.0,0.0,0.0,1.0,75.0,423.29333333333335,31747.0,51.026666666666664,3827.0,9.0,675.0,0.0,0.0,1.0,75.0,423.29333333333335,31747.0,51.026666666666664,3827.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.12054682332188868,1.500011421740055e-06,8.0,,,,,,,,,,1.0,0.0
Apache,Full Context,0.1,0.1,instruction,2,0.07523910002782941,1.0031880003710587,0.72,0.5,0.5238095238095238,0.5116279069767442,0.6576831123668767,0.7504409171075839,0.7504409171075839,0.6019997651601425,0.18577625143000148,0.17204271678396557,0.28,10.0,750.0,1.0,75.0,1.0,75.0,471.6933333333333,35377.0,51.0,3825.0,10.0,750.0,1.0,75.0,1.0,75.0,471.6933333333333,35377.0,51.0,3825.0,0.1,0.1,1.0,1.0,0.0,0.0,0.10812109562710236,1.500011421740055e-06,8.0,,,,,,,,,,1.0232558139534884,-0.011627906976744207
Apache,Full Context,0.2,0.1,instruction,2,0.05902099999366328,0.786946666582177,0.8133333333333334,0.7333333333333333,0.5238095238095238,0.6111111111111112,0.7441520467836258,0.7716049382716049,0.7716049382716049,0.570130798470663,0.18563862965187156,0.2233189390373257,0.18666666666666668,11.0,825.0,2.0,150.0,1.0,75.0,520.04,39003.0,51.0,3825.0,11.0,825.0,2.0,150.0,1.0,75.0,520.04,39003.0,51.0,3825.0,0.18181818181818182,0.09090909090909091,1.0,1.0,0.0,0.0,0.09806937927851704,1.500011421740055e-06,8.0,,,,,,,,,,1.2222222222222223,-0.11111111111111116
Apache,Full Context,0.3,0.1,instruction,2,0.05604470003163442,0.7472626670884589,0.8,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.7401247401247402,0.7486772486772486,0.7486772486772486,0.5983333500516255,0.18673555839198058,0.20530047905966659,0.2,11.0,825.0,2.0,150.0,1.0,75.0,519.6666666666666,38975.0,50.54666666666667,3791.0,11.0,825.0,2.0,150.0,1.0,75.0,519.6666666666666,38975.0,50.54666666666667,3791.0,0.18181818181818182,0.09090909090909091,1.0,1.0,0.0,0.0,0.0972674791533034,1.500011421740055e-06,8.0,,,,,,,,,,1.2307692307692308,-0.11538461538461542
Apache,Full Context,0.4,0.1,instruction,2,0.06135199998971075,0.8180266665294766,0.7333333333333333,0.5454545454545454,0.2857142857142857,0.375,0.6027542372881356,0.7037037037037037,0.7037037037037037,0.5072995395616102,0.19158462757639483,0.14782006947818443,0.26666666666666666,12.0,900.0,3.0,225.0,1.0,75.0,568.84,42663.0,51.373333333333335,3853.0,12.0,900.0,3.0,225.0,1.0,75.0,568.84,42663.0,51.373333333333335,3853.0,0.25,0.08333333333333333,1.0,1.0,0.0,0.0,0.0903124487260624,1.500011421740055e-06,8.0,,,,,,,,,,0.75,0.125
Apache,Full Context,0.5,0.1,instruction,2,0.10107590002007782,1.347678666934371,0.7733333333333333,0.6666666666666666,0.38095238095238093,0.48484848484848486,0.6697746697746698,0.7751322751322751,0.7751322751322751,0.5752431437911876,0.18503636446696775,0.18268668424533893,0.22666666666666666,13.0,975.0,4.0,300.0,1.0,75.0,616.96,46272.0,51.08,3831.0,13.0,975.0,4.0,300.0,1.0,75.0,616.96,46272.0,51.08,3831.0,0.3076923076923077,0.07692307692307693,1.0,1.0,0.0,0.0,0.08279304979253112,1.500011421740055e-06,8.0,,,,,,,,,,0.9696969696969697,0.015151515151515138
Apache,Random-k Selection,0.0,0.1,instruction,2,0.058823400002438575,0.7843120000325143,0.7866666666666666,0.6666666666666666,0.47619047619047616,0.5555555555555556,0.7076023391812866,0.7191358024691358,0.7191358024691358,0.5594444138426033,0.18153167743349358,0.14063051604620141,0.21333333333333335,3.0,225.0,0.0,0.0,0.41333333333333333,31.0,140.21333333333334,10516.0,20.946666666666665,1571.0,9.0,675.0,0.0,0.0,1.0,75.0,423.29333333333335,31747.0,51.026666666666664,3827.0,0.0,0.13777777777777778,0.41333333333333333,0.0,0.6666666666666667,0.6687561029388603,0.14939140357550398,8.00006091594696e-07,3.0,,,,,,,,,,1.0,0.0
Apache,Random-k Selection,0.1,0.1,instruction,2,0.029202800011262298,0.38937066681683064,0.72,0.5,0.38095238095238093,0.43243243243243246,0.6232958622339153,0.7522045855379189,0.7522045855379189,0.5502296352190132,0.18293966406737738,0.11387869880052318,0.28,3.0,225.0,0.26666666666666666,20.0,0.30666666666666664,23.0,141.58666666666667,10619.0,15.746666666666666,1181.0,10.0,750.0,1.0,75.0,1.0,75.0,471.6933333333333,35377.0,51.0,3825.0,0.08888888888888889,0.10222222222222223,0.30666666666666664,0.26666666666666666,0.7,0.6998332249766798,0.11121574536208682,8.00006091594696e-07,3.0,,,,,,,,,,0.7783783783783784,0.12312312312312312
Apache,Random-k Selection,0.2,0.1,instruction,2,0.03326520003611222,0.4435360004814963,0.72,0.5,0.38095238095238093,0.43243243243243246,0.6232958622339153,0.691358024691358,0.691358024691358,0.47519351992520076,0.19724661942351063,0.15452342400231686,0.28,3.0,225.0,0.5333333333333333,40.0,0.30666666666666664,23.0,142.2,10665.0,15.746666666666666,1181.0,11.0,825.0,2.0,150.0,1.0,75.0,520.04,39003.0,51.0,3825.0,0.17777777777777778,0.10222222222222223,0.30666666666666664,0.26666666666666666,0.7272727272727273,0.7265594954234289,0.11073605250820441,8.00006091594696e-07,3.0,,,,,,,,,,0.7783783783783784,0.12312312312312312
Apache,Random-k Selection,0.3,0.1,instruction,2,0.029687500034924597,0.3958333337989946,0.76,0.5789473684210527,0.5238095238095238,0.55,0.6931818181818181,0.7125220458553791,0.7125220458553791,0.5700775992581331,0.1807196963136166,0.09799464203501122,0.24,3.0,225.0,0.6133333333333333,46.0,0.24,18.0,141.84,10638.0,12.0,900.0,11.0,825.0,2.0,150.0,1.0,75.0,519.6666666666666,38975.0,50.54666666666667,3791.0,0.20444444444444446,0.08,0.24,0.30666666666666664,0.7272727272727273,0.7270558050032072,0.08460236886632826,8.00006091594696e-07,3.0,,,,,,,,,,0.99,0.005555555555555536
Apache,Random-k Selection,0.4,0.1,instruction,2,0.03115660004550591,0.4154213339400788,0.7333333333333333,0.5454545454545454,0.2857142857142857,0.375,0.6027542372881356,0.691358024691358,0.691358024691358,0.5050871000405162,0.1864295222072843,0.07159331896457827,0.26666666666666666,3.0,225.0,0.72,54.0,0.21333333333333335,16.0,143.18666666666667,10739.0,11.333333333333334,850.0,12.0,900.0,3.0,225.0,1.0,75.0,568.84,42663.0,51.373333333333335,3853.0,0.24,0.07111111111111111,0.21333333333333335,0.24,0.75,0.7482830555750886,0.0791507589161002,8.00006091594696e-07,3.0,,,,,,,,,,0.6749999999999999,0.18055555555555558
