dataset,method,noise_level,poison_rate,poison_strategy,seed,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,relative_f1,f1_drop_from_noise0
BGL,Full Context,0.0,0.1,semantic,1,0.05950460000894964,0.7933946667859951,0.8666666666666667,0.5789473684210527,0.8461538461538461,0.6875,0.8013771186440678,0.967741935483871,0.967741935483871,0.9139898562975486,0.096421592883908,0.22891669105775847,0.13333333333333333,9.0,675.0,0.0,0.0,1.0,75.0,537.3333333333334,40300.0,55.61333333333334,4171.0,9.0,675.0,0.0,0.0,1.0,75.0,537.3333333333334,40300.0,55.61333333333334,4171.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.10349875930521092,2.4999608285725117e-06,8.0,,,,,,,,,,1.0,0.0
BGL,Full Context,0.1,0.1,semantic,1,0.06632380001246929,0.8843173334995905,0.88,0.6111111111111112,0.8461538461538461,0.7096774193548387,0.8170235836269992,0.9627791563275434,0.9627791563275434,0.9121354335239327,0.09394147834981512,0.22080141322893962,0.12,10.0,750.0,1.0,75.0,1.0,75.0,595.96,44697.0,56.49333333333333,4237.0,10.0,750.0,1.0,75.0,1.0,75.0,595.96,44697.0,56.49333333333333,4237.0,0.1,0.1,1.0,1.0,0.0,0.0,0.09479383403807862,2.4999608285725117e-06,8.0,,,,,,,,,,1.032258064516129,-0.022177419354838745
BGL,Full Context,0.2,0.1,semantic,1,0.08429060003254563,1.1238746671006083,0.9066666666666666,0.6875,0.8461538461538461,0.7586206896551724,0.8503847249928754,0.945409429280397,0.945409429280397,0.8562027715873868,0.10570039684118568,0.20753426708922704,0.09333333333333334,11.0,825.0,2.0,150.0,1.0,75.0,653.36,49002.0,56.25333333333333,4219.0,11.0,825.0,2.0,150.0,1.0,75.0,653.36,49002.0,56.25333333333333,4219.0,0.18181818181818182,0.09090909090909091,1.0,1.0,0.0,0.0,0.0860985265907514,2.4999608285725117e-06,8.0,,,,,,,,,,1.103448275862069,-0.07112068965517238
BGL,Full Context,0.3,0.1,semantic,1,0.08203620003769174,1.0938160005025566,0.9066666666666666,0.6875,0.8461538461538461,0.7586206896551724,0.8503847249928754,0.9578163771712158,0.9578163771712158,0.9120492252845191,0.0915569662019481,0.2019405420436265,0.09333333333333334,11.0,825.0,2.0,150.0,1.0,75.0,653.12,48984.0,56.333333333333336,4225.0,11.0,825.0,2.0,150.0,1.0,75.0,653.12,48984.0,56.333333333333336,4225.0,0.18181818181818182,0.09090909090909091,1.0,1.0,0.0,0.0,0.08625265392781316,2.4999608285725117e-06,8.0,,,,,,,,,,1.103448275862069,-0.07112068965517238
BGL,Full Context,0.4,0.1,semantic,1,0.07934459997341037,1.0579279996454716,0.9066666666666666,0.6875,0.8461538461538461,0.7586206896551724,0.8503847249928754,0.9528535980148884,0.9528535980148884,0.9073958495865189,0.10124799657221609,0.22699900205940848,0.09333333333333334,12.0,900.0,3.0,225.0,1.0,75.0,716.0,53700.0,55.986666666666665,4199.0,12.0,900.0,3.0,225.0,1.0,75.0,716.0,53700.0,55.986666666666665,4199.0,0.25,0.08333333333333333,1.0,1.0,0.0,0.0,0.07819366852886406,2.4999608285725117e-06,8.0,,,,,,,,,,1.103448275862069,-0.07112068965517238
BGL,Full Context,0.5,0.1,semantic,1,0.11782649997621775,1.5710199996829033,0.92,0.7333333333333333,0.8461538461538461,0.7857142857142857,0.8682669789227166,0.9776674937965261,0.9776674937965261,0.9157243962673827,0.09073506569603436,0.20495911884403653,0.08,13.0,975.0,4.0,300.0,1.0,75.0,776.3733333333333,58228.0,56.2,4215.0,13.0,975.0,4.0,300.0,1.0,75.0,776.3733333333333,58228.0,56.2,4215.0,0.3076923076923077,0.07692307692307693,1.0,1.0,0.0,0.0,0.0723878546403792,2.4999608285725117e-06,8.0,,,,,,,,,,1.1428571428571428,-0.0982142857142857
BGL,Random-k Selection,0.0,0.1,semantic,1,0.04671640001470223,0.622885333529363,0.8666666666666667,0.5882352941176471,0.7692307692307693,0.6666666666666666,0.7916666666666666,0.9119106699751861,0.9119106699751861,0.7683080096231462,0.1187892729303784,0.18920845746835604,0.13333333333333333,3.0,225.0,0.0,0.0,0.28,21.0,177.86666666666667,13340.0,15.693333333333333,1177.0,9.0,675.0,0.0,0.0,1.0,75.0,537.3333333333334,40300.0,55.61333333333334,4171.0,0.0,0.09333333333333334,0.28,0.0,0.6666666666666667,0.6689826302729529,0.08823088455772114,9.00006853044033e-07,3.0,,,,,,,,,,1.0,0.0
BGL,Random-k Selection,0.1,0.1,semantic,1,0.045455100014805794,0.6060680001974106,0.88,0.625,0.7692307692307693,0.6896551724137931,0.8076375035622685,0.9143920595533499,0.9143920595533499,0.731362099620114,0.11549434485877873,0.19152484046500817,0.12,3.0,225.0,0.29333333333333333,22.0,0.26666666666666666,20.0,174.76,13107.0,14.906666666666666,1118.0,10.0,750.0,1.0,75.0,1.0,75.0,595.96,44697.0,56.49333333333333,4237.0,0.09777777777777778,0.08888888888888889,0.26666666666666666,0.29333333333333333,0.7,0.7067588428753608,0.085297932402533,9.00006853044033e-07,3.0,,,,,,,,,,1.0344827586206897,-0.02298850574712652
BGL,Random-k Selection,0.2,0.1,semantic,1,0.03679090004879981,0.4905453339839975,0.88,0.625,0.7692307692307693,0.6896551724137931,0.8076375035622685,0.8982630272952854,0.8982630272952854,0.7830046715904037,0.11729534565981964,0.19927014225838438,0.12,3.0,225.0,0.4666666666666667,35.0,0.24,18.0,181.18666666666667,13589.0,13.626666666666667,1022.0,11.0,825.0,2.0,150.0,1.0,75.0,653.36,49002.0,56.25333333333333,4219.0,0.15555555555555556,0.08,0.24,0.23333333333333334,0.7272727272727273,0.7226847883759846,0.07520788873353447,9.00006853044033e-07,3.0,,,,,,,,,,1.0344827586206897,-0.02298850574712652
BGL,Random-k Selection,0.3,0.1,semantic,1,0.0339302999782376,0.45240399970983464,0.8666666666666667,0.6,0.6923076923076923,0.6428571428571429,0.7804449648711944,0.8672456575682382,0.8672456575682382,0.6868089275066018,0.11811231897384858,0.1660528356360108,0.13333333333333333,3.0,225.0,0.5466666666666666,41.0,0.29333333333333333,22.0,175.01333333333332,13126.0,16.4,1230.0,11.0,825.0,2.0,150.0,1.0,75.0,653.12,48984.0,56.333333333333336,4225.0,0.18222222222222223,0.09777777777777778,0.29333333333333333,0.2733333333333333,0.7272727272727273,0.7320349501878165,0.09370714612220021,9.00006853044033e-07,3.0,,,,,,,,,,0.9642857142857144,0.023809523809523725
