dataset,method,noise_level,poison_rate,poison_strategy,seed,downstream_model,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,llm_model,llm_provider,llm_baseline,llm_batches,relative_f1,f1_drop_from_noise0
UNSW_NB15,Full Context,0.0,0.1,instruction,2,logistic,0.05677359993569553,2.4684173885085015,0.8260869565217391,0.7894736842105263,1.0,0.8823529411764706,0.7745098039215685,0.8583333333333334,0.8583333333333334,0.930514328006588,0.15155862265110268,0.18308392322172828,0.17391304347826086,9.0,207.0,0.0,0.0,1.0,23.0,749.2608695652174,17233.0,52.56521739130435,1209.0,9.0,207.0,0.0,0.0,1.0,23.0,749.2608695652174,17233.0,52.56521739130435,1209.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.07015609586258922,4.700035788118839e-06,8.0,,,,,,,,,,,,,,1.0,0.0
UNSW_NB15,Full Context,0.5,0.1,instruction,2,logistic,0.10133589990437031,4.4059086914943615,0.6086956521739131,0.8,0.5333333333333333,0.64,0.6057142857142856,0.8333333333333333,0.8333333333333333,0.9094993078816609,0.2184620946167055,0.3291251815504179,0.391304347826087,13.0,299.0,4.0,92.0,1.0,23.0,1097.7826086956522,25249.0,52.91304347826087,1217.0,13.0,299.0,4.0,92.0,1.0,23.0,1097.7826086956522,25249.0,52.91304347826087,1217.0,0.3076923076923077,0.07692307692307693,1.0,1.0,0.0,0.0,0.04819992871004792,4.700035788118839e-06,8.0,,,,,,,,,,,,,,0.7253333333333334,0.24235294117647055
UNSW_NB15,Random-k Selection,0.0,0.1,instruction,2,logistic,0.030032700044102967,1.3057695671349117,0.8260869565217391,0.7894736842105263,1.0,0.8823529411764706,0.7745098039215685,0.9083333333333333,0.9083333333333333,0.9482556332556331,0.16322791669295852,0.19754557346471088,0.17391304347826086,3.0,69.0,0.0,0.0,0.30434782608695654,7.0,250.47826086956522,5761.0,15.521739130434783,357.0,9.0,207.0,0.0,0.0,1.0,23.0,749.2608695652174,17233.0,52.56521739130435,1209.0,0.0,0.10144927536231885,0.30434782608695654,0.0,0.6666666666666667,0.6656995299715662,0.061968408262454436,1.100008375942707e-06,3.0,,,,,,,,,,,,,,1.0,0.0
UNSW_NB15,Random-k Selection,0.5,0.1,instruction,2,logistic,0.038234999985434115,1.6623913037145268,0.6521739130434783,0.7692307692307693,0.6666666666666666,0.7142857142857143,0.6349206349206349,0.7833333333333333,0.7833333333333333,0.8985530064477432,0.19821349761179607,0.19660998717525568,0.34782608695652173,3.0,69.0,0.6521739130434783,15.0,0.17391304347826086,4.0,254.56521739130434,5855.0,8.521739130434783,196.0,13.0,299.0,4.0,92.0,1.0,23.0,1097.7826086956522,25249.0,52.91304347826087,1217.0,0.21739130434782608,0.057971014492753624,0.17391304347826086,0.16304347826086957,0.7692307692307692,0.7681096281040833,0.033475661827497866,1.100008375942707e-06,3.0,,,,,,,,,,,,,,0.8095238095238095,0.16806722689075626
UNSW_NB15,TF-IDF/BM25 Selection,0.0,0.1,instruction,2,logistic,0.05977779999375343,2.599034782337106,0.9130434782608695,0.8823529411764706,1.0,0.9375,0.8973214285714286,0.9666666666666667,0.9666666666666667,0.9838235294117645,0.1232750595945169,0.23082382742682916,0.08695652173913043,3.0,69.0,0.0,0.0,0.6086956521739131,14.0,238.3913043478261,5483.0,30.08695652173913,692.0,9.0,207.0,0.0,0.0,1.0,23.0,749.2608695652174,17233.0,52.56521739130435,1209.0,0.0,0.2028985507246377,0.6086956521739131,0.0,0.6666666666666667,0.6818313700458423,0.12620828013861024,0.04073909996077418,3.0,,,,,,,,,,,,,,1.0,0.0
UNSW_NB15,TF-IDF/BM25 Selection,0.5,0.1,instruction,2,logistic,0.09455429995432496,4.11105651975326,0.43478260869565216,0.75,0.2,0.3157894736842105,0.4171539961013645,0.5583333333333333,0.5583333333333333,0.7431285933372351,0.30275471849113345,0.28864470035657336,0.5652173913043478,3.0,69.0,2.217391304347826,51.0,0.2608695652173913,6.0,251.2608695652174,5779.0,12.782608695652174,294.0,13.0,299.0,4.0,92.0,1.0,23.0,1097.7826086956522,25249.0,52.91304347826087,1217.0,0.7391304347826086,0.08695652173913043,0.2608695652173913,0.5543478260869565,0.7692307692307692,0.771119648302903,0.05087385360789064,0.04073909996077418,3.0,,,,,,,,,,,,,,0.3368421052631579,0.6217105263157895
UNSW_NB15,Mutual Information Feature Selection,0.0,0.1,instruction,2,logistic,0.0781597999157384,3.3982521702494957,0.8260869565217391,0.7894736842105263,1.0,0.8823529411764706,0.7745098039215685,0.875,0.875,0.9387194562117163,0.15297277364188508,0.19551544777100627,0.17391304347826086,3.0,69.0,0.0,0.0,0.0,0.0,261.3478260869565,6011.0,0.0,0.0,9.0,207.0,0.0,0.0,1.0,23.0,749.2608695652174,17233.0,52.56521739130435,1209.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.6511924795450589,0.0,17.783116100006737,3.0,,,,,,,,,,,,,,1.0,0.0
UNSW_NB15,Mutual Information Feature Selection,0.5,0.1,instruction,2,logistic,0.06926209991797805,3.011395648607741,0.6086956521739131,0.875,0.4666666666666667,0.6086956521739131,0.6086956521739131,0.8,0.8,0.8990161380873454,0.20167808085155353,0.17320523797493906,0.391304347826087,3.0,69.0,1.2173913043478262,28.0,0.0,0.0,261.17391304347825,6007.0,0.0,0.0,13.0,299.0,4.0,92.0,1.0,23.0,1097.7826086956522,25249.0,52.91304347826087,1217.0,0.4057971014492754,0.0,0.0,0.30434782608695654,0.7692307692307692,0.7620895877064439,0.0,17.783116100006737,3.0,,,,,,,,,,,,,,0.6898550724637682,0.2736572890025575
UNSW_NB15,Embedding Similarity Selection,0.0,0.1,instruction,2,logistic,0.44531019998248667,19.361313042716812,0.8260869565217391,0.8235294117647058,0.9333333333333333,0.875,0.7946428571428572,0.9333333333333333,0.9333333333333333,0.9694383016364441,0.13892418714305685,0.1852165366995872,0.17391304347826086,3.0,69.0,0.0,0.0,1.0,23.0,226.65217391304347,5213.0,52.56521739130435,1209.0,9.0,207.0,0.0,0.0,1.0,23.0,749.2608695652174,17233.0,52.56521739130435,1209.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666667,0.6974989845064701,0.23192019950124687,0.5354150999337435,3.0,,,,,,,,,,,,,,1.0,0.0
UNSW_NB15,Embedding Similarity Selection,0.5,0.1,instruction,2,logistic,0.6920170000521466,30.087695654441156,0.6086956521739131,0.8,0.5333333333333333,0.64,0.6057142857142856,0.7666666666666666,0.7666666666666666,0.8770337832102537,0.21815341228453355,0.1823774445623987,0.391304347826087,3.0,69.0,0.6956521739130435,16.0,1.0,23.0,227.0,5221.0,52.91304347826087,1217.0,13.0,299.0,4.0,92.0,1.0,23.0,1097.7826086956522,25249.0,52.91304347826087,1217.0,0.2318840579710145,0.3333333333333333,1.0,0.17391304347826086,0.7692307692307692,0.7932195334468692,0.23309710783374832,0.5354150999337435,3.0,,,,,,,,,,,,,,0.7314285714285714,0.235
