method,mean_f1,mean_auroc,mean_auroc_oriented,mean_auprc,mean_f1_macro,min_f1,f1_noise0,f1_noise50,mean_context_reduction,mean_token_reduction,mean_selected_logs,mean_selected_tokens,mean_poison_selected_rate,mean_poison_event_selection_rate,mean_attack_success_rate,mean_ece,mean_brier,mean_latency_per_context_ms,total_eval_seconds,robustness_retention,rank_mean_f1,rank_robustness
TF-IDF/BM25 Selection,0.6071428571428571,0.7833627278071723,0.7833627278071723,0.5412208373310899,0.6865501519756839,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.7234071484071484,0.7445335432869838,3.0,130.98444444444445,0.0,0.0,0.2933333333333334,0.20739953779374284,0.19349496118051815,0.6365051108878106,0.28642729989951476,1.0,1.0,4.0
Full Context,0.550397956572445,0.8089359200470311,0.8089359200470311,0.6843159129728074,0.694387117396955,0.5098039215686274,0.5098039215686274,0.5625,0.0,0.0,11.0,520.3266666666667,0.0921976171976172,1.0,0.2355555555555556,0.20185734845471273,0.18677322242009978,0.9007004445366974,0.4053152000415139,1.1033653846153846,2.0,2.0
Embedding Similarity Selection,0.5333333333333333,0.6654174015285127,0.6654174015285127,0.4053081597932879,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.7234071484071484,0.7384684245817912,3.0,134.08888888888887,0.3333333333333333,1.0,0.46666666666666673,0.2612269938962862,0.24484254888540044,5.23920466644793,2.357642099901568,1.0,3.0,4.0
TeleMin-RAG,0.5116777630180321,0.8563345091122869,0.8563345091122869,0.7243478507466347,0.6936650748786226,0.37037037037037035,0.6285714285714286,0.6451612903225806,0.7109131485798152,0.7125661144872798,3.1333333333333333,147.3733333333333,0.0,0.0,0.1977777777777778,0.1787369132122417,0.15249496372227023,9.295049999814687,4.182772499916609,1.0263929618768328,4.0,3.0
Random-k Selection,0.44424793815037705,0.6761463844797179,0.6761463844797179,0.44892001979340224,0.5964230288721396,0.2857142857142857,0.4727272727272727,0.5777777777777777,0.7234071484071484,0.7237743672687859,3.0,141.69777777777776,0.08592592592592592,0.25777777777777783,0.3444444444444444,0.16103769694409684,0.20839240314785457,0.3840122221865588,0.17280549998395145,1.222222222222222,5.0,1.0
Mutual Information Feature Selection,0.4066829309055409,0.6132422104644327,0.6132422104644327,0.5158879100717008,0.6221192962369632,0.25,0.425531914893617,0.25,0.7234071484071484,0.7222596633235279,3.0,142.51333333333335,0.0,0.0,0.2511111111111111,0.12779737750321848,0.1902690312782455,1.0246884442555406,0.46110979991499335,0.5875,6.0,7.0
SHAP-based Selection,0.17888888888888888,0.666005291005291,0.666005291005291,0.48854077272627433,0.5106402116402117,0.16666666666666666,0.24,0.16666666666666666,0.7234071484071484,0.7272746591800442,3.0,139.8111111111111,0.0,0.0,0.2644444444444444,0.061816168033203535,0.18419561114149596,1.1931484442255975,0.536916799901519,0.6944444444444444,7.0,6.0
