dataset,method,noise_level,poison_rate,poison_strategy,seed,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,used_shap,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,relative_f1,f1_drop_from_noise0
Apache,Random-k Selection,0.4,0.1,instruction,13,0.02791030000662431,0.3721373334216575,0.6933333333333334,0.45,0.42857142857142855,0.43902439024390244,0.614007607965988,0.6657848324514991,0.6657848324514991,0.42031160827616765,0.20403490937762891,0.1358417784541336,0.30666666666666664,3.0,225.0,0.8933333333333333,67.0,0.28,21.0,141.52,10614.0,13.8,1035.0,12.0,900.0,3.0,225.0,1.0,75.0,568.24,42618.0,50.2,3765.0,0.29777777777777775,0.09333333333333334,0.28,0.29777777777777775,0.75,0.7509503026890046,0.0975127190503109,7.00005330145359e-07,3.0,,,,,,,,,,,0.9287054409005628,0.03370288248337028
Apache,Random-k Selection,0.5,0.1,instruction,13,0.028731899976264685,0.38309199968352914,0.7466666666666667,0.5416666666666666,0.6190476190476191,0.5777777777777777,0.6984126984126984,0.7442680776014109,0.7442680776014109,0.5448598759774883,0.18688612544719746,0.138247142373645,0.25333333333333335,3.0,225.0,0.9066666666666666,68.0,0.18666666666666668,14.0,142.49333333333334,10687.0,9.413333333333334,706.0,13.0,975.0,4.0,300.0,1.0,75.0,617.8266666666667,46337.0,51.42666666666667,3857.0,0.3022222222222222,0.06222222222222222,0.18666666666666668,0.22666666666666666,0.7692307692307692,0.7693635755443814,0.066061570131936,7.00005330145359e-07,3.0,,,,,,,,,,,1.222222222222222,-0.105050505050505
Apache,TF-IDF/BM25 Selection,0.0,0.1,instruction,13,0.040855799976270646,0.5447439996836086,0.7066666666666667,0.4857142857142857,0.8095238095238095,0.6071428571428571,0.6865501519756838,0.794973544973545,0.794973544973545,0.5480209177688169,0.188011886910604,0.19855467687254624,0.29333333333333333,3.0,225.0,0.0,0.0,0.0,0.0,130.86666666666667,9815.0,0.0,0.0,9.0,675.0,0.0,0.0,1.0,75.0,423.73333333333335,31780.0,51.0,3825.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.6911579609817495,0.0,0.040165400016121566,3.0,,,,,,,,,,,1.0,0.0
Apache,TF-IDF/BM25 Selection,0.1,0.1,instruction,13,0.04396619996987283,0.5862159995983044,0.7066666666666667,0.4857142857142857,0.8095238095238095,0.6071428571428571,0.6865501519756838,0.7782186948853616,0.7782186948853616,0.5386599084078076,0.1906277396069548,0.20243001092958016,0.29333333333333333,3.0,225.0,0.13333333333333333,10.0,0.0,0.0,130.92,9819.0,0.0,0.0,10.0,750.0,1.0,75.0,1.0,75.0,471.50666666666666,35363.0,50.38666666666666,3779.0,0.044444444444444446,0.0,0.0,0.13333333333333333,0.7,0.7223369058055029,0.0,0.040165400016121566,3.0,,,,,,,,,,,1.0,0.0
Apache,TF-IDF/BM25 Selection,0.2,0.1,instruction,13,0.04671059997053817,0.6228079996071756,0.7066666666666667,0.4857142857142857,0.8095238095238095,0.6071428571428571,0.6865501519756838,0.7764550264550265,0.7764550264550265,0.5378785280345905,0.19505722218877816,0.21194495376483036,0.29333333333333333,3.0,225.0,0.29333333333333333,22.0,0.0,0.0,130.98666666666668,9824.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,520.5866666666667,39044.0,51.08,3831.0,0.09777777777777778,0.0,0.0,0.14666666666666667,0.7272727272727273,0.7483864358160024,0.0,0.040165400016121566,3.0,,,,,,,,,,,1.0,0.0
Apache,TF-IDF/BM25 Selection,0.3,0.1,instruction,13,0.046742299979086965,0.6232306663878262,0.7066666666666667,0.4857142857142857,0.8095238095238095,0.6071428571428571,0.6865501519756838,0.7888007054673721,0.7888007054673721,0.5435579260717827,0.19371713085123077,0.20983128898627762,0.29333333333333333,3.0,225.0,0.25333333333333335,19.0,0.0,0.0,130.98666666666668,9824.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,520.0666666666667,39005.0,50.57333333333333,3793.0,0.08444444444444445,0.0,0.0,0.12666666666666668,0.7272727272727273,0.7481348545058326,0.0,0.040165400016121566,3.0,,,,,,,,,,,1.0,0.0
Apache,TF-IDF/BM25 Selection,0.4,0.1,instruction,13,0.05533810000633821,0.7378413334178427,0.7066666666666667,0.4857142857142857,0.8095238095238095,0.6071428571428571,0.6865501519756838,0.7782186948853616,0.7782186948853616,0.5386478833957826,0.19686183267491003,0.21604292383576315,0.29333333333333333,3.0,225.0,0.4266666666666667,32.0,0.0,0.0,131.05333333333334,9829.0,0.0,0.0,12.0,900.0,3.0,225.0,1.0,75.0,568.24,42618.0,50.2,3765.0,0.14222222222222222,0.0,0.0,0.14222222222222222,0.75,0.7693697498709465,0.0,0.040165400016121566,3.0,,,,,,,,,,,1.0,0.0
Apache,TF-IDF/BM25 Selection,0.5,0.1,instruction,13,0.05281429999740794,0.7041906666321059,0.7066666666666667,0.4857142857142857,0.8095238095238095,0.6071428571428571,0.6865501519756838,0.7835097001763669,0.7835097001763669,0.5405598603077595,0.1966939548506313,0.20559337237345962,0.29333333333333333,3.0,225.0,0.4666666666666667,35.0,0.0,0.0,131.09333333333333,9832.0,0.0,0.0,13.0,975.0,4.0,300.0,1.0,75.0,617.8266666666667,46337.0,51.42666666666667,3857.0,0.15555555555555556,0.0,0.0,0.11666666666666667,0.7692307692307692,0.7878153527418693,0.0,0.040165400016121566,3.0,,,,,,,,,,,1.0,0.0
Apache,Mutual Information Feature Selection,0.0,0.1,instruction,13,0.07489920000080019,0.9986560000106692,0.64,0.38461538461538464,0.47619047619047616,0.425531914893617,0.58169799628176,0.6212522045855379,0.6212522045855379,0.5030553887603737,0.20063484592716543,0.16854728560998208,0.36,3.0,225.0,0.0,0.0,0.0,0.0,140.44,10533.0,0.0,0.0,9.0,675.0,0.0,0.0,1.0,75.0,423.73333333333335,31780.0,51.0,3825.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.6685651353052234,0.0,3.5059902000357397,3.0,,,,,,,,,,,1.0,0.0
Apache,Mutual Information Feature Selection,0.1,0.1,instruction,13,0.059873799968045205,0.7983173329072694,0.76,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.657707910750507,0.5780423280423279,0.5780423280423279,0.5347998214393588,0.18415403256533988,0.11810327706260745,0.24,3.0,225.0,0.6133333333333333,46.0,0.0,0.0,142.16,10662.0,0.0,0.0,10.0,750.0,1.0,75.0,1.0,75.0,471.50666666666666,35363.0,50.38666666666666,3779.0,0.20444444444444446,0.0,0.0,0.6133333333333333,0.7,0.6984984305630179,0.0,3.5059902000357397,3.0,,,,,,,,,,,1.1058823529411765,-0.045056320400500616
