dataset,method,noise_level,poison_rate,poison_strategy,seed,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,used_shap,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,relative_f1,f1_drop_from_noise0
HPC,TF-IDF/BM25 Selection,0.3,0.1,instruction,13,0.04812569997739047,0.6416759996985396,0.6933333333333334,0.5517241379310345,0.6153846153846154,0.5818181818181818,0.6698564593301435,0.7311616954474097,0.7311616954474097,0.5670972751482781,0.19781752512732426,0.06855216925407498,0.30666666666666664,3.0,225.0,0.5733333333333334,43.0,0.0,0.0,119.64,8973.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,437.3066666666667,32798.0,51.13333333333333,3835.0,0.19111111111111112,0.0,0.0,0.2866666666666667,0.7272727272727273,0.7264162448929813,0.0,0.02639910002471879,3.0,,,,,,,,,,,1.0020202020202018,-0.0011730205278591699
HPC,TF-IDF/BM25 Selection,0.4,0.1,instruction,13,0.05310939997434616,0.7081253329912821,0.6133333333333333,0.45161290322580644,0.5384615384615384,0.49122807017543857,0.5897000565930957,0.6750392464678179,0.6750392464678179,0.48087962486415026,0.21212953969410356,0.11595819616575047,0.38666666666666666,3.0,225.0,0.7733333333333333,58.0,0.0,0.0,123.50666666666666,9263.0,0.0,0.0,12.0,900.0,3.0,225.0,1.0,75.0,478.3333333333333,35875.0,50.68,3801.0,0.2577777777777778,0.0,0.0,0.2577777777777778,0.75,0.7417979094076654,0.0,0.02639910002471879,3.0,,,,,,,,,,,0.8460038986354774,0.08941709111488405
HPC,TF-IDF/BM25 Selection,0.5,0.1,instruction,13,0.05531819997122511,0.7375759996163348,0.6666666666666666,0.5185185185185185,0.5384615384615384,0.5283018867924528,0.6352849640147831,0.6585557299843015,0.6585557299843015,0.4505106489769917,0.2192777511762694,0.15952755435948027,0.3333333333333333,3.0,225.0,0.96,72.0,0.0,0.0,123.94666666666667,9296.0,0.0,0.0,13.0,975.0,4.0,300.0,1.0,75.0,515.3733333333333,38653.0,51.50666666666667,3863.0,0.32,0.0,0.0,0.24,0.7692307692307692,0.7595012030114092,0.0,0.02639910002471879,3.0,,,,,,,,,,,0.9098532494758909,0.052343274497869796
HPC,Mutual Information Feature Selection,0.0,0.1,instruction,13,0.08651410002494231,1.1535213336658974,0.7066666666666667,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.6762166405023547,0.7802197802197802,0.7802197802197802,0.6225573124784944,0.17967126013900075,0.07786208250379141,0.29333333333333333,3.0,225.0,0.0,0.0,0.0,0.0,114.90666666666667,8618.0,0.0,0.0,9.0,675.0,0.0,0.0,1.0,75.0,359.52,26964.0,51.56,3867.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.6803886663699747,0.0,2.6618814000394195,3.0,,,,,,,,,,,1.0,0.0
HPC,Mutual Information Feature Selection,0.1,0.1,instruction,13,0.07538590003969148,1.0051453338625531,0.7333333333333333,0.625,0.5769230769230769,0.6,0.7,0.7700156985871272,0.7700156985871272,0.6208134157305558,0.17753915723257002,0.06648251714996288,0.26666666666666666,3.0,225.0,0.24,18.0,0.0,0.0,114.70666666666666,8603.0,0.0,0.0,10.0,750.0,1.0,75.0,1.0,75.0,399.85333333333335,29989.0,51.42666666666667,3857.0,0.08,0.0,0.0,0.24,0.7,0.7131281469872286,0.0,2.6618814000394195,3.0,,,,,,,,,,,1.04,-0.023076923076923106
HPC,Mutual Information Feature Selection,0.2,0.1,instruction,13,0.07198690000222996,0.9598253333630661,0.72,0.5925925925925926,0.6153846153846154,0.6037735849056604,0.6936393697724178,0.7358712715855573,0.7358712715855573,0.5994323080097224,0.19015437674613564,0.07454644650992291,0.28,3.0,225.0,0.48,36.0,0.0,0.0,117.65333333333334,8824.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,437.18666666666667,32789.0,51.053333333333335,3829.0,0.16,0.0,0.0,0.24,0.7272727272727273,0.7308853578944159,0.0,2.6618814000394195,3.0,,,,,,,,,,,1.0465408805031446,-0.026850507982583482
HPC,Mutual Information Feature Selection,0.3,0.1,instruction,13,0.11316850001458079,1.5089133335277438,0.72,0.6,0.5769230769230769,0.5882352941176471,0.6880570409982174,0.7747252747252746,0.7747252747252746,0.6196841470030934,0.1774817427118266,0.07279540967310988,0.28,3.0,225.0,0.5066666666666667,38.0,0.0,0.0,116.61333333333333,8746.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,437.3066666666667,32798.0,51.13333333333333,3835.0,0.1688888888888889,0.0,0.0,0.25333333333333335,0.7272727272727273,0.7333373986218672,0.0,2.6618814000394195,3.0,,,,,,,,,,,1.019607843137255,-0.011312217194570207
HPC,Mutual Information Feature Selection,0.4,0.1,instruction,13,0.06199889996787533,0.8266519995716711,0.72,0.6086956521739131,0.5384615384615384,0.5714285714285714,0.6817538896746818,0.770800627943485,0.770800627943485,0.6144877077461847,0.17758487882891905,0.1129616353040171,0.28,3.0,225.0,0.6533333333333333,49.0,0.0,0.0,118.66666666666667,8900.0,0.0,0.0,12.0,900.0,3.0,225.0,1.0,75.0,478.3333333333333,35875.0,50.68,3801.0,0.21777777777777776,0.0,0.0,0.21777777777777776,0.75,0.7519163763066202,0.0,2.6618814000394195,3.0,,,,,,,,,,,0.9904761904761905,0.005494505494505475
HPC,Mutual Information Feature Selection,0.5,0.1,instruction,13,0.06731810001656413,0.8975746668875217,0.7333333333333333,0.625,0.5769230769230769,0.6,0.7,0.739403453689168,0.739403453689168,0.6013430525975348,0.18838875054248402,0.08101496304138911,0.26666666666666666,3.0,225.0,0.8266666666666667,62.0,0.0,0.0,121.52,9114.0,0.0,0.0,13.0,975.0,4.0,300.0,1.0,75.0,515.3733333333333,38653.0,51.50666666666667,3863.0,0.27555555555555555,0.0,0.0,0.20666666666666667,0.7692307692307692,0.7642097637958244,0.0,2.6618814000394195,3.0,,,,,,,,,,,1.04,-0.023076923076923106
HPC,Embedding Similarity Selection,0.0,0.1,instruction,13,0.3961047999910079,5.281397333213438,0.6266666666666667,0.4722222222222222,0.6538461538461539,0.5483870967741935,0.6151026392961876,0.7111459968602826,0.7111459968602826,0.5227683012186574,0.20589938495538493,0.1480771215967353,0.37333333333333335,3.0,225.0,0.0,0.0,1.0,75.0,134.57333333333332,10093.0,51.56,3867.0,9.0,675.0,0.0,0.0,1.0,75.0,359.52,26964.0,51.56,3867.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666667,0.6256860999851654,0.38313682750421085,0.3943091999972239,3.0,,,,,,,,,,,1.0,0.0
HPC,Embedding Similarity Selection,0.1,0.1,instruction,13,0.3857629999984056,5.143506666645408,0.64,0.4857142857142857,0.6538461538461539,0.5573770491803278,0.627003131331737,0.685243328100471,0.685243328100471,0.4755077149661934,0.21325454801195154,0.1105222784444855,0.36,3.0,225.0,0.17333333333333334,13.0,1.0,75.0,138.70666666666668,10403.0,51.42666666666667,3857.0,10.0,750.0,1.0,75.0,1.0,75.0,399.85333333333335,29989.0,51.42666666666667,3857.0,0.057777777777777775,0.3333333333333333,1.0,0.17333333333333334,0.7,0.6531061389176032,0.37075843506680767,0.3943091999972239,3.0,,,,,,,,,,,1.0163934426229508,-0.008989952406134316
HPC,Embedding Similarity Selection,0.2,0.1,instruction,13,0.4244652999914251,5.659537333219002,0.64,0.4827586206896552,0.5384615384615384,0.509090909090909,0.6124401913875598,0.7135007849293563,0.7135007849293563,0.563218857482961,0.20343029517160802,0.10578100241958327,0.36,3.0,225.0,0.41333333333333333,31.0,1.0,75.0,140.06666666666666,10505.0,51.053333333333335,3829.0,11.0,825.0,2.0,150.0,1.0,75.0,437.18666666666667,32789.0,51.053333333333335,3829.0,0.13777777777777778,0.3333333333333333,1.0,0.20666666666666667,0.7272727272727273,0.6796181646283814,0.3644930985245121,0.3943091999972239,3.0,,,,,,,,,,,0.9283422459893048,0.03929618768328447
HPC,Embedding Similarity Selection,0.3,0.1,instruction,13,0.3672223999747075,4.896298666329433,0.6,0.4411764705882353,0.5769230769230769,0.5,0.5833333333333333,0.6813186813186813,0.6813186813186813,0.47359085324370914,0.21661464985711504,0.1468841843348307,0.4,3.0,225.0,0.2,15.0,1.0,75.0,136.57333333333332,10243.0,51.13333333333333,3835.0,11.0,825.0,2.0,150.0,1.0,75.0,437.3066666666667,32798.0,51.13333333333333,3835.0,0.06666666666666667,0.3333333333333333,1.0,0.1,0.7272727272727273,0.6876943716080248,0.37440203065508154,0.3943091999972239,3.0,,,,,,,,,,,0.911764705882353,0.048387096774193505
HPC,Embedding Similarity Selection,0.4,0.1,instruction,13,0.39329219999490306,5.2438959999320405,0.56,0.4,0.5384615384615384,0.45901639344262296,0.5441149382943452,0.6742543171114599,0.6742543171114599,0.5119917452332988,0.21412230369153273,0.13967204431951546,0.44,3.0,225.0,0.36,27.0,0.9866666666666667,74.0,143.30666666666667,10748.0,50.026666666666664,3752.0,12.0,900.0,3.0,225.0,1.0,75.0,478.3333333333333,35875.0,50.68,3801.0,0.12,0.3288888888888889,0.9866666666666667,0.12,0.75,0.7004041811846691,0.3490882024562709,0.3943091999972239,3.0,,,,,,,,,,,0.8370298939247831,0.08937070333157054
HPC,Embedding Similarity Selection,0.5,0.1,instruction,13,0.3997868000296876,5.330490667062501,0.6133333333333333,0.4482758620689655,0.5,0.4727272727272727,0.583732057416268,0.6915227629513344,0.6915227629513344,0.5125810202165928,0.20572964080592285,0.163392842261455,0.38666666666666666,3.0,225.0,0.44,33.0,1.0,75.0,141.12,10584.0,51.50666666666667,3863.0,13.0,975.0,4.0,300.0,1.0,75.0,515.3733333333333,38653.0,51.50666666666667,3863.0,0.14666666666666667,0.3333333333333333,1.0,0.11,0.7692307692307692,0.7261790805370865,0.3649848828420257,0.3943091999972239,3.0,,,,,,,,,,,0.8620320855614974,0.07565982404692079
HPC,SHAP-based Selection,0.0,0.1,instruction,13,0.07323300000280142,0.9764400000373522,0.7733333333333333,0.6666666666666666,0.6923076923076923,0.6792452830188679,0.7519937755300525,0.8076923076923077,0.8076923076923077,0.6637477127161574,0.16278495811483282,0.11122047701318243,0.22666666666666666,3.0,225.0,0.0,0.0,0.0,0.0,106.21333333333334,7966.0,0.0,0.0,9.0,675.0,0.0,0.0,1.0,75.0,359.52,26964.0,51.56,3867.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.7045690550363448,0.0,0.05952250002883375,3.0,True,,,,,,,,,,1.0,0.0
HPC,SHAP-based Selection,0.1,0.1,instruction,13,0.08800930000143126,1.1734573333524168,0.76,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.7395833333333333,0.7872841444270016,0.7872841444270016,0.6531637485746814,0.16639191343283494,0.10820877131683607,0.24,3.0,225.0,0.22666666666666666,17.0,0.0,0.0,105.6,7920.0,0.0,0.0,10.0,750.0,1.0,75.0,1.0,75.0,399.85333333333335,29989.0,51.42666666666667,3857.0,0.07555555555555556,0.0,0.0,0.22666666666666666,0.7,0.7359031644936477,0.0,0.05952250002883375,3.0,True,,,,,,,,,,0.9814814814814815,0.012578616352201255
HPC,SHAP-based Selection,0.2,0.1,instruction,13,0.09739319997606799,1.2985759996809065,0.7466666666666667,0.64,0.6153846153846154,0.6274509803921569,0.7177658942364824,0.7845368916797489,0.7845368916797489,0.6463803444932258,0.17284315658823274,0.08743761613107018,0.25333333333333335,3.0,225.0,0.5333333333333333,40.0,0.0,0.0,104.30666666666667,7823.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,437.18666666666667,32789.0,51.053333333333335,3829.0,0.17777777777777778,0.0,0.0,0.26666666666666666,0.7272727272727273,0.7614138888041722,0.0,0.05952250002883375,3.0,True,,,,,,,,,,0.9237472766884532,0.05179430262671103
HPC,SHAP-based Selection,0.3,0.1,instruction,13,0.09683379996567965,1.2911173328757286,0.7466666666666667,0.6296296296296297,0.6538461538461539,0.6415094339622641,0.7228165726512352,0.8037676609105181,0.8037676609105181,0.657286538853829,0.16616017488039841,0.0709424978717075,0.25333333333333335,3.0,225.0,0.48,36.0,0.0,0.0,103.69333333333333,7777.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,437.3066666666667,32798.0,51.13333333333333,3835.0,0.16,0.0,0.0,0.24,0.7272727272727273,0.7628818830416488,0.0,0.05952250002883375,3.0,True,,,,,,,,,,0.9444444444444444,0.037735849056603765
HPC,SHAP-based Selection,0.4,0.1,instruction,13,0.09513699996750802,1.268493332900107,0.7466666666666667,0.64,0.6153846153846154,0.6274509803921569,0.7177658942364824,0.7943485086342229,0.7943485086342229,0.6506097598039763,0.16953807417200853,0.06990000537982474,0.25333333333333335,3.0,225.0,0.5866666666666667,44.0,0.0,0.0,104.12,7809.0,0.0,0.0,12.0,900.0,3.0,225.0,1.0,75.0,478.3333333333333,35875.0,50.68,3801.0,0.19555555555555557,0.0,0.0,0.19555555555555557,0.75,0.7823275261324042,0.0,0.05952250002883375,3.0,True,,,,,,,,,,0.9237472766884532,0.05179430262671103
HPC,SHAP-based Selection,0.5,0.1,instruction,13,0.09482480003498495,1.2643306671331327,0.76,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.7395833333333333,0.783751962323391,0.783751962323391,0.6454240542471853,0.17114932418852455,0.061020414185262016,0.24,3.0,225.0,0.68,51.0,0.0,0.0,104.14666666666666,7811.0,0.0,0.0,13.0,975.0,4.0,300.0,1.0,75.0,515.3733333333333,38653.0,51.50666666666667,3863.0,0.22666666666666666,0.0,0.0,0.17,0.7692307692307692,0.797919954466665,0.0,0.05952250002883375,3.0,True,,,,,,,,,,0.9814814814814815,0.012578616352201255
HPC,TeleMin-RAG,0.0,0.1,instruction,13,0.5209961999789812,6.946615999719749,0.7466666666666667,0.6206896551724138,0.6923076923076923,0.6545454545454545,0.7272727272727273,0.8120094191522763,0.8120094191522763,0.6405665901928658,0.16571196483227046,0.09494980708483322,0.25333333333333335,5.1466666666666665,386.0,0.0,0.0,0.0,0.0,193.68,14526.0,0.0,0.0,9.0,675.0,0.0,0.0,1.0,75.0,359.52,26964.0,51.56,3867.0,0.0,0.0,0.0,0.0,0.42814814814814817,0.4612817089452603,0.0,85.3295105000143,5.365714285714286,,0.88,3.0,6.0,True,True,True,True,True,True,1.0,0.0
HPC,TeleMin-RAG,0.1,0.1,instruction,13,0.5491865000221878,7.322486666962504,0.76,0.6666666666666666,0.6153846153846154,0.64,0.73,0.8175039246467818,0.8175039246467818,0.7059815574510013,0.16162743100371527,0.06614407469104615,0.24,5.013333333333334,376.0,0.4,30.0,0.0,0.0,188.41333333333333,14131.0,0.0,0.0,10.0,750.0,1.0,75.0,1.0,75.0,399.85333333333335,29989.0,51.42666666666667,3857.0,0.0797872340425532,0.0,0.0,0.4,0.4986666666666667,0.5287938910934009,0.0,85.3295105000143,5.365714285714286,,0.88,3.0,6.0,True,True,True,True,True,True,0.9777777777777779,0.014545454545454528
HPC,TeleMin-RAG,0.2,0.1,instruction,13,0.5643297999631613,7.524397332842152,0.76,0.6666666666666666,0.6153846153846154,0.64,0.73,0.7892464678178963,0.7892464678178963,0.706378540100337,0.168530482095073,0.06995414860794683,0.24,4.96,372.0,0.8133333333333334,61.0,0.0,0.0,185.96,13947.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,437.18666666666667,32789.0,51.053333333333335,3829.0,0.1639784946236559,0.0,0.0,0.4066666666666667,0.5490909090909091,0.5746439354661624,0.0,85.3295105000143,5.365714285714286,,0.88,3.0,6.0,True,True,True,True,True,True,0.9777777777777779,0.014545454545454528
HPC,TeleMin-RAG,0.3,0.1,instruction,13,0.6358536999905482,8.47804933320731,0.72,0.6086956521739131,0.5384615384615384,0.5714285714285714,0.6817538896746818,0.7990580847723704,0.7990580847723704,0.6347949888402467,0.16990223241150548,0.11261689664270366,0.28,4.986666666666666,374.0,0.7866666666666666,59.0,0.0,0.0,187.54666666666665,14066.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,437.3066666666667,32798.0,51.13333333333333,3835.0,0.15775401069518716,0.0,0.0,0.3933333333333333,0.5466666666666666,0.571132386121105,0.0,85.3295105000143,5.365714285714286,,0.88,3.0,6.0,True,True,True,True,True,True,0.873015873015873,0.08311688311688314
