dataset,method,f1_mean,f1_std,f1_ci95,f1_macro_mean,f1_macro_std,f1_macro_ci95,auroc_mean,auroc_std,auroc_ci95,auprc_mean,auprc_std,auprc_ci95,context_reduction_mean,context_reduction_std,context_reduction_ci95,token_reduction_mean,token_reduction_std,token_reduction_ci95,poison_event_selection_rate_mean,poison_event_selection_rate_std,poison_event_selection_rate_ci95,attack_success_rate_mean,attack_success_rate_std,attack_success_rate_ci95,latency_per_context_ms_mean,latency_per_context_ms_std,latency_per_context_ms_ci95,rank_f1
HPC,Full Context,0.5773010958769472,0.1267100006942591,0.12417580068037393,0.6683657002829363,0.07946925634708171,0.07787987122014008,0.8151260504201681,0.018205287703810365,0.017841181949734157,0.7149084711584712,0.03367222271161134,0.03299877825737911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3043478260869565,0.06148754619013458,0.06025779526633188,1.250457607017344,0.5815186680303646,0.5698882946697572,11.0
HPC,Mutual Information Feature Selection,0.5681096681096681,0.02379683950903092,0.0233209027188503,0.6343581765456765,0.052766506026389125,0.05171117590586134,0.7589869281045751,0.022063866122580697,0.021622588800129083,0.6034803023773612,0.17391167317826683,0.17043343971470148,0.717948717948718,0.05921541222457692,0.05803110398008538,0.7038307158189065,0.06127058539138304,0.06004517368355538,0.0,0.0,0.0,0.34782608695652173,0.07099970268936745,0.0695797086355801,1.4691586952919709,0.7842803332055271,0.7685947265414166,12.0
BGL,TeleMin-RAG,0.5595238095238095,0.07896725691322379,0.07738791177495931,0.7153027329352795,0.039553505781707694,0.03876243566607354,0.7102941176470587,0.05699500057891611,0.055855100567337786,0.5773096804511277,0.07736217908130368,0.0758149354996776,0.6716833890746935,0.1298905261731443,0.12729271564968142,0.6602865704151376,0.13239335989419615,0.12974549269631222,0.0,0.0,0.0,0.1956521739130434,0.043478260869565244,0.042608695652173935,16.442766304269597,6.674176727758421,6.540693193203253,13.0
HPC,Embedding Similarity Selection,0.5470588235294118,0.07094640029936039,0.06952747229337318,0.624538316652921,0.056296877859176565,0.055170940301993036,0.7030812324929971,0.06764811667264699,0.06629515433919404,0.58106226335393,0.09655195287527467,0.09462091381776917,0.717948717948718,0.05921541222457692,0.05803110398008538,0.6719909103726547,0.05214009350304026,0.05109729163297946,1.0,0.0,0.0,0.35869565217391297,0.05470894518312136,0.05361476627945893,9.226552172786679,4.824343668502973,4.727856795132913,14.0
BGL,Mutual Information Feature Selection,0.5456349206349207,0.09597925890831606,0.09405967373014974,0.6890195999570999,0.07570434410012944,0.07419025721812685,0.6913398692810457,0.1353181911581084,0.13261182733494623,0.6047633115782429,0.09405532531960535,0.09217421881321325,0.717948717948718,0.05921541222457692,0.05803110398008538,0.7184047622869436,0.059543443177018596,0.05835257431347822,0.0217391304347826,0.0434782608695652,0.0426086956521739,0.23913043478260865,0.09050721736809274,0.08869707302073088,1.8742163020246865,0.8982964628504166,0.8803305335934083,15.0
HPC,Ollama LLM few-shot BM25-selected context (gpt-oss:20b-cloud),0.5370813397129186,0.18968485449865605,0.18589115740868292,0.6219529792246511,0.11148160573096015,0.10925197361634095,0.6777544351073763,0.1159349235587852,0.11361622508760949,0.5188495159175937,0.2005872112770126,0.19657546705147233,0.717948717948718,0.05921541222457692,0.05803110398008538,0.7046857322381214,0.058230463738062246,0.057065854463301,0.0,0.0,0.0,0.34782608695652173,0.09392377823779509,0.09204530267303919,899.553270651149,823.1162944205976,806.6539685321856,16.0
BGL,TF-IDF/BM25 Selection,0.5166666666666667,0.17533037597843887,0.1718237684588701,0.6732210626185957,0.10831871439543636,0.10615234010752764,0.8240196078431372,0.09066904976853178,0.08885566877316114,0.7037856683077272,0.08004057759181837,0.078439766039982,0.717948717948718,0.05921541222457692,0.05803110398008538,0.7072109655619817,0.04863458380609278,0.04766189212997092,0.532608695652174,0.054708945183121395,0.053614766279458964,0.24999999999999994,0.07425326641999709,0.07276820109159715,1.9500673907991177,1.0529237362450747,1.0318652615201733,17.0
BGL,Embedding Similarity Selection,0.5138888888888888,0.02777777777777779,0.027222222222222234,0.6615810359231412,0.041990282273141596,0.04115047662767876,0.8099673202614379,0.08253839304951421,0.08088762518852392,0.705855030531804,0.08751639166252528,0.08576606382927478,0.717948717948718,0.05921541222457692,0.05803110398008538,0.7252858780602331,0.05309275524135055,0.05203090013652354,1.0,0.0,0.0,0.26086956521739124,0.10040874246776099,0.09840056761840577,14.012776086177759,8.296230456349791,8.130305847222795,18.0
BGL,Ollama LLM few-shot TeleMin-selected context (gpt-oss:20b-cloud),0.5117774382480265,0.13988744861221078,0.13708969963996656,0.649305015008329,0.08047108028185135,0.07886165867621432,0.6919117647058824,0.06622379222013405,0.06489931637573138,0.4585736993185842,0.16709111752027064,0.16374929516986522,0.6716833890746935,0.1298905261731443,0.12729271564968142,0.6602865704151376,0.13239335989419615,0.12974549269631222,0.0,0.0,0.0,0.2934782608695652,0.05470894518312139,0.05361476627945896,554.9901663059997,263.0822897372751,257.8206439425296,19.0
BGL,Random-k Selection,0.4725274725274725,0.034459501322759704,0.03377031129630451,0.6521827952749005,0.0541428801078387,0.053060022505681925,0.7578431372549019,0.05723216587797512,0.05608752256041562,0.5870221213971214,0.09303205310716287,0.0911714120450196,0.717948717948718,0.05921541222457692,0.05803110398008538,0.724759841063781,0.06070145817308887,0.05948742900962709,0.34782608695652173,0.10649955403405127,0.10436956295337024,0.24999999999999994,0.08963273099168828,0.08784007637185451,1.6215130441275467,1.3227602965402439,1.2963050906094389,20.0
HPC,TF-IDF/BM25 Selection,0.4368457909479581,0.19517299125999202,0.19126953143479217,0.5771223498725968,0.12549052301066005,0.12298071255044685,0.5962301587301588,0.1308972893996473,0.12827934361165433,0.4908508644001869,0.18309506324512906,0.17943316198022646,0.717948717948718,0.05921541222457692,0.05803110398008538,0.7046857322381214,0.058230463738062246,0.057065854463301,0.0,0.0,0.0,0.3695652173913043,0.10349896273250507,0.10142898347785496,1.484978260755863,0.779685133332734,0.7640914306660793,21.0
BGL,Ollama LLM few-shot BM25-selected context (gpt-oss:20b-cloud),0.427062937062937,0.06172355085440607,0.060489079837317945,0.38585289710289705,0.06519626799202215,0.0638923426321817,0.4566993464052287,0.11478499403963502,0.11248929415884232,0.2854553804814186,0.08379193799749204,0.0821160992375422,0.717948717948718,0.05921541222457692,0.05803110398008538,0.7072109655619817,0.04863458380609278,0.04766189212997092,0.532608695652174,0.054708945183121395,0.053614766279458964,0.6086956521739131,0.06148754619013458,0.06025779526633188,987.0033945645328,439.3716845054773,430.58425081536774,22.0
UNSW_NB15,Ollama LLM few-shot Full Context (gpt-oss:20b-cloud),0.42104395604395606,0.14839298026862346,0.145425120663251,0.4277380952380952,0.08020163249992802,0.07859759984992946,0.4168154761904762,0.08159485510630307,0.079962958004177,0.643876811594203,0.056123092894508605,0.05500063103661843,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5652173913043479,0.07938008079785017,0.07779247918189316,1846.001249999972,349.3202451514675,342.3338402484381,23.0
HPC,Ollama LLM few-shot Full Context (gpt-oss:20b-cloud),0.41897081413210435,0.1083657207813824,0.10619840636575476,0.2861520737327188,0.1277948176584885,0.12523892130531872,0.15581232492997193,0.12831032280266733,0.12574411634661398,0.2490634367398288,0.05552782098118928,0.054417264561565495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6739130434782609,0.1255109280847013,0.12300070952300726,818.417769566978,565.1844259431066,553.8807374242444,24.0
