method,mean_f1,mean_auroc,mean_auroc_oriented,mean_auprc,mean_f1_macro,min_f1,f1_noise0,f1_noise50,mean_context_reduction,mean_token_reduction,mean_selected_logs,mean_selected_tokens,mean_poison_selected_rate,mean_poison_event_selection_rate,mean_attack_success_rate,mean_ece,mean_brier,mean_latency_per_context_ms,total_eval_seconds,robustness_retention,rank_mean_f1,rank_robustness
Embedding Similarity Selection,0.8782270413910745,0.9616750134476179,0.9616750134476179,0.9534440176783586,0.8999194218252491,0.7142857142857143,0.8962326480346583,0.8169552129332084,0.7234071484071484,0.7215407666593529,3.0,216.2077777777778,0.18287037037037038,0.5486111111111112,0.07305555555555555,0.2036778949036401,0.08894375573918822,7.5123100556083955,27.044316200190224,0.9115436875957411,1.0,2.0
TeleMin-RAG,0.8384337596888107,0.9070171273996227,0.9070171273996227,0.912396113960495,0.8607191058506128,0.6428571428571429,0.8701837797209848,0.8266323114869627,0.8131257122507122,0.8074296506139623,2.0175,141.54527777777778,0.10917610602081079,0.2822222222222222,0.11055555555555556,0.18690538330293713,0.1034792379422161,8.327548666744002,29.979175200278405,0.9499514134267287,2.0,1.0
Full Context,0.8292257283169606,0.9702700490466384,0.9702700490466384,0.9493735943968143,0.8552717692200821,0.6486486486486487,0.8611556267806268,0.764972590130818,0.0,0.0,11.0,788.6161111111111,0.09219761719761721,1.0,0.1175,0.2369792367847039,0.10613385240512752,1.1578212222795832,4.168156400206499,0.8883093442594311,3.0,3.0
Mutual Information Feature Selection,0.7643919326220975,0.942318739086481,0.942318739086481,0.9258575351474555,0.8018799888258061,0.3,0.8758912885542567,0.654179922234005,0.7234071484071484,0.723122584301728,3.0,216.08888888888887,0.00018518518518518518,0.0005555555555555556,0.17,0.21911789783347232,0.1227539458130254,1.4310430555552658,5.151754999998957,0.7468734200037452,4.0,6.0
Random-k Selection,0.7570814587593642,0.9213077490715063,0.9213077490715063,0.8611638180758616,0.8057771512139862,0.5185185185185185,0.8314294950824077,0.6931874298540965,0.7234071484071484,0.7244690682829956,3.0,214.1811111111111,0.09592592592592593,0.28777777777777774,0.14500000000000002,0.20064649082776198,0.12017617890179311,0.5915617778211729,2.1296224001562223,0.8337296595249977,5.0,4.0
TF-IDF/BM25 Selection,0.7422333160485809,0.9318678339739536,0.9318678339739536,0.9316268134709539,0.7829240809966184,0.4126984126984127,0.860924702987086,0.6610217982500591,0.7234071484071484,0.7145688068217897,3.0,220.20666666666668,0.17657407407407408,0.5297222222222222,0.18972222222222224,0.24341706022063683,0.14247395397248222,1.038327111067095,3.7379775998415425,0.7678044269801543,6.0,5.0
