dataset,method,noise_level,poison_rate,poison_strategy,seed,downstream_model,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,llm_model,llm_provider,llm_baseline,llm_batches,relative_f1,f1_drop_from_noise0
UNSW_NB15,Full Context,0.0,0.1,instruction,1,logistic,0.06202259997371584,2.696634781465906,0.9130434782608695,0.8888888888888888,1.0,0.9411764705882353,0.8872549019607843,0.875,0.875,0.940596158335129,0.12018951434314923,0.1946959029880487,0.08695652173913043,9.0,207.0,0.0,0.0,1.0,23.0,749.6086956521739,17241.0,52.73913043478261,1213.0,9.0,207.0,0.0,0.0,1.0,23.0,749.6086956521739,17241.0,52.73913043478261,1213.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.07035554782205208,3.100023604929447e-06,8.0,,,,,,,,,,,,,,1.0,0.0
UNSW_NB15,Full Context,0.5,0.1,instruction,1,logistic,0.08197239995934069,3.5640173895365517,0.6521739130434783,0.8333333333333334,0.625,0.7142857142857143,0.6349206349206349,0.875,0.875,0.940596158335129,0.20383453647618313,0.3538774499564975,0.34782608695652173,13.0,299.0,4.0,92.0,1.0,23.0,1098.9130434782608,25275.0,53.608695652173914,1233.0,13.0,299.0,4.0,92.0,1.0,23.0,1098.9130434782608,25275.0,53.608695652173914,1233.0,0.3076923076923077,0.07692307692307693,1.0,1.0,0.0,0.0,0.04878338278931751,3.100023604929447e-06,8.0,,,,,,,,,,,,,,0.7589285714285715,0.22689075630252098
UNSW_NB15,Random-k Selection,0.0,0.1,instruction,1,logistic,0.051335099968127906,2.231960868179474,0.9130434782608695,0.8888888888888888,1.0,0.9411764705882353,0.8872549019607843,0.8571428571428572,0.8571428571428572,0.9292325219714925,0.12825723374317316,0.21197433111507347,0.08695652173913043,3.0,69.0,0.0,0.0,0.43478260869565216,10.0,246.47826086956522,5669.0,23.043478260869566,530.0,9.0,207.0,0.0,0.0,1.0,23.0,749.6086956521739,17241.0,52.73913043478261,1213.0,0.0,0.14492753623188406,0.43478260869565216,0.0,0.6666666666666667,0.6711907661968564,0.09349091550538013,1.00000761449337e-06,3.0,,,,,,,,,,,,,,1.0,0.0
UNSW_NB15,Random-k Selection,0.5,0.1,instruction,1,logistic,0.04062860005069524,1.7664608717693582,0.5652173913043478,0.8,0.5,0.6153846153846154,0.5576923076923077,0.8392857142857142,0.8392857142857142,0.919364100918861,0.20605255461086014,0.2979018845210257,0.43478260869565216,3.0,69.0,1.0,23.0,0.08695652173913043,2.0,259.17391304347825,5961.0,5.478260869565218,126.0,13.0,299.0,4.0,92.0,1.0,23.0,1098.9130434782608,25275.0,53.608695652173914,1233.0,0.3333333333333333,0.028985507246376812,0.08695652173913043,0.25,0.7692307692307692,0.7641543026706231,0.021137393054856568,1.00000761449337e-06,3.0,,,,,,,,,,,,,,0.6538461538461539,0.32579185520361986
UNSW_NB15,TF-IDF/BM25 Selection,0.0,0.1,instruction,1,logistic,0.07470300002023578,3.2479565226189466,0.9130434782608695,0.8888888888888888,1.0,0.9411764705882353,0.8872549019607843,0.9375,0.9375,0.9722639696904403,0.10818831935634401,0.18189615377713939,0.08695652173913043,3.0,69.0,0.0,0.0,0.6086956521739131,14.0,239.2608695652174,5503.0,30.869565217391305,710.0,9.0,207.0,0.0,0.0,1.0,23.0,749.6086956521739,17241.0,52.73913043478261,1213.0,0.0,0.2028985507246377,0.6086956521739131,0.0,0.6666666666666667,0.6808189780175165,0.12902053425404325,0.057162599987350404,3.0,,,,,,,,,,,,,,1.0,0.0
UNSW_NB15,TF-IDF/BM25 Selection,0.5,0.1,instruction,1,logistic,0.1183597999624908,5.14607825923873,0.6086956521739131,1.0,0.4375,0.6086956521739131,0.6086956521739131,0.7767857142857142,0.7767857142857142,0.9056662566972669,0.2344573357022045,0.25839580272895074,0.391304347826087,3.0,69.0,1.9130434782608696,44.0,0.30434782608695654,7.0,250.04347826086956,5751.0,15.173913043478262,349.0,13.0,299.0,4.0,92.0,1.0,23.0,1098.9130434782608,25275.0,53.608695652173914,1233.0,0.6376811594202898,0.10144927536231885,0.30434782608695654,0.4782608695652174,0.7692307692307692,0.7724629080118695,0.06068509824378369,0.057162599987350404,3.0,,,,,,,,,,,,,,0.6467391304347827,0.3324808184143222
UNSW_NB15,Mutual Information Feature Selection,0.0,0.1,instruction,1,logistic,0.09990570007357746,4.343726090155542,0.9130434782608695,0.8888888888888888,1.0,0.9411764705882353,0.8872549019607843,0.8928571428571428,0.8928571428571428,0.9510128250017956,0.1076020911745517,0.16465668074384507,0.08695652173913043,3.0,69.0,0.0,0.0,0.0,0.0,261.60869565217394,6017.0,0.0,0.0,9.0,207.0,0.0,0.0,1.0,23.0,749.6086956521739,17241.0,52.73913043478261,1213.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.651006322139087,0.0,20.585997799993493,3.0,,,,,,,,,,,,,,1.0,0.0
UNSW_NB15,Mutual Information Feature Selection,0.5,0.1,instruction,1,logistic,0.15284749993588775,6.645543475473381,0.43478260869565216,1.0,0.1875,0.3157894736842105,0.4171539961013645,0.8571428571428571,0.8571428571428571,0.9396370480010185,0.29624223680400236,0.35352763536912524,0.5652173913043478,3.0,69.0,2.0434782608695654,47.0,0.0,0.0,261.69565217391306,6019.0,0.0,0.0,13.0,299.0,4.0,92.0,1.0,23.0,1098.9130434782608,25275.0,53.608695652173914,1233.0,0.6811594202898551,0.0,0.0,0.5108695652173914,0.7692307692307692,0.7618595450049456,0.0,20.585997799993493,3.0,,,,,,,,,,,,,,0.3355263157894737,0.6253869969040248
UNSW_NB15,Embedding Similarity Selection,0.0,0.1,instruction,1,logistic,0.5066963999997824,22.030278260860108,0.9130434782608695,0.8888888888888888,1.0,0.9411764705882353,0.8872549019607843,0.8214285714285714,0.8214285714285714,0.8999914505429212,0.1287257294941609,0.2128268187617197,0.08695652173913043,3.0,69.0,0.0,0.0,1.0,23.0,226.91304347826087,5219.0,52.73913043478261,1213.0,9.0,207.0,0.0,0.0,1.0,23.0,749.6086956521739,17241.0,52.73913043478261,1213.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666667,0.697291340409489,0.23242000383215175,0.796920399996452,3.0,,,,,,,,,,,,,,1.0,0.0
UNSW_NB15,Embedding Similarity Selection,0.5,0.1,instruction,1,logistic,0.6097105999942869,26.509156521490734,0.8695652173913043,1.0,0.8125,0.896551724137931,0.8600405679513184,0.9196428571428572,0.9196428571428572,0.9714349376114082,0.14077269766176514,0.21465143277525517,0.13043478260869565,3.0,69.0,0.4782608695652174,11.0,1.0,23.0,227.8695652173913,5241.0,53.608695652173914,1233.0,13.0,299.0,4.0,92.0,1.0,23.0,1098.9130434782608,25275.0,53.608695652173914,1233.0,0.15942028985507245,0.3333333333333333,1.0,0.11956521739130435,0.7692307692307692,0.7926409495548962,0.23526044647967945,0.796920399996452,3.0,,,,,,,,,,,,,,0.9525862068965517,0.04462474645030423
UNSW_NB15,TeleMin-RAG,0.0,0.1,instruction,1,logistic,0.726804899983108,31.600213042743828,0.9130434782608695,0.8888888888888888,1.0,0.9411764705882353,0.8872549019607843,0.8928571428571428,0.8928571428571428,0.9510128250017956,0.1098544746900887,0.19644879798073467,0.08695652173913043,1.7826086956521738,41.0,0.0,0.0,0.0,0.0,155.43478260869566,3575.0,0.0,0.0,9.0,207.0,0.0,0.0,1.0,23.0,749.6086956521739,17241.0,52.73913043478261,1213.0,0.0,0.0,0.0,0.0,0.8019323671497585,0.7926454381996404,0.0,35.071430899901316,2.5384615384615383,0.72,1.0,6.0,True,True,True,True,True,True,,,,,1.0,0.0
UNSW_NB15,TeleMin-RAG,0.5,0.1,instruction,1,logistic,0.7409499000059441,32.215213043736696,0.8695652173913043,1.0,0.8125,0.896551724137931,0.8600405679513184,0.9553571428571428,0.9553571428571428,0.9815359477124184,0.11841961516724829,0.23811744220025663,0.13043478260869565,2.347826086956522,54.0,0.8260869565217391,19.0,0.0,0.0,204.52173913043478,4704.0,0.0,0.0,13.0,299.0,4.0,92.0,1.0,23.0,1098.9130434782608,25275.0,53.608695652173914,1233.0,0.35185185185185186,0.0,0.0,0.20652173913043478,0.8193979933110368,0.8138872403560831,0.0,35.071430899901316,2.5384615384615383,0.72,1.0,6.0,True,True,True,True,True,True,,,,,0.9525862068965517,0.04462474645030423
UNSW_NB15,Ollama LLM zero-shot Full Context (gpt-oss:20b-cloud),0.0,0.1,instruction,1,,10.612907300004736,461.43075217411894,0.13043478260869565,0.0,0.0,0.0,0.11538461538461539,0.18303571428571427,0.8169642857142857,0.5922573863708269,0.6984217391304348,0.7604347826086956,0.8695652173913043,9.0,207.0,0.0,0.0,1.0,23.0,749.6086956521739,17241.0,52.73913043478261,1213.0,9.0,207.0,0.0,0.0,1.0,23.0,749.6086956521739,17241.0,52.73913043478261,1213.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.07035554782205208,0.0,,,,,,,,,,,gpt-oss:20b-cloud,ollama,zero-shot-full,3.0,,
UNSW_NB15,Ollama LLM zero-shot Full Context (gpt-oss:20b-cloud),0.5,0.1,instruction,1,,23.978011100087315,1042.5222217429268,0.2608695652173913,0.42857142857142855,0.1875,0.2608695652173913,0.2608695652173913,0.15625,0.84375,0.5576406332460521,0.6588304347826086,0.6656521739130434,0.7391304347826086,13.0,299.0,4.0,92.0,1.0,23.0,1098.9130434782608,25275.0,53.608695652173914,1233.0,13.0,299.0,4.0,92.0,1.0,23.0,1098.9130434782608,25275.0,53.608695652173914,1233.0,0.3076923076923077,0.07692307692307693,1.0,1.0,0.0,0.0,0.04878338278931751,0.0,,,,,,,,,,,gpt-oss:20b-cloud,ollama,zero-shot-full,3.0,,
UNSW_NB15,Ollama LLM few-shot Full Context (gpt-oss:20b-cloud),0.0,0.1,instruction,1,,54.382711199927144,2364.465704344658,0.391304347826087,0.75,0.1875,0.3,0.38076923076923075,0.45982142857142855,0.5401785714285714,0.7214673913043478,0.6058565217391304,0.6134782608695653,0.6086956521739131,9.0,207.0,0.0,0.0,1.0,23.0,749.6086956521739,17241.0,52.73913043478261,1213.0,9.0,207.0,0.0,0.0,1.0,23.0,749.6086956521739,17241.0,52.73913043478261,1213.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.07035554782205208,0.0,,,,,,,,,,,gpt-oss:20b-cloud,ollama,few-shot-full,3.0,1.0,0.0
UNSW_NB15,Ollama LLM few-shot Full Context (gpt-oss:20b-cloud),0.5,0.1,instruction,1,,40.037379200104624,1740.7556173958533,0.4782608695652174,0.7,0.4375,0.5384615384615384,0.46923076923076923,0.4241071428571429,0.5758928571428571,0.6397644927536232,0.4882260869565217,0.4739130434782609,0.5217391304347826,13.0,299.0,4.0,92.0,1.0,23.0,1098.9130434782608,25275.0,53.608695652173914,1233.0,13.0,299.0,4.0,92.0,1.0,23.0,1098.9130434782608,25275.0,53.608695652173914,1233.0,0.3076923076923077,0.07692307692307693,1.0,1.0,0.0,0.0,0.04878338278931751,0.0,,,,,,,,,,,gpt-oss:20b-cloud,ollama,few-shot-full,3.0,1.794871794871795,-0.23846153846153845
UNSW_NB15,Ollama LLM few-shot BM25-selected context (gpt-oss:20b-cloud),0.0,0.1,instruction,1,,50.32548120000865,2188.0644000003763,0.43478260869565216,0.8,0.25,0.38095238095238093,0.43047619047619046,0.5357142857142858,0.5357142857142858,0.6967391304347826,0.5637478260869565,0.5504347826086956,0.5652173913043478,3.0,69.0,0.0,0.0,0.6086956521739131,14.0,239.2608695652174,5503.0,30.869565217391305,710.0,9.0,207.0,0.0,0.0,1.0,23.0,749.6086956521739,17241.0,52.73913043478261,1213.0,0.0,0.2028985507246377,0.6086956521739131,0.0,0.6666666666666667,0.6808189780175165,0.12902053425404325,0.0,,,,,,,,,,,gpt-oss:20b-cloud,ollama,few-shot-bm25,3.0,1.0,0.0
