dataset,method,noise_level,poison_rate,poison_strategy,seed,downstream_model,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,relative_f1,f1_drop_from_noise0
UNSW_NB15,Full Context,0.0,0.1,instruction,1,random_forest,0.15805249998811632,2.107366666508218,0.9333333333333333,0.9107142857142857,1.0,0.9532710280373832,0.9184959791349707,0.9812091503267975,0.9812091503267975,0.9897535991817583,0.09637139158025548,0.20613175091573435,0.06666666666666667,9.0,675.0,0.0,0.0,1.0,75.0,749.72,56229.0,53.026666666666664,3977.0,9.0,675.0,0.0,0.0,1.0,75.0,749.72,56229.0,53.026666666666664,3977.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.07072862757651746,1.100008375942707e-06,8.0,,,,,,,,,,1.0,0.0
UNSW_NB15,Full Context,0.1,0.1,instruction,1,random_forest,0.1665925999986939,2.221234666649252,0.9466666666666667,0.9272727272727272,1.0,0.9622641509433962,0.9356775300171527,0.9836601307189543,0.9836601307189543,0.9910557108514354,0.10107151689799256,0.20358042762348066,0.05333333333333334,10.0,750.0,1.0,75.0,1.0,75.0,838.4,62880.0,54.54666666666667,4091.0,10.0,750.0,1.0,75.0,1.0,75.0,838.4,62880.0,54.54666666666667,4091.0,0.1,0.1,1.0,1.0,0.0,0.0,0.06506043256997456,1.100008375942707e-06,8.0,,,,,,,,,,1.009433962264151,-0.008993122906013062
UNSW_NB15,Full Context,0.2,0.1,instruction,1,random_forest,0.19006990001071244,2.534265333476166,0.9333333333333333,0.9107142857142857,1.0,0.9532710280373832,0.9184959791349707,0.982843137254902,0.982843137254902,0.9914313291046671,0.1050336261796946,0.22662305989179643,0.06666666666666667,11.0,825.0,2.0,150.0,1.0,75.0,924.92,69369.0,54.093333333333334,4057.0,11.0,825.0,2.0,150.0,1.0,75.0,924.92,69369.0,54.093333333333334,4057.0,0.18181818181818182,0.09090909090909091,1.0,1.0,0.0,0.0,0.058484337384134125,1.100008375942707e-06,8.0,,,,,,,,,,1.0,0.0
UNSW_NB15,Full Context,0.3,0.1,instruction,1,random_forest,0.17943630000809208,2.392484000107894,0.9333333333333333,0.9107142857142857,1.0,0.9532710280373832,0.9184959791349707,0.9746732026143791,0.9746732026143791,0.9844037943192868,0.10715716159809188,0.23293697032312013,0.06666666666666667,11.0,825.0,2.0,150.0,1.0,75.0,924.92,69369.0,54.2,4065.0,11.0,825.0,2.0,150.0,1.0,75.0,924.92,69369.0,54.2,4065.0,0.18181818181818182,0.09090909090909091,1.0,1.0,0.0,0.0,0.05859966267352852,1.100008375942707e-06,8.0,,,,,,,,,,1.0,0.0
UNSW_NB15,Full Context,0.4,0.1,instruction,1,random_forest,0.17694229999324307,2.359230666576574,0.9333333333333333,0.9107142857142857,1.0,0.9532710280373832,0.9184959791349707,0.982843137254902,0.982843137254902,0.9908905245401369,0.10596217669807263,0.21653899256324102,0.06666666666666667,12.0,900.0,3.0,225.0,1.0,75.0,1011.9466666666667,75896.0,54.013333333333335,4051.0,12.0,900.0,3.0,225.0,1.0,75.0,1011.9466666666667,75896.0,54.013333333333335,4051.0,0.25,0.08333333333333333,1.0,1.0,0.0,0.0,0.053375671972172446,1.100008375942707e-06,8.0,,,,,,,,,,1.0,0.0
UNSW_NB15,Full Context,0.5,0.1,instruction,1,random_forest,0.18200470000738278,2.4267293334317706,0.9333333333333333,0.9107142857142857,1.0,0.9532710280373832,0.9184959791349707,0.9869281045751633,0.9869281045751633,0.9930399449666351,0.10439583188831623,0.2684177849222852,0.06666666666666667,13.0,975.0,4.0,300.0,1.0,75.0,1099.0266666666666,82427.0,54.093333333333334,4057.0,13.0,975.0,4.0,300.0,1.0,75.0,1099.0266666666666,82427.0,54.093333333333334,4057.0,0.3076923076923077,0.07692307692307693,1.0,1.0,0.0,0.0,0.04921930920693462,1.100008375942707e-06,8.0,,,,,,,,,,1.0,0.0
UNSW_NB15,Random-k Selection,0.0,0.1,instruction,1,random_forest,0.11013500002445653,1.4684666669927537,0.9333333333333333,0.9107142857142857,1.0,0.9532710280373832,0.9184959791349707,0.9681372549019608,0.9681372549019608,0.9816729517179573,0.10808755746548485,0.19918163089042787,0.06666666666666667,3.0,225.0,0.0,0.0,0.36,27.0,248.68,18651.0,18.653333333333332,1399.0,9.0,675.0,0.0,0.0,1.0,75.0,749.72,56229.0,53.026666666666664,3977.0,0.0,0.12,0.36,0.0,0.6666666666666667,0.6683028330576748,0.07500938287491288,7.00005330145359e-07,3.0,,,,,,,,,,1.0,0.0
UNSW_NB15,Random-k Selection,0.1,0.1,instruction,1,random_forest,0.10587939998367801,1.411725333115707,0.9466666666666667,0.9272727272727272,1.0,0.9622641509433962,0.9356775300171527,0.9779411764705883,0.9779411764705883,0.9888718008750554,0.11046758775768133,0.20754897625489624,0.05333333333333334,3.0,225.0,0.3466666666666667,26.0,0.28,21.0,252.30666666666667,18923.0,15.426666666666666,1157.0,10.0,750.0,1.0,75.0,1.0,75.0,838.4,62880.0,54.54666666666667,4091.0,0.11555555555555555,0.09333333333333334,0.28,0.3466666666666667,0.7,0.6990617048346056,0.0611425249696137,7.00005330145359e-07,3.0,,,,,,,,,,1.009433962264151,-0.008993122906013062
UNSW_NB15,Random-k Selection,0.2,0.1,instruction,1,random_forest,0.10310959996422753,1.3747946661897004,0.8533333333333334,0.8448275862068966,0.9607843137254902,0.8990825688073395,0.8153949429402552,0.9583333333333333,0.9583333333333333,0.981622515029,0.12208531389564342,0.17557949217614208,0.14666666666666667,3.0,225.0,0.4666666666666667,35.0,0.29333333333333333,22.0,251.48,18861.0,15.733333333333333,1180.0,11.0,825.0,2.0,150.0,1.0,75.0,924.92,69369.0,54.093333333333334,4057.0,0.15555555555555556,0.09777777777777778,0.29333333333333333,0.23333333333333334,0.7272727272727273,0.7281062145915322,0.0625629606065426,7.00005330145359e-07,3.0,,,,,,,,,,0.9431552437488757,0.05418845923004367
UNSW_NB15,Random-k Selection,0.3,0.1,instruction,1,random_forest,0.1157524999580346,1.5433666661071281,0.8666666666666667,0.8596491228070176,0.9607843137254902,0.9074074074074074,0.8346560846560847,0.911764705882353,0.911764705882353,0.9497637712375299,0.13569992071359147,0.1987600608790622,0.13333333333333333,3.0,225.0,0.52,39.0,0.26666666666666666,20.0,252.65333333333334,18949.0,14.613333333333333,1096.0,11.0,825.0,2.0,150.0,1.0,75.0,924.92,69369.0,54.2,4065.0,0.17333333333333334,0.08888888888888889,0.26666666666666666,0.26,0.7272727272727273,0.7268376364081939,0.05783946382394849,7.00005330145359e-07,3.0,,,,,,,,,,0.9518881626724764,0.04586362062997573
