method,mean_f1,mean_auroc,mean_auroc_oriented,mean_auprc,mean_f1_macro,min_f1,f1_noise0,f1_noise50,mean_context_reduction,mean_token_reduction,mean_selected_logs,mean_selected_tokens,mean_poison_selected_rate,mean_poison_event_selection_rate,mean_attack_success_rate,mean_ece,mean_brier,mean_latency_per_context_ms,total_eval_seconds,robustness_retention,rank_mean_f1,rank_robustness
Embedding Similarity Selection,0.9195346700447512,0.9556,0.9556,0.9734381614953058,0.8888806001861583,0.8314606741573034,0.9607843137254902,0.8314606741573034,0.7234071484071484,0.7275235209560248,3.0,250.63555555555556,0.09629629629629628,0.2888888888888889,0.10222222222222221,0.17577766319416577,0.09754100985502089,10.6690871112773,4.8010892000747845,0.8653978445310708,1.0,2.0
TeleMin-RAG,0.8644660369738429,0.9275333333333333,0.9275333333333333,0.9668988158561852,0.830768878829825,0.813953488372093,0.9052631578947369,0.813953488372093,0.8651250971250971,0.8615489457151133,1.4399999999999997,125.44,0.0,0.0,0.1622222222222222,0.16290206551263323,0.1287015814342254,8.604799333131977,3.872159699909389,0.8991346673877771,2.0,1.0
Mutual Information Feature Selection,0.8453419277095797,0.9634666666666668,0.9634666666666668,0.9790297198708253,0.8139259628921719,0.7804878048780488,0.9387755102040817,0.7804878048780488,0.7234071484071484,0.7160359012697711,3.0,261.43555555555554,0.0,0.0,0.18000000000000002,0.192544017639523,0.12357294115083807,1.5636402221086125,0.7036380999488756,0.8313891834570519,3.0,3.0
Full Context,0.8414719664719664,0.9692,0.9692,0.9813463919324666,0.8160095776702003,0.6486486486486487,0.9615384615384616,0.6486486486486487,0.0,0.0,11.0,934.2666666666668,0.0921976171976172,1.0,0.17777777777777778,0.25840686249432115,0.12889139214065412,1.283927777937303,0.5777675000717863,0.6745945945945946,4.0,5.0
Random-k Selection,0.8280369012040039,0.9282666666666666,0.9282666666666666,0.9532650084233972,0.7857139140110526,0.7160493827160493,0.9423076923076923,0.7160493827160493,0.7234071484071484,0.7246983876467158,3.0,253.56444444444446,0.10888888888888888,0.3266666666666667,0.20444444444444443,0.21761164042413297,0.14025290656998246,0.6105199999486407,0.2747339999768883,0.7598891408415218,5.0,4.0
TF-IDF/BM25 Selection,0.6790196396502114,0.8957333333333333,0.8957333333333333,0.9510693561340801,0.6877135334860909,0.4126984126984127,0.9591836734693877,0.4126984126984127,0.7234071484071484,0.7311025943376214,3.0,247.7822222222222,0.21703703703703703,0.651111111111111,0.3088888888888889,0.2726637290994614,0.19829769587811588,1.242888222138087,0.5592996999621391,0.4302600472813239,6.0,6.0
