dataset,method,noise_level,poison_rate,poison_strategy,seed,downstream_model,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,llm_model,llm_provider,llm_baseline,llm_batches,relative_f1,f1_drop_from_noise0
BGL,TeleMin-RAG,0.0,0.1,instruction,2,logistic,0.5296288999961689,23.027343478094302,0.8260869565217391,0.6666666666666666,0.4,0.5,0.6973684210526316,0.7666666666666667,0.7666666666666667,0.5888888888888888,0.14607435427719934,0.13407121806937067,0.17391304347826086,3.391304347826087,78.0,0.0,0.0,0.0,0.0,228.2173913043478,5249.0,0.0,0.0,9.0,207.0,0.0,0.0,1.0,23.0,520.2608695652174,11966.0,49.52173913043478,1139.0,0.0,0.0,0.0,0.0,0.6231884057971014,0.5613404646498412,0.0,9.931702499976382,3.9423076923076925,0.72,1.0,6.0,True,True,True,True,True,True,,,,,1.0,0.0
BGL,TeleMin-RAG,0.5,0.1,instruction,2,logistic,0.47923239995725453,20.83619130248933,0.8260869565217391,0.6666666666666666,0.4,0.5,0.6973684210526316,0.6333333333333333,0.6333333333333333,0.558888888888889,0.14606134683100933,0.09244618197135329,0.17391304347826086,2.260869565217391,52.0,0.8695652173913043,20.0,0.0,0.0,138.82608695652175,3193.0,0.0,0.0,13.0,299.0,4.0,92.0,1.0,23.0,761.1739130434783,17507.0,51.69565217391305,1189.0,0.38461538461538464,0.0,0.0,0.21739130434782608,0.8260869565217391,0.8176158108185297,0.0,9.931702499976382,3.9423076923076925,0.72,1.0,6.0,True,True,True,True,True,True,,,,,1.0,0.0
BGL,Ollama LLM zero-shot Full Context (gpt-oss:20b-cloud),0.0,0.1,instruction,2,,13.471050400054082,585.6978434806123,0.21739130434782608,0.21739130434782608,1.0,0.35714285714285715,0.17857142857142858,0.14444444444444446,0.8555555555555555,0.1520358868184955,0.698717391304348,0.7386956521739131,0.782608695652174,9.0,207.0,0.0,0.0,1.0,23.0,520.2608695652174,11966.0,49.52173913043478,1139.0,9.0,207.0,0.0,0.0,1.0,23.0,520.2608695652174,11966.0,49.52173913043478,1139.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.09518636135717867,0.0,,,,,,,,,,,gpt-oss:20b-cloud,ollama,zero-shot-full,3.0,1.0,0.0
BGL,Ollama LLM zero-shot Full Context (gpt-oss:20b-cloud),0.5,0.1,instruction,2,,9.93670189997647,432.03051739028126,0.21739130434782608,0.21739130434782608,1.0,0.35714285714285715,0.17857142857142858,0.19999999999999998,0.8,0.20588235294117646,0.658904347826087,0.6852173913043479,0.782608695652174,13.0,299.0,4.0,92.0,1.0,23.0,761.1739130434783,17507.0,51.69565217391305,1189.0,13.0,299.0,4.0,92.0,1.0,23.0,761.1739130434783,17507.0,51.69565217391305,1189.0,0.3076923076923077,0.07692307692307693,1.0,1.0,0.0,0.0,0.06791569086651054,0.0,,,,,,,,,,,gpt-oss:20b-cloud,ollama,zero-shot-full,3.0,1.0,0.0
BGL,Ollama LLM few-shot Full Context (gpt-oss:20b-cloud),0.0,0.1,instruction,2,,25.22048200003337,1096.5426956536248,0.2608695652173913,0.125,0.4,0.19047619047619047,0.25523809523809526,0.23333333333333334,0.7666666666666666,0.16360143834568386,0.6397652173913043,0.6878260869565217,0.7391304347826086,9.0,207.0,0.0,0.0,1.0,23.0,520.2608695652174,11966.0,49.52173913043478,1139.0,9.0,207.0,0.0,0.0,1.0,23.0,520.2608695652174,11966.0,49.52173913043478,1139.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.09518636135717867,0.0,,,,,,,,,,,gpt-oss:20b-cloud,ollama,few-shot-full,3.0,1.0,0.0
BGL,Ollama LLM few-shot Full Context (gpt-oss:20b-cloud),0.5,0.1,instruction,2,,37.00976570008788,1609.1202478299078,0.391304347826087,0.15384615384615385,0.4,0.2222222222222222,0.3611111111111111,0.36111111111111105,0.638888888888889,0.20376811594202898,0.5603347826086956,0.5760869565217391,0.6086956521739131,13.0,299.0,4.0,92.0,1.0,23.0,761.1739130434783,17507.0,51.69565217391305,1189.0,13.0,299.0,4.0,92.0,1.0,23.0,761.1739130434783,17507.0,51.69565217391305,1189.0,0.3076923076923077,0.07692307692307693,1.0,1.0,0.0,0.0,0.06791569086651054,0.0,,,,,,,,,,,gpt-oss:20b-cloud,ollama,few-shot-full,3.0,1.1666666666666667,-0.031746031746031744
BGL,Ollama LLM few-shot BM25-selected context (gpt-oss:20b-cloud),0.0,0.1,instruction,2,,10.847260499955155,471.62002173718065,0.30434782608695654,0.23809523809523808,1.0,0.38461538461538464,0.2923076923076923,0.30000000000000004,0.7,0.20456349206349206,0.6386478260869566,0.6752173913043475,0.6956521739130435,3.0,69.0,0.0,0.0,0.6086956521739131,14.0,178.1304347826087,4097.0,29.82608695652174,686.0,9.0,207.0,0.0,0.0,1.0,23.0,520.2608695652174,11966.0,49.52173913043478,1139.0,0.0,0.2028985507246377,0.6086956521739131,0.0,0.6666666666666667,0.6576132375062678,0.16743958994386135,0.0,,,,,,,,,,,gpt-oss:20b-cloud,ollama,few-shot-bm25,3.0,1.0,0.0
BGL,Ollama LLM few-shot BM25-selected context (gpt-oss:20b-cloud),0.5,0.1,instruction,2,,35.55557660001796,1545.8946347833894,0.391304347826087,0.23529411764705882,0.8,0.36363636363636365,0.39015151515151514,0.561111111111111,0.561111111111111,0.40300207039337477,0.4858652173913044,0.5091304347826087,0.6086956521739131,3.0,69.0,1.3043478260869565,30.0,0.5217391304347826,12.0,200.7391304347826,4617.0,25.565217391304348,588.0,13.0,299.0,4.0,92.0,1.0,23.0,761.1739130434783,17507.0,51.69565217391305,1189.0,0.43478260869565216,0.17391304347826086,0.5217391304347826,0.32608695652173914,0.7692307692307692,0.7362769178043069,0.12735542560103963,0.0,,,,,,,,,,,gpt-oss:20b-cloud,ollama,few-shot-bm25,3.0,0.9454545454545454,0.02097902097902099
BGL,Ollama LLM few-shot TeleMin-selected context (gpt-oss:20b-cloud),0.0,0.1,instruction,2,,9.46860000002198,411.67826087052083,0.6521739130434783,0.3333333333333333,0.6,0.42857142857142855,0.5892857142857143,0.7111111111111112,0.7111111111111112,0.412156862745098,0.2994826086956522,0.28826086956521735,0.34782608695652173,3.391304347826087,78.0,0.0,0.0,0.0,0.0,228.2173913043478,5249.0,0.0,0.0,9.0,207.0,0.0,0.0,1.0,23.0,520.2608695652174,11966.0,49.52173913043478,1139.0,0.0,0.0,0.0,0.0,0.6231884057971014,0.5613404646498412,0.0,0.0,,,,,,,,,,,gpt-oss:20b-cloud,ollama,few-shot-telemin,3.0,1.0,0.0
BGL,Ollama LLM few-shot TeleMin-selected context (gpt-oss:20b-cloud),0.5,0.1,instruction,2,,21.79787320003379,947.7336173927736,0.6956521739130435,0.3333333333333333,0.4,0.36363636363636365,0.5818181818181818,0.6055555555555556,0.6055555555555556,0.2915384615384615,0.26587826086956534,0.25652173913043474,0.30434782608695654,2.260869565217391,52.0,0.8695652173913043,20.0,0.0,0.0,138.82608695652175,3193.0,0.0,0.0,13.0,299.0,4.0,92.0,1.0,23.0,761.1739130434783,17507.0,51.69565217391305,1189.0,0.38461538461538464,0.0,0.0,0.21739130434782608,0.8260869565217391,0.8176158108185297,0.0,0.0,,,,,,,,,,,gpt-oss:20b-cloud,ollama,few-shot-telemin,3.0,0.8484848484848485,0.0649350649350649
