dataset,method,noise_level,poison_rate,poison_strategy,seed,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,used_shap,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,relative_f1,f1_drop_from_noise0
BGL,Random-k Selection,0.4,0.1,instruction,13,0.05128699995111674,0.6838266660148898,0.7866666666666666,0.4,0.46153846153846156,0.42857142857142855,0.648711943793911,0.7915632754342432,0.7915632754342432,0.5225157178726636,0.13854906808250667,0.16537357498109934,0.21333333333333335,3.0,225.0,0.6666666666666666,50.0,0.28,21.0,172.22666666666666,12917.0,13.906666666666666,1043.0,12.0,900.0,3.0,225.0,1.0,75.0,688.44,51633.0,50.22666666666667,3767.0,0.2222222222222222,0.09333333333333334,0.28,0.2222222222222222,0.75,0.7498305347355374,0.08074630332120461,2.8999638743698597e-06,3.0,,,,,,,,,,,0.6,0.28571428571428575
BGL,Random-k Selection,0.5,0.1,instruction,13,0.04186820000177249,0.5582426666902999,0.8133333333333334,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.674317617866005,0.8064516129032259,0.8064516129032259,0.6469939335047756,0.12386536350980125,0.15995467206802266,0.18666666666666668,3.0,225.0,1.0133333333333334,76.0,0.13333333333333333,10.0,174.98666666666668,13124.0,6.613333333333333,496.0,13.0,975.0,4.0,300.0,1.0,75.0,760.7733333333333,57058.0,50.46666666666667,3785.0,0.3377777777777778,0.044444444444444446,0.13333333333333333,0.25333333333333335,0.7692307692307692,0.7699884328227418,0.03779335568424261,2.8999638743698597e-06,3.0,,,,,,,,,,,0.6461538461538462,0.25274725274725274
BGL,TF-IDF/BM25 Selection,0.0,0.1,instruction,13,0.08586379996268079,1.1448506661690772,0.9333333333333333,0.7222222222222222,1.0,0.8387096774193549,0.8983464353483329,0.9913151364764268,0.9913151364764268,0.9576590076590076,0.07797616333492018,0.20265534868239418,0.06666666666666667,3.0,225.0,0.0,0.0,0.6,45.0,174.96,13122.0,29.586666666666666,2219.0,9.0,675.0,0.0,0.0,1.0,75.0,515.2533333333333,38644.0,50.12,3759.0,0.0,0.2,0.6,0.0,0.6666666666666667,0.6604388779629438,0.16910531931108064,0.060438199958298355,3.0,,,,,,,,,,,1.0,0.0
BGL,TF-IDF/BM25 Selection,0.1,0.1,instruction,13,0.0796381999971345,1.0618426666284602,0.92,0.6842105263157895,1.0,0.8125,0.8808262711864407,0.9863523573200993,0.9863523573200993,0.9436239199397094,0.09454902885408774,0.2316741428599507,0.08,3.0,225.0,0.36,27.0,0.6533333333333333,49.0,185.26666666666668,13895.0,32.013333333333335,2401.0,10.0,750.0,1.0,75.0,1.0,75.0,577.7466666666667,43331.0,49.88,3741.0,0.12,0.21777777777777776,0.6533333333333333,0.36,0.7,0.679328886940066,0.17279596977329975,0.060438199958298355,3.0,,,,,,,,,,,0.96875,0.02620967741935487
BGL,TF-IDF/BM25 Selection,0.2,0.1,instruction,13,0.06429830001434311,0.8573106668579081,0.92,0.6842105263157895,1.0,0.8125,0.8808262711864407,0.9925558312655087,0.9925558312655087,0.9653513153513155,0.09872742114415978,0.24853127293536836,0.08,3.0,225.0,0.64,48.0,0.64,48.0,186.02666666666667,13952.0,31.546666666666667,2366.0,11.0,825.0,2.0,150.0,1.0,75.0,631.6,47370.0,50.333333333333336,3775.0,0.21333333333333335,0.21333333333333335,0.64,0.32,0.7272727272727273,0.7054675955245937,0.16958142201834864,0.060438199958298355,3.0,,,,,,,,,,,0.96875,0.02620967741935487
BGL,TF-IDF/BM25 Selection,0.3,0.1,instruction,13,0.061962900042999536,0.8261720005733272,0.92,0.6842105263157895,1.0,0.8125,0.8808262711864407,0.9863523573200993,0.9863523573200993,0.93784516765286,0.09917028457274127,0.23031391662233444,0.08,3.0,225.0,0.68,51.0,0.6533333333333333,49.0,185.6,13920.0,32.013333333333335,2401.0,11.0,825.0,2.0,150.0,1.0,75.0,628.1733333333333,47113.0,49.693333333333335,3727.0,0.22666666666666666,0.21777777777777776,0.6533333333333333,0.34,0.7272727272727273,0.7045401481544372,0.17248563218390806,0.060438199958298355,3.0,,,,,,,,,,,0.96875,0.02620967741935487
BGL,TF-IDF/BM25 Selection,0.4,0.1,instruction,13,0.06386769999517128,0.8515693332689503,0.88,0.6111111111111112,0.8461538461538461,0.7096774193548387,0.8170235836269992,0.9528535980148883,0.9528535980148883,0.8512189903494249,0.12002676197380817,0.24403543726330423,0.12,3.0,225.0,0.88,66.0,0.5866666666666667,44.0,192.8,14460.0,28.933333333333334,2170.0,12.0,900.0,3.0,225.0,1.0,75.0,688.44,51633.0,50.22666666666667,3767.0,0.29333333333333333,0.19555555555555557,0.5866666666666667,0.29333333333333333,0.75,0.7199465458137237,0.15006915629322268,0.060438199958298355,3.0,,,,,,,,,,,0.8461538461538461,0.12903225806451613
BGL,TF-IDF/BM25 Selection,0.5,0.1,instruction,13,0.06850759999360889,0.9134346665814519,0.84,0.5217391304347826,0.9230769230769231,0.6666666666666666,0.7807017543859649,0.9826302729528537,0.9826302729528537,0.950749506903353,0.13421179645822454,0.2996578972136886,0.16,3.0,225.0,1.16,87.0,0.5866666666666667,44.0,202.85333333333332,15214.0,28.746666666666666,2156.0,13.0,975.0,4.0,300.0,1.0,75.0,760.7733333333333,57058.0,50.46666666666667,3785.0,0.38666666666666666,0.19555555555555557,0.5866666666666667,0.29,0.7692307692307692,0.733359038171685,0.14171158143814908,0.060438199958298355,3.0,,,,,,,,,,,0.7948717948717948,0.17204301075268824
BGL,Mutual Information Feature Selection,0.0,0.1,instruction,13,0.09603429998969659,1.2804573331959546,0.9466666666666667,0.8,0.9230769230769231,0.8571428571428571,0.9121779859484778,0.9913151364764268,0.9913151364764268,0.9730769230769231,0.06941754866452343,0.21124999570317804,0.05333333333333334,3.0,225.0,0.0,0.0,0.02666666666666667,2.0,173.6,13020.0,1.3066666666666666,98.0,9.0,675.0,0.0,0.0,1.0,75.0,515.2533333333333,38644.0,50.12,3759.0,0.0,0.008888888888888889,0.02666666666666667,0.0,0.6666666666666667,0.663078356277818,0.007526881720430108,7.603167399996892,3.0,,,,,,,,,,,1.0,0.0
BGL,Mutual Information Feature Selection,0.1,0.1,instruction,13,0.10152080003172159,1.3536106670896213,0.9466666666666667,0.8,0.9230769230769231,0.8571428571428571,0.9121779859484778,0.9900744416873448,0.9900744416873448,0.9632478632478633,0.06501852613398766,0.20160116794813102,0.05333333333333334,3.0,225.0,0.4266666666666667,32.0,0.013333333333333334,1.0,169.05333333333334,12679.0,0.6533333333333333,49.0,10.0,750.0,1.0,75.0,1.0,75.0,577.7466666666667,43331.0,49.88,3741.0,0.14222222222222222,0.0044444444444444444,0.013333333333333334,0.4266666666666667,0.7,0.7073919364888879,0.0038646580960643583,7.603167399996892,3.0,,,,,,,,,,,1.0,0.0
