method,mean_f1,mean_auroc,mean_auroc_oriented,mean_auprc,mean_f1_macro,min_f1,f1_noise0,f1_noise50,mean_context_reduction,mean_token_reduction,mean_selected_logs,mean_selected_tokens,mean_poison_selected_rate,mean_poison_event_selection_rate,mean_attack_success_rate,mean_ece,mean_brier,mean_latency_per_context_ms,total_eval_seconds,robustness_retention,rank_mean_f1,rank_robustness
TeleMin-RAG,0.9727777777777779,0.9929693961952027,0.9929693961952027,0.989051689051689,0.9837328042328042,0.9166666666666666,1.0,0.9166666666666666,0.8890865924199258,0.8852117537608768,1.2,71.29333333333334,0.0,0.0,0.008888888888888889,0.20170825676750892,0.051148711296852306,8.791048666591651,3.9559718999662437,0.9166666666666666,1.0,4.0
Mutual Information Feature Selection,0.8639709673043007,0.9909015715467328,0.9909015715467328,0.9674291938997821,0.9170791766409047,0.8148148148148148,0.8571428571428571,0.88,0.7234071484071484,0.7329053520829336,3.0,166.14666666666665,0.003703703703703704,0.011111111111111112,0.04888888888888889,0.20230252310136523,0.066183524128223,1.5093362221442577,0.679201299964916,1.0266666666666668,2.0,2.0
Full Context,0.7870187921912059,0.978701406120761,0.978701406120761,0.9258948027772383,0.868871941619175,0.7333333333333333,0.7333333333333333,0.8148148148148148,0.0,0.0,11.0,633.6644444444445,0.0921976171976172,1.0,0.08,0.2036876636701812,0.08469042037381654,1.492643333428229,0.671689500042703,1.1111111111111112,3.0,1.0
TF-IDF/BM25 Selection,0.7754256272401435,0.9820099255583127,0.9820099255583127,0.9344079846426118,0.8564250978201032,0.6666666666666666,0.8387096774193549,0.6666666666666666,0.7234071484071484,0.7005135154279083,3.0,187.9177777777778,0.20666666666666667,0.6200000000000001,0.09777777777777778,0.24281133592950677,0.10411024272299028,0.9425300000131959,0.4241385000059381,0.7948717948717948,4.0,6.0
Embedding Similarity Selection,0.7075047132518396,0.9499586435070307,0.9499586435070307,0.8859729211474635,0.8177145846092343,0.6206896551724138,0.75,0.6428571428571429,0.7234071484071484,0.7263080707533226,3.0,171.17999999999998,0.33037037037037037,0.9911111111111112,0.11555555555555556,0.21853183552010488,0.09648062262727437,6.293487999872823,2.83206959994277,0.8571428571428572,5.0,5.0
SHAP-based Selection,0.6850950981385764,0.83767576509512,0.83767576509512,0.7613386851143075,0.8119895407352837,0.6363636363636364,0.6666666666666666,0.6363636363636364,0.7234071484071484,0.7416852182093275,3.0,160.47555555555553,0.00814814814814815,0.024444444444444446,0.10222222222222223,0.16410766935802645,0.09682195315810738,2.3623815555280694,1.0630716999876313,0.9545454545454546,6.0,3.0
Random-k Selection,0.6410887962612101,0.8858560794044665,0.8858560794044665,0.736944705359352,0.7804246777791651,0.42857142857142855,0.7142857142857143,0.46153846153846156,0.7234071484071484,0.721051747880308,3.0,174.08888888888887,0.10444444444444445,0.31333333333333335,0.1311111111111111,0.185964200874116,0.11262557454208173,0.5682326664423777,0.25570469989906996,0.6461538461538462,7.0,7.0
