dataset,method,noise_level,poison_rate,poison_strategy,seed,downstream_model,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,llm_model,llm_provider,llm_baseline,llm_batches,relative_f1,f1_drop_from_noise0
Apache,Full Context,0.0,0.1,instruction,1,logistic,0.01862810004968196,0.8099173934644331,0.8260869565217391,1.0,0.2,0.3333333333333333,0.6166666666666667,0.7777777777777778,0.7777777777777778,0.6477124183006536,0.18385539275160112,0.20752602805039497,0.17391304347826086,9.0,207.0,0.0,0.0,1.0,23.0,418.5217391304348,9626.0,49.52173913043478,1139.0,9.0,207.0,0.0,0.0,1.0,23.0,418.5217391304348,9626.0,49.52173913043478,1139.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.11832536879285269,2.00001522898674e-06,8.0,,,,,,,,,,,,,,1.0,0.0
Apache,Full Context,0.5,0.1,instruction,1,logistic,0.04509749996941537,1.9607608682354507,0.8260869565217391,1.0,0.2,0.3333333333333333,0.6166666666666667,0.7666666666666666,0.7666666666666666,0.5355555555555556,0.19120941944460276,0.22217252467321957,0.17391304347826086,13.0,299.0,4.0,92.0,1.0,23.0,613.7391304347826,14116.0,51.08695652173913,1175.0,13.0,299.0,4.0,92.0,1.0,23.0,613.7391304347826,14116.0,51.08695652173913,1175.0,0.3076923076923077,0.07692307692307693,1.0,1.0,0.0,0.0,0.08323887786908472,2.00001522898674e-06,8.0,,,,,,,,,,,,,,1.0,0.0
Apache,Random-k Selection,0.0,0.1,instruction,1,logistic,0.01769020000938326,0.7691391308427505,0.7391304347826086,0.4,0.4,0.4,0.6166666666666667,0.46111111111111114,0.5388888888888889,0.25956349206349205,0.22445495962839276,0.1995920646522777,0.2608695652173913,3.0,69.0,0.0,0.0,0.43478260869565216,10.0,139.6086956521739,3211.0,21.82608695652174,502.0,9.0,207.0,0.0,0.0,1.0,23.0,418.5217391304348,9626.0,49.52173913043478,1139.0,0.0,0.14492753623188406,0.43478260869565216,0.0,0.6666666666666667,0.6664242676085601,0.1563375895359701,7.00005330145359e-07,3.0,,,,,,,,,,,,,,1.0,0.0
Apache,Random-k Selection,0.5,0.1,instruction,1,logistic,0.030266399960964918,1.3159304330854311,0.4782608695652174,0.1111111111111111,0.2,0.14285714285714285,0.3839285714285714,0.2777777777777778,0.7222222222222222,0.2170967991939859,0.2721462557997462,0.32359389152870643,0.5217391304347826,3.0,69.0,0.6956521739130435,16.0,0.2608695652173913,6.0,141.08695652173913,3245.0,12.782608695652174,294.0,13.0,299.0,4.0,92.0,1.0,23.0,613.7391304347826,14116.0,51.08695652173913,1175.0,0.2318840579710145,0.08695652173913043,0.2608695652173913,0.17391304347826086,0.7692307692307692,0.7701190138849532,0.09060092449922959,7.00005330145359e-07,3.0,,,,,,,,,,,,,,0.3571428571428571,0.2571428571428572
Apache,TF-IDF/BM25 Selection,0.0,0.1,instruction,1,logistic,0.02810160000808537,1.2218086960037118,0.8260869565217391,1.0,0.2,0.3333333333333333,0.6166666666666667,0.6555555555555557,0.6555555555555557,0.4434782608695652,0.1915315668985239,0.2245089544672808,0.17391304347826086,3.0,69.0,0.0,0.0,0.0,0.0,129.6086956521739,2981.0,0.0,0.0,9.0,207.0,0.0,0.0,1.0,23.0,418.5217391304348,9626.0,49.52173913043478,1139.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.6903178890504882,0.0,0.019279700005427003,3.0,,,,,,,,,,,,,,1.0,0.0
Apache,TF-IDF/BM25 Selection,0.5,0.1,instruction,1,logistic,0.03785680001601577,1.6459478267832943,0.8260869565217391,1.0,0.2,0.3333333333333333,0.6166666666666667,0.6888888888888889,0.6888888888888889,0.4526315789473684,0.1900296164424542,0.22289658307170487,0.17391304347826086,3.0,69.0,0.30434782608695654,7.0,0.0,0.0,129.65217391304347,2982.0,0.0,0.0,13.0,299.0,4.0,92.0,1.0,23.0,613.7391304347826,14116.0,51.08695652173913,1175.0,0.10144927536231885,0.0,0.0,0.07608695652173914,0.7692307692307692,0.788750354207991,0.0,0.019279700005427003,3.0,,,,,,,,,,,,,,1.0,0.0
Apache,Mutual Information Feature Selection,0.0,0.1,instruction,1,logistic,0.021474200068041682,0.9336608725235515,0.8260869565217391,1.0,0.2,0.3333333333333333,0.6166666666666667,0.6000000000000001,0.6000000000000001,0.42150197628458497,0.1640668421801825,0.12426460666115556,0.17391304347826086,3.0,69.0,0.0,0.0,0.0,0.0,143.30434782608697,3296.0,0.0,0.0,9.0,207.0,0.0,0.0,1.0,23.0,418.5217391304348,9626.0,49.52173913043478,1139.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.6575940162061085,0.0,1.1464084000326693,3.0,,,,,,,,,,,,,,1.0,0.0
Apache,Mutual Information Feature Selection,0.5,0.1,instruction,1,logistic,0.05737669998779893,2.4946391299043014,0.8260869565217391,1.0,0.2,0.3333333333333333,0.6166666666666667,0.6,0.6,0.4596904024767802,0.16530796783982607,0.14337638312508527,0.17391304347826086,3.0,69.0,2.0,46.0,0.0,0.0,144.0,3312.0,0.0,0.0,13.0,299.0,4.0,92.0,1.0,23.0,613.7391304347826,14116.0,51.08695652173913,1175.0,0.6666666666666666,0.0,0.0,0.5,0.7692307692307692,0.7653726268064608,0.0,1.1464084000326693,3.0,,,,,,,,,,,,,,1.0,0.0
Apache,Embedding Similarity Selection,0.0,0.1,instruction,1,logistic,0.1444689000491053,6.281256523874143,0.782608695652174,0.0,0.0,0.0,0.43902439024390244,0.3944444444444445,0.6055555555555555,0.2050133689839572,0.22959247205966737,0.24432196366575212,0.21739130434782608,3.0,69.0,0.0,0.0,1.0,23.0,132.69565217391303,3052.0,49.52173913043478,1139.0,9.0,207.0,0.0,0.0,1.0,23.0,418.5217391304348,9626.0,49.52173913043478,1139.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666667,0.6829420319966757,0.3731979030144168,0.11505359993316233,3.0,,,,,,,,,,,,,,,
Apache,Embedding Similarity Selection,0.5,0.1,instruction,1,logistic,0.15435339999385178,6.711017391037034,0.782608695652174,0.0,0.0,0.0,0.43902439024390244,0.4888888888888889,0.5111111111111111,0.23237014103887169,0.23079886449670123,0.2456567916921886,0.21739130434782608,3.0,69.0,0.043478260869565216,1.0,1.0,23.0,134.30434782608697,3089.0,51.08695652173913,1175.0,13.0,299.0,4.0,92.0,1.0,23.0,613.7391304347826,14116.0,51.08695652173913,1175.0,0.014492753623188406,0.3333333333333333,1.0,0.010869565217391304,0.7692307692307692,0.7811703032020403,0.38038200064745875,0.11505359993316233,3.0,,,,,,,,,,,,,,,
Apache,TeleMin-RAG,0.0,0.1,instruction,1,logistic,0.280763000017032,12.207086957262263,0.8260869565217391,1.0,0.2,0.3333333333333333,0.6166666666666667,0.7333333333333334,0.7333333333333334,0.5227124183006535,0.15959272207100672,0.14921799192668778,0.17391304347826086,5.782608695652174,133.0,0.0,0.0,0.0,0.0,267.2173913043478,6146.0,0.0,0.0,9.0,207.0,0.0,0.0,1.0,23.0,418.5217391304348,9626.0,49.52173913043478,1139.0,0.0,0.0,0.0,0.0,0.35748792270531404,0.36152088094743406,0.0,1.1800035999622196,5.096153846153846,0.72,1.0,6.0,True,True,True,True,True,True,,,,,1.0,0.0
Apache,TeleMin-RAG,0.5,0.1,instruction,1,logistic,0.2307954999851063,10.034586955874186,0.8260869565217391,1.0,0.2,0.3333333333333333,0.6166666666666667,0.7666666666666667,0.7666666666666667,0.5758333333333334,0.1578142340243669,0.1388738660807107,0.17391304347826086,5.782608695652174,133.0,2.608695652173913,60.0,0.0,0.0,274.8695652173913,6322.0,0.0,0.0,13.0,299.0,4.0,92.0,1.0,23.0,613.7391304347826,14116.0,51.08695652173913,1175.0,0.45112781954887216,0.0,0.0,0.6521739130434783,0.5551839464882944,0.5521394162652309,0.0,1.1800035999622196,5.096153846153846,0.72,1.0,6.0,True,True,True,True,True,True,,,,,1.0,0.0
Apache,Ollama LLM zero-shot Full Context (gpt-oss:20b-cloud),0.0,0.1,instruction,1,,32.52706970006693,1414.2204217420406,0.21739130434782608,0.21739130434782608,1.0,0.35714285714285715,0.17857142857142858,0.2333333333333334,0.7666666666666666,0.16792270531400968,0.7066739130434783,0.7282608695652174,0.782608695652174,9.0,207.0,0.0,0.0,1.0,23.0,418.5217391304348,9626.0,49.52173913043478,1139.0,9.0,207.0,0.0,0.0,1.0,23.0,418.5217391304348,9626.0,49.52173913043478,1139.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.11832536879285269,0.0,,,,,,,,,,,gpt-oss:20b-cloud,ollama,zero-shot-full,3.0,1.0,0.0
Apache,Ollama LLM zero-shot Full Context (gpt-oss:20b-cloud),0.5,0.1,instruction,1,,10.54627970000729,458.5339000003169,0.13043478260869565,0.14285714285714285,0.6,0.23076923076923078,0.11538461538461539,0.35,0.65,0.2098418972332016,0.7294826086956521,0.7856521739130433,0.8695652173913043,13.0,299.0,4.0,92.0,1.0,23.0,613.7391304347826,14116.0,51.08695652173913,1175.0,13.0,299.0,4.0,92.0,1.0,23.0,613.7391304347826,14116.0,51.08695652173913,1175.0,0.3076923076923077,0.07692307692307693,1.0,1.0,0.0,0.0,0.08323887786908472,0.0,,,,,,,,,,,gpt-oss:20b-cloud,ollama,zero-shot-full,3.0,0.6461538461538462,0.12637362637362637
Apache,Ollama LLM few-shot Full Context (gpt-oss:20b-cloud),0.0,0.1,instruction,1,,23.50670759996865,1022.0307652160283,0.13043478260869565,0.0,0.0,0.0,0.11538461538461539,0.11666666666666663,0.8833333333333334,0.16646419437340154,0.7649,0.8143478260869563,0.8695652173913043,9.0,207.0,0.0,0.0,1.0,23.0,418.5217391304348,9626.0,49.52173913043478,1139.0,9.0,207.0,0.0,0.0,1.0,23.0,418.5217391304348,9626.0,49.52173913043478,1139.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.11832536879285269,0.0,,,,,,,,,,,gpt-oss:20b-cloud,ollama,few-shot-full,3.0,,
