method,f1_mean,f1_std,f1_ci95,f1_macro_mean,f1_macro_std,f1_macro_ci95,auroc_mean,auroc_std,auroc_ci95,auprc_mean,auprc_std,auprc_ci95,context_reduction_mean,context_reduction_std,context_reduction_ci95,token_reduction_mean,token_reduction_std,token_reduction_ci95,poison_event_selection_rate_mean,poison_event_selection_rate_std,poison_event_selection_rate_ci95,attack_success_rate_mean,attack_success_rate_std,attack_success_rate_ci95,latency_per_context_ms_mean,latency_per_context_ms_std,latency_per_context_ms_ci95,rank_f1
without bootstrap robustness,0.8742274194877171,0.053063109628236384,0.01342681927269168,0.8827981347898095,0.04766847857032222,0.012061789277937668,0.9311943453445042,0.03142489284744072,0.007951594994760043,0.9258230295232306,0.04571314375544468,0.011567021305218023,0.8302609427609428,0.037431371780813634,0.00947144386280891,0.8156685172887224,0.04842329710311292,0.012252784718922266,0.0,0.0,0.0,0.09044444444444445,0.052426853955713004,0.013265824374615627,8.212946000017434,0.831878101001237,0.21049420204182623,1.0
Full TeleMin-RAG,0.865557034486306,0.045350588963304586,0.011475282285311,0.8735663590873115,0.055616695312001696,0.014072965601345678,0.9143812288529919,0.04178071511996359,0.010571979571680686,0.9193857604445805,0.04786429527458104,0.012111337740458573,0.845687300353967,0.04215242190478694,0.010666034365250505,0.8333252905933723,0.05312265752155043,0.013441886968633339,0.0,0.0,0.0,0.10088888888888888,0.06468776715178451,0.016368263465637366,7.927115088846121,0.7214385175573284,0.18254913176905718,2.0
adaptive-k TeleMin,0.865557034486306,0.045350588963304586,0.011475282285311,0.8735663590873115,0.055616695312001696,0.014072965601345678,0.9143812288529919,0.04178071511996359,0.010571979571680686,0.9193857604445805,0.04786429527458104,0.012111337740458573,0.845687300353967,0.04215242190478694,0.010666034365250505,0.8333252905933723,0.05312265752155043,0.013441886968633339,0.0,0.0,0.0,0.10088888888888888,0.06468776715178451,0.016368263465637366,8.756729044447033,1.781451665048211,0.450769465212606,2.0
without rarity,0.8595321088789628,0.04736314654747662,0.01198452961642074,0.8707590664722782,0.04598048427848028,0.011634667790925597,0.9158214833895015,0.04599578202365832,0.011638538654529788,0.9136048963779536,0.05423653688196366,0.013723737334520892,0.8460905551238885,0.036000327763813365,0.0091093397659675,0.8372840965105123,0.04425164821006079,0.011197211908573252,0.0,0.0,0.0,0.09911111111111111,0.05441649615106106,0.01376927331233194,8.006566622242746,1.0160784393046034,0.2571033184259873,4.0
without semantic similarity,0.8557970525930777,0.052244690031080065,0.01321973054198526,0.8670364588865537,0.054267801186449215,0.013731648295053642,0.9060220964037771,0.04172365073317899,0.010557540289595038,0.9135450863502051,0.05032225921529246,0.012733288429778212,0.8472256841923509,0.04134501953860351,0.010461733378613268,0.8346004040712071,0.05276640136161659,0.013351741722572042,0.0,0.0,0.0,0.10533333333333332,0.06367052669695904,0.01611086611671637,8.236145355596413,1.2113143201642307,0.3065048123492168,5.0
without poisoning penalty,0.8545467742939649,0.05200181698495029,0.013158275182142245,0.8676348515979941,0.048928305733941094,0.012380569533358983,0.9113935827880456,0.04357643144398781,0.011026358493621314,0.9175888393925218,0.05345415031834213,0.013525766219282321,0.806831848398515,0.06686558890958808,0.016919328402370815,0.802966493921047,0.06824521609418596,0.01726842224555243,0.33399999999999996,0.34554730190396127,0.08743553111259529,0.10355555555555555,0.05883318262065703,0.014886849184286708,8.396126688807271,1.0519286710252862,0.2661746786528969,6.0
without redundancy penalty,0.8509400909047297,0.05682217457997398,0.014377993941777271,0.8642243237752886,0.051888085404723804,0.01312949712175345,0.912222057920371,0.04013005182968145,0.010154304131361385,0.9126068674953326,0.049300600800922446,0.012474773182852854,0.8410766554433221,0.04461216480769344,0.011288435194112545,0.8267293996618589,0.056823597519603926,0.014378353995181246,0.0,0.0,0.0,0.10555555555555557,0.059693715002479435,0.015104593919753172,8.11716726659021,0.9102237491575376,0.23031838622489517,7.0
fixed-k TeleMin,0.7669850416248372,0.10962766177687293,0.027739625745238562,0.7960239634236758,0.12100336477288717,0.03061807575122961,0.9419784820217985,0.03369239122464475,0.008525351246987663,0.9251372072801376,0.04711688511723005,0.011922216877101072,0.7234071484071484,0.03345689421455367,0.008465762281774257,0.7223807128496206,0.037733700494468746,0.009547943582249259,0.0,0.0,0.0,0.17555555555555558,0.13893686553664408,0.03515587753798187,7.128223577837668,1.2250076423169032,0.30996970091445164,8.0
