dataset,method,mean_f1,mean_auroc,mean_auprc,mean_f1_macro,min_f1,f1_noise0,f1_noise50,robustness_retention,mean_context_reduction,mean_token_reduction,mean_selected_logs,mean_selected_tokens,mean_poison_selected_rate,mean_poison_event_selection_rate,mean_attack_success_rate,mean_latency_per_context_ms,total_eval_seconds,rank_in_dataset
BGL,Full TeleMin-RAG,0.8546877381045298,0.922746071133168,0.8880620827540913,0.9131074437843038,0.7586206896551724,0.853328002665334,0.8584321475625825,1.0059814571668875,0.8170480013813347,0.7970768188372827,1.9773333333333334,128.11555555555557,0.0,0.0,0.04755555555555556,7.431716044381675,16.72136109985877,1.0
BGL,adaptive-k TeleMin,0.8546877381045298,0.922746071133168,0.8880620827540913,0.9131074437843038,0.7586206896551724,0.853328002665334,0.8584321475625825,1.0059814571668875,0.8170480013813347,0.7970768188372827,1.9773333333333334,128.11555555555557,0.0,0.0,0.04755555555555556,8.226262311140696,18.509090200066566,1.0
BGL,without bootstrap robustness,0.8503947112173,0.9304383788254754,0.8923776307969896,0.9104036003499255,0.7407407407407407,0.8515502248875562,0.8447957839262188,0.9920680650842065,0.8105117845117843,0.7869822512892638,2.051111111111111,134.86888888888885,0.0,0.0,0.04933333333333333,7.66338173333659,17.242608900007326,3.0
BGL,without semantic similarity,0.8376048294164237,0.9094292803970225,0.8785164021233681,0.9026671473957042,0.72,0.8288603988603989,0.8513175230566535,1.0270939765334801,0.820137805404472,0.7996432584552664,1.9426666666666668,126.35688888888889,0.0,0.0,0.053777777777777765,7.550946355590389,16.989629300078377,4.0
BGL,without rarity,0.8297053259916826,0.9149710504549213,0.8820597286107452,0.8982327310582657,0.75,0.8210574712643679,0.827536231884058,1.007890751678702,0.8274076491409824,0.814877330970887,1.859111111111111,116.35333333333334,0.0,0.0,0.055555555555555546,7.370684177873451,16.58403940021526,5.0
BGL,without poisoning penalty,0.8289951395893425,0.8991315136476427,0.8761950481661303,0.8974137874076243,0.7333333333333333,0.8343574879227053,0.8304347826086955,0.9952985316596414,0.7515417422084089,0.7490098055313147,2.6906666666666665,159.00355555555555,0.247627867126006,0.6679999999999999,0.05688888888888888,7.992940444318164,17.98411599971587,6.0
BGL,without redundancy penalty,0.821112063016111,0.9206368899917287,0.875373315585138,0.8925009655127428,0.7142857142857143,0.7933333333333332,0.8324057971014494,1.0492510047497263,0.8103658982992316,0.7865252228701451,2.051111111111111,135.12844444444445,0.0,0.0,0.060000000000000005,7.5506184888331,16.988891599874478,7.0
BGL,fixed-k TeleMin,0.8033507635681548,0.9437551695616212,0.8903045209157879,0.8812660404931308,0.6923076923076923,0.8309450549450549,0.8122296544035674,0.977476969830785,0.7234071484071484,0.7316183995549191,3.0,170.25422222222224,0.0,0.0,0.06755555555555556,6.222743422284515,14.00117270014016,8.0
UNSW_NB15,without bootstrap robustness,0.898060127758134,0.9319503118635329,0.9592684282494711,0.8551926692296935,0.851063829787234,0.9335686535686536,0.8712609376439164,0.9332585603784359,0.8500101010101011,0.8443547832881809,1.6146666666666667,140.65822222222224,0.0,0.0,0.13155555555555554,8.762510266698277,19.71564810007112,1.0
UNSW_NB15,without rarity,0.8893588917662426,0.9166719163240813,0.9451500641451618,0.8432854018862906,0.8367346938775511,0.9236728879586023,0.8624581842568244,0.9337268588265402,0.8647734611067943,0.8596908620501373,1.4599999999999997,127.18533333333332,0.0,0.0,0.14266666666666666,8.642449066612041,19.445510399877094,2.0
UNSW_NB15,without redundancy penalty,0.8807681187933482,0.9038072258490131,0.9498404194055272,0.8359476820378339,0.8163265306122449,0.9295084364257298,0.8515945708426912,0.9161773443577947,0.8717874125874125,0.8669335764535725,1.3755555555555554,119.8288888888889,0.0,0.0,0.1511111111111111,8.683716044347317,19.53836109978147,3.0
UNSW_NB15,without poisoning penalty,0.8800984089985875,0.9236556519284485,0.9589826306189132,0.8378559157883642,0.8131868131868132,0.9316507965167349,0.8391112843042835,0.9006714612830913,0.8621219545886213,0.8569231823107791,1.482222222222222,129.116,0.0,0.0,0.15022222222222226,8.79931293329638,19.798454099916853,4.0
UNSW_NB15,Full TeleMin-RAG,0.8764263308680825,0.9060163865728158,0.9507094381350698,0.8340252743903189,0.8,0.9339314982711209,0.8392004653718127,0.8985674719455626,0.8743265993265994,0.8695737623494623,1.3502222222222222,117.62666666666665,0.0,0.0,0.15422222222222223,8.422514133310568,18.950656799948774,5.0
UNSW_NB15,adaptive-k TeleMin,0.8764263308680825,0.9060163865728158,0.9507094381350698,0.8340252743903189,0.8,0.9339314982711209,0.8392004653718127,0.8985674719455626,0.8743265993265994,0.8695737623494623,1.3502222222222222,117.62666666666665,0.0,0.0,0.15422222222222223,9.287195777753368,20.896190499945078,5.0
UNSW_NB15,without semantic similarity,0.873989275769732,0.9026149124105319,0.9485737705770424,0.831405770377403,0.8,0.9359769928928807,0.8364739216669209,0.8936906868635525,0.8743135629802298,0.8695575496871477,1.3502222222222227,117.62844444444445,0.0,0.0,0.15688888888888888,8.921344355602438,20.073024800105486,7.0
UNSW_NB15,fixed-k TeleMin,0.7306193196815196,0.9402017944819758,0.9599698936444871,0.7107818863542211,0.4927536231884058,0.9428875875393243,0.5753441214037619,0.6101937590516499,0.7234071484071484,0.7131430261443222,3.0,261.26133333333325,0.0,0.0,0.2835555555555556,8.033703733390817,18.07583340012934,8.0
