method,mean_f1,mean_auroc,mean_auroc_oriented,mean_auprc,mean_f1_macro,min_f1,f1_noise0,f1_noise50,mean_context_reduction,mean_token_reduction,mean_selected_logs,mean_selected_tokens,mean_poison_selected_rate,mean_poison_event_selection_rate,mean_attack_success_rate,mean_ece,mean_brier,mean_latency_per_context_ms,total_eval_seconds,robustness_retention,rank_mean_f1,rank_robustness
Full Context,0.6001340225376629,0.8206073027501599,0.8206073027501599,0.7005682769212963,0.7160299307157884,0.29411764705882354,0.6193432198054046,0.5512258298133267,0.0,0.0,11.0,483.2591111111112,0.0921976171976172,1.0,0.23377777777777778,0.16724233390861884,0.17614548628126508,1.0606314221966184,4.772841399884783,0.8900167341567408,1.0,4.0
TeleMin-RAG,0.5912854723328261,0.7381491010459265,0.7381491010459265,0.5889244089971026,0.7207531483692887,0.16666666666666666,0.67667961537236,0.5376554639887685,0.8850384183717517,0.8888513557313696,1.2406666666666666,52.586444444444446,0.0,0.0,0.2086666666666667,0.10328396635118874,0.16739152727435921,7.617245600015547,34.27760520006996,0.7945495205924151,2.0,5.0
TF-IDF/BM25 Selection,0.5748727380079279,0.7543114586765381,0.7543114586765381,0.5531179142828127,0.6550325182341168,0.39215686274509803,0.6057717806693856,0.5682124896832289,0.7234071484071484,0.7298143269340063,3.0,128.316,0.0,0.0,0.32555555555555554,0.1768214890510578,0.19779415641562928,0.9048851555497903,4.071983199974056,0.9379976219020086,3.0,3.0
Embedding Similarity Selection,0.560269562871843,0.7134219689775246,0.7134219689775246,0.5237749898034503,0.5977899958620875,0.4675324675324675,0.5660743807989584,0.5426433917065706,0.7234071484071484,0.7087726598627191,3.0,137.8897777777778,0.3328148148148148,0.9984444444444444,0.3922222222222223,0.2036841604322642,0.22357223015546296,6.5026880000304015,29.262096000136808,0.9586079323015515,4.0,1.0
Random-k Selection,0.5532702960176851,0.7397265506392491,0.7397265506392491,0.5816171166423423,0.6736206217338185,0.29411764705882354,0.5807883778427001,0.5510273430655884,0.7234071484071484,0.7233610111245442,3.0,131.85266666666666,0.09037037037037038,0.2711111111111111,0.27844444444444444,0.14594613044217236,0.19095826592461668,0.5094798445675729,2.292659300554078,0.9487575235447082,5.0,2.0
Mutual Information Feature Selection,0.5461726250581885,0.7391125776046412,0.7407145764288622,0.6283710092681318,0.6887429966705814,0.15384615384615385,0.6052202174968693,0.44259884187846216,0.7234071484071484,0.73342618776174,3.0,127.49444444444445,0.0,0.0,0.23622222222222222,0.11744998736831024,0.17611989740569622,1.1119044221575476,5.003569899708964,0.7313021427291491,6.0,6.0
