method,f1_mean,f1_std,f1_ci95,f1_macro_mean,f1_macro_std,f1_macro_ci95,auroc_mean,auroc_std,auroc_ci95,auprc_mean,auprc_std,auprc_ci95,context_reduction_mean,context_reduction_std,context_reduction_ci95,token_reduction_mean,token_reduction_std,token_reduction_ci95,poison_event_selection_rate_mean,poison_event_selection_rate_std,poison_event_selection_rate_ci95,attack_success_rate_mean,attack_success_rate_std,attack_success_rate_ci95,latency_per_context_ms_mean,latency_per_context_ms_std,latency_per_context_ms_ci95,rank_f1
TeleMin-RAG,0.865557034486306,0.0453505889633046,0.011475282285311004,0.8735663590873115,0.05561669531200168,0.014072965601345674,0.9143812288529919,0.04178071511996358,0.010571979571680682,0.9193857604445805,0.04786429527458104,0.012111337740458573,0.845687300353967,0.042152421904786935,0.010666034365250503,0.8333252905933723,0.05312265752155043,0.013441886968633339,0.0,0.0,0.0,0.10088888888888885,0.0646877671517845,0.016368263465637363,19.799400355524593,4.21055902485983,1.0654184321250235,1.0
Embedding Similarity Selection,0.8604903088136334,0.08144625055466245,0.02060874483793729,0.8770631447871835,0.050739885082185146,0.012838962354236372,0.9481986871402889,0.03648996759405802,0.009233235737301757,0.9423825738121896,0.04033915177791344,0.01020721371835148,0.7234071484071484,0.03345689421455367,0.008465762281774257,0.732421384650137,0.03189190508247873,0.008069765394533496,0.7868888888888889,0.22372288032612742,0.056609699325018234,0.09088888888888884,0.04680313648070917,0.011842827518483883,17.43418457772997,4.981138812562412,1.260402020858505,2.0
Full Context,0.8323705793446481,0.08662825277246872,0.021919972312856098,0.8522776162452627,0.073507686325397,0.018600010937158084,0.9632316099529684,0.021390589120227836,0.00541256583464292,0.9460548887617539,0.040482458487626695,0.010243475319025936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11799999999999994,0.07972929717879892,0.0201742956916496,2.9704779111909576,0.8435296461055093,0.21344244973139304,3.0
Mutual Information Feature Selection,0.7595746541764511,0.14446735175383696,0.03655528363100223,0.7920116301765768,0.13613827397018688,0.03444773616737316,0.9301966949878163,0.03813344972000943,0.009649094092336913,0.9181560585293994,0.054151274269705146,0.013702162916935245,0.7234071484071484,0.03345689421455367,0.008465762281774257,0.7218070528275745,0.039346438186911345,0.009956022522258497,0.00044444444444444333,0.002413604462925228,0.0006107261927637653,0.1762222222222222,0.1499296340499529,0.037937431750858085,3.7092147555797257,1.308504163524853,0.3310972358066217,4.0
TF-IDF/BM25 Selection,0.7553544682883426,0.11599739657707836,0.029351391029567523,0.7901442840742235,0.11905493365756646,0.030125054655519474,0.9357501345879585,0.06651744053968099,0.016831234710245068,0.9377434178086974,0.03810047367979533,0.009640750002904807,0.7234071484071484,0.03345689421455367,0.008465762281774257,0.7182678995412283,0.030621949098862414,0.007748422194035948,0.49066666666666664,0.14182666272562086,0.03588709711525438,0.18155555555555553,0.13504197110928043,0.034170333269490726,2.693384155618131,0.6028320459060398,0.15253755365781016,5.0
Random-k Selection,0.7518439911063005,0.1322930079849184,0.033474749627357886,0.7939392059607961,0.07366743181843388,0.018640432123923432,0.915809440846101,0.04204318682822572,0.010638394077270743,0.8619460605923742,0.11392642438048002,0.02882736276214577,0.7234071484071484,0.03345689421455367,0.008465762281774257,0.7238329456599308,0.032915881599643884,0.008328867202395519,0.27644444444444444,0.06864265574020594,0.017368988351389412,0.15688888888888883,0.07267259258133119,0.01838870306515654,1.5505491777374927,0.43216389464036264,0.10935255302925173,6.0
