dataset,method,noise_level,poison_rate,poison_strategy,seed,downstream_model,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,relative_f1,f1_drop_from_noise0
BGL,TF-IDF/BM25 Selection,0.2,0.1,instruction,1,random_forest,0.1266124999965541,1.6881666666207213,0.9333333333333333,1.0,0.6153846153846154,0.7619047619047619,0.8615725359911406,0.9640198511166254,0.9640198511166254,0.9152108575185499,0.07684187387846984,0.18768151561101867,0.06666666666666667,3.0,225.0,0.7333333333333333,55.0,0.6533333333333333,49.0,187.85333333333332,14089.0,32.013333333333335,2401.0,11.0,825.0,2.0,150.0,1.0,75.0,647.92,48594.0,50.81333333333333,3811.0,0.24444444444444444,0.21777777777777776,0.6533333333333333,0.36666666666666664,0.7272727272727273,0.7100670864715808,0.17041663709276741,0.037962300004437566,3.0,,,,,,,,,,0.9735449735449735,0.020703933747412084
BGL,TF-IDF/BM25 Selection,0.3,0.1,instruction,1,random_forest,0.15511439996771514,2.0681919995695353,0.9466666666666667,1.0,0.6923076923076923,0.8181818181818182,0.8934659090909092,0.9578163771712158,0.9578163771712158,0.8998080921157844,0.07054028771029966,0.14593170848750842,0.05333333333333334,3.0,225.0,0.72,54.0,0.6133333333333333,46.0,186.37333333333333,13978.0,30.053333333333335,2254.0,11.0,825.0,2.0,150.0,1.0,75.0,646.96,48522.0,50.17333333333333,3763.0,0.24,0.20444444444444446,0.6133333333333333,0.36,0.7272727272727273,0.7119244878611763,0.16125339819716697,0.037962300004437566,3.0,,,,,,,,,,1.0454545454545454,-0.035573122529644285
BGL,TF-IDF/BM25 Selection,0.4,0.1,instruction,1,random_forest,0.12996619998011738,1.732882666401565,0.92,0.8888888888888888,0.6153846153846154,0.7272727272727273,0.8401988636363636,0.9813895781637717,0.9813895781637717,0.917219768535558,0.07860495547618998,0.18545361962810117,0.08,3.0,225.0,0.9866666666666667,74.0,0.52,39.0,191.12,14334.0,25.48,1911.0,12.0,900.0,3.0,225.0,1.0,75.0,710.16,53262.0,50.14666666666667,3761.0,0.3288888888888889,0.17333333333333334,0.52,0.3288888888888889,0.75,0.730877548721415,0.13331938049393052,0.037962300004437566,3.0,,,,,,,,,,0.9292929292929293,0.055335968379446654
BGL,TF-IDF/BM25 Selection,0.5,0.1,instruction,1,random_forest,0.13835459999972954,1.844727999996394,0.92,0.8888888888888888,0.6153846153846154,0.7272727272727273,0.8401988636363636,0.9317617866004964,0.9317617866004964,0.8390318015318015,0.08555124854408437,0.14295515733258787,0.08,3.0,225.0,1.1066666666666667,83.0,0.56,42.0,197.50666666666666,14813.0,27.44,2058.0,13.0,975.0,4.0,300.0,1.0,75.0,770.24,57768.0,50.06666666666667,3755.0,0.3688888888888889,0.18666666666666668,0.56,0.27666666666666667,0.7692307692307692,0.7435777593131145,0.13893201917234863,0.037962300004437566,3.0,,,,,,,,,,0.9292929292929293,0.055335968379446654
BGL,Mutual Information Feature Selection,0.0,0.1,instruction,1,random_forest,0.13290239998605102,1.7720319998140137,0.92,0.8181818181818182,0.6923076923076923,0.75,0.8511904761904762,0.9714640198511166,0.9714640198511166,0.903021978021978,0.0545048216716861,0.10059153769656771,0.08,3.0,225.0,0.0,0.0,0.0,0.0,179.21333333333334,13441.0,0.0,0.0,9.0,675.0,0.0,0.0,1.0,75.0,532.0533333333333,39904.0,50.333333333333336,3775.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.663166599839615,0.0,6.132543899992015,3.0,,,,,,,,,,1.0,0.0
BGL,Mutual Information Feature Selection,0.1,0.1,instruction,1,random_forest,0.17910090001532808,2.3880120002043745,0.9333333333333333,0.9,0.6923076923076923,0.782608695652174,0.8716193084560082,0.9689826302729527,0.9689826302729527,0.8991715976331361,0.05392881907689875,0.11010826432071161,0.06666666666666667,3.0,225.0,0.41333333333333333,31.0,0.0,0.0,176.77333333333334,13258.0,0.0,0.0,10.0,750.0,1.0,75.0,1.0,75.0,589.8,44235.0,50.333333333333336,3775.0,0.13777777777777778,0.0,0.0,0.41333333333333333,0.7,0.7002825816661016,0.0,6.132543899992015,3.0,,,,,,,,,,1.0434782608695652,-0.03260869565217395
BGL,Mutual Information Feature Selection,0.2,0.1,instruction,1,random_forest,0.16154110000934452,2.1538813334579268,0.9466666666666667,1.0,0.6923076923076923,0.8181818181818182,0.8934659090909092,0.9491315136476427,0.9491315136476427,0.8690018315018314,0.05792614281397409,0.09503466847040948,0.05333333333333334,3.0,225.0,0.72,54.0,0.0,0.0,172.13333333333333,12910.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,647.92,48594.0,50.81333333333333,3811.0,0.24,0.0,0.0,0.36,0.7272727272727273,0.7343293410709142,0.0,6.132543899992015,3.0,,,,,,,,,,1.090909090909091,-0.06818181818181823
BGL,Mutual Information Feature Selection,0.3,0.1,instruction,1,random_forest,0.1538678000215441,2.0515706669539213,0.92,0.8888888888888888,0.6153846153846154,0.7272727272727273,0.8401988636363636,0.9578163771712159,0.9578163771712159,0.8792036489151874,0.057401938678675206,0.0801218208752456,0.08,3.0,225.0,0.8266666666666667,62.0,0.0,0.0,172.61333333333334,12946.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,646.96,48522.0,50.17333333333333,3763.0,0.27555555555555555,0.0,0.0,0.41333333333333333,0.7272727272727273,0.7331931907176126,0.0,6.132543899992015,3.0,,,,,,,,,,0.9696969696969697,0.022727272727272707
BGL,Mutual Information Feature Selection,0.4,0.1,instruction,1,random_forest,0.15780170005746186,2.1040226674328246,0.9466666666666667,1.0,0.6923076923076923,0.8181818181818182,0.8934659090909092,0.9516129032258065,0.9516129032258065,0.8694843168527379,0.05960045754471595,0.11309043364190413,0.05333333333333334,3.0,225.0,1.16,87.0,0.0,0.0,167.30666666666667,12548.0,0.0,0.0,12.0,900.0,3.0,225.0,1.0,75.0,710.16,53262.0,50.14666666666667,3761.0,0.38666666666666666,0.0,0.0,0.38666666666666666,0.75,0.7644098982388945,0.0,6.132543899992015,3.0,,,,,,,,,,1.090909090909091,-0.06818181818181823
BGL,Mutual Information Feature Selection,0.5,0.1,instruction,1,random_forest,0.15839080000296235,2.1118773333728313,0.9333333333333333,1.0,0.6153846153846154,0.7619047619047619,0.8615725359911406,0.9044665012406948,0.9044665012406948,0.8089689034369886,0.06917578369886503,0.07710741543593845,0.06666666666666667,3.0,225.0,1.4933333333333334,112.0,0.0,0.0,169.78666666666666,12734.0,0.0,0.0,13.0,975.0,4.0,300.0,1.0,75.0,770.24,57768.0,50.06666666666667,3755.0,0.49777777777777776,0.0,0.0,0.37333333333333335,0.7692307692307692,0.7795665420301897,0.0,6.132543899992015,3.0,,,,,,,,,,1.0158730158730158,-0.011904761904761862
BGL,Embedding Similarity Selection,0.0,0.1,instruction,1,random_forest,0.5022906999802217,6.6972093330696225,0.9733333333333334,1.0,0.8461538461538461,0.9166666666666666,0.9503968253968254,0.9714640198511166,0.9714640198511166,0.927146927146927,0.05785998824801163,0.14131775146554584,0.02666666666666667,3.0,225.0,0.0,0.0,1.0,75.0,166.70666666666668,12503.0,50.333333333333336,3775.0,9.0,675.0,0.0,0.0,1.0,75.0,532.0533333333333,39904.0,50.333333333333336,3775.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666667,0.6866730152365678,0.3019275373910262,0.4085176999797113,3.0,,,,,,,,,,1.0,0.0
BGL,Embedding Similarity Selection,0.1,0.1,instruction,1,random_forest,0.506210400024429,6.74947200032572,0.96,1.0,0.7692307692307693,0.8695652173913043,0.9229715850736049,0.9652605459057073,0.9652605459057073,0.9159576982157627,0.06170532118510201,0.1463011276392307,0.04,3.0,225.0,0.29333333333333333,22.0,0.9866666666666667,74.0,168.37333333333333,12628.0,49.68,3726.0,10.0,750.0,1.0,75.0,1.0,75.0,589.8,44235.0,50.333333333333336,3775.0,0.09777777777777778,0.3288888888888889,0.9866666666666667,0.29333333333333333,0.7,0.7145246976376173,0.29505859993664874,0.4085176999797113,3.0,,,,,,,,,,0.9486166007905138,0.047101449275362306
BGL,Embedding Similarity Selection,0.2,0.1,instruction,1,random_forest,0.5575930000049993,7.4345733333999915,0.9466666666666667,1.0,0.6923076923076923,0.8181818181818182,0.8934659090909092,0.9330024813895782,0.9330024813895782,0.8430779569892473,0.07882608214614902,0.15118171822132198,0.05333333333333334,3.0,225.0,0.6266666666666667,47.0,1.0,75.0,170.25333333333333,12769.0,50.81333333333333,3811.0,11.0,825.0,2.0,150.0,1.0,75.0,647.92,48594.0,50.81333333333333,3811.0,0.2088888888888889,0.3333333333333333,1.0,0.31333333333333335,0.7272727272727273,0.7372309338601473,0.2984572010337536,0.4085176999797113,3.0,,,,,,,,,,0.8925619834710745,0.0984848484848484
BGL,Embedding Similarity Selection,0.3,0.1,instruction,1,random_forest,0.5113768000155687,6.818357333540916,0.9733333333333334,1.0,0.8461538461538461,0.9166666666666666,0.9503968253968254,0.9689826302729528,0.9689826302729528,0.923324662455097,0.05780915652461726,0.14492043379381425,0.02666666666666667,3.0,225.0,0.5466666666666666,41.0,0.9866666666666667,74.0,168.58666666666667,12644.0,49.52,3714.0,11.0,825.0,2.0,150.0,1.0,75.0,646.96,48522.0,50.17333333333333,3763.0,0.18222222222222223,0.3288888888888889,0.9866666666666667,0.2733333333333333,0.7272727272727273,0.7394171715922675,0.2937361594432142,0.4085176999797113,3.0,,,,,,,,,,1.0,0.0
BGL,Embedding Similarity Selection,0.4,0.1,instruction,1,random_forest,0.5113416000385769,6.817888000514358,0.96,1.0,0.7692307692307693,0.8695652173913043,0.9229715850736049,0.903225806451613,0.903225806451613,0.8862533862533863,0.07732900849513032,0.17034260427633194,0.04,3.0,225.0,0.76,57.0,0.9866666666666667,74.0,176.49333333333334,13237.0,49.49333333333333,3712.0,12.0,900.0,3.0,225.0,1.0,75.0,710.16,53262.0,50.14666666666667,3761.0,0.25333333333333335,0.3288888888888889,0.9866666666666667,0.25333333333333335,0.75,0.7514738462693853,0.28042607841655964,0.4085176999797113,3.0,,,,,,,,,,0.9486166007905138,0.047101449275362306
BGL,Embedding Similarity Selection,0.5,0.1,instruction,1,random_forest,0.5723900999873877,7.631867999831836,0.9466666666666667,1.0,0.6923076923076923,0.8181818181818182,0.8934659090909092,0.8523573200992556,0.8523573200992556,0.8027024496801373,0.07665621816089946,0.12635997353197373,0.05333333333333334,3.0,225.0,0.9066666666666666,68.0,0.96,72.0,178.69333333333333,13402.0,48.10666666666667,3608.0,13.0,975.0,4.0,300.0,1.0,75.0,770.24,57768.0,50.06666666666667,3755.0,0.3022222222222222,0.32,0.96,0.22666666666666666,0.7692307692307692,0.7680030466694363,0.2692135502163856,0.4085176999797113,3.0,,,,,,,,,,0.8925619834710745,0.0984848484848484
BGL,TeleMin-RAG,0.0,0.1,instruction,1,random_forest,0.5951827999670058,7.935770666226745,0.9333333333333333,0.9,0.6923076923076923,0.782608695652174,0.8716193084560082,0.9429280397022332,0.9429280397022332,0.8813922162890268,0.05795532079526885,0.07079691703906349,0.06666666666666667,2.1466666666666665,161.0,0.0,0.0,0.0,0.0,154.36,11577.0,0.0,0.0,9.0,675.0,0.0,0.0,1.0,75.0,532.0533333333333,39904.0,50.333333333333336,3775.0,0.0,0.0,0.0,0.0,0.7614814814814814,0.7098787089013633,0.0,6.507801699975971,1.8514285714285714,0.72,1.0,6.0,True,True,True,True,True,True,1.0,0.0
BGL,TeleMin-RAG,0.1,0.1,instruction,1,random_forest,0.6564904000260867,8.753205333681157,0.9466666666666667,1.0,0.6923076923076923,0.8181818181818182,0.8934659090909092,0.9392059553349875,0.9392059553349875,0.8744348600117832,0.05833735592869401,0.08008219531963598,0.05333333333333334,2.1733333333333333,163.0,0.13333333333333333,10.0,0.0,0.0,152.94666666666666,11471.0,0.0,0.0,10.0,750.0,1.0,75.0,1.0,75.0,589.8,44235.0,50.333333333333336,3775.0,0.06134969325153374,0.0,0.0,0.13333333333333333,0.7826666666666666,0.7406804566519725,0.0,6.507801699975971,1.8514285714285714,0.72,1.0,6.0,True,True,True,True,True,True,1.0454545454545454,-0.035573122529644285
BGL,TeleMin-RAG,0.2,0.1,instruction,1,random_forest,0.7210124999983236,9.613499999977648,0.9333333333333333,0.9,0.6923076923076923,0.782608695652174,0.8716193084560082,0.9330024813895782,0.9330024813895782,0.857581210778885,0.06043377502551163,0.06888968859147461,0.06666666666666667,2.1866666666666665,164.0,0.24,18.0,0.0,0.0,149.96,11247.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,647.92,48594.0,50.81333333333333,3811.0,0.10975609756097561,0.0,0.0,0.12,0.8012121212121213,0.7685516730460551,0.0,6.507801699975971,1.8514285714285714,0.72,1.0,6.0,True,True,True,True,True,True,1.0,0.0
BGL,TeleMin-RAG,0.3,0.1,instruction,1,random_forest,1.0007074999739416,13.342766666319221,0.9466666666666667,1.0,0.6923076923076923,0.8181818181818182,0.8934659090909092,0.9466501240694789,0.9466501240694789,0.8965905888982811,0.05291957843175166,0.07661609870853622,0.05333333333333334,2.12,159.0,0.32,24.0,0.0,0.0,133.32,9999.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,646.96,48522.0,50.17333333333333,3763.0,0.1509433962264151,0.0,0.0,0.16,0.8072727272727273,0.7939285272659824,0.0,6.507801699975971,1.8514285714285714,0.72,1.0,6.0,True,True,True,True,True,True,1.0454545454545454,-0.035573122529644285
BGL,TeleMin-RAG,0.4,0.1,instruction,1,random_forest,0.9374491000198759,12.499321333598346,0.9333333333333333,0.9,0.6923076923076923,0.782608695652174,0.8716193084560082,0.9193548387096774,0.9193548387096774,0.8666927422859626,0.060041713721756755,0.07001954670881551,0.06666666666666667,2.1733333333333333,163.0,0.3466666666666667,26.0,0.0,0.0,145.61333333333334,10921.0,0.0,0.0,12.0,900.0,3.0,225.0,1.0,75.0,710.16,53262.0,50.14666666666667,3761.0,0.15950920245398773,0.0,0.0,0.11555555555555555,0.8188888888888889,0.7949570049941797,0.0,6.507801699975971,1.8514285714285714,0.72,1.0,6.0,True,True,True,True,True,True,1.0,0.0
BGL,TeleMin-RAG,0.5,0.1,instruction,1,random_forest,0.9004797000088729,12.006396000118306,0.9333333333333333,0.9,0.6923076923076923,0.782608695652174,0.8716193084560082,0.8734491315136477,0.8734491315136477,0.8085107681692122,0.06525946572906878,0.06580417307826845,0.06666666666666667,1.9333333333333333,145.0,0.4533333333333333,34.0,0.0,0.0,120.73333333333333,9055.0,0.0,0.0,13.0,975.0,4.0,300.0,1.0,75.0,770.24,57768.0,50.06666666666667,3755.0,0.23448275862068965,0.0,0.0,0.11333333333333333,0.8512820512820513,0.8432523196233208,0.0,6.507801699975971,1.8514285714285714,0.72,1.0,6.0,True,True,True,True,True,True,1.0,0.0
