method,mean_f1,mean_auroc,mean_auroc_oriented,mean_auprc,mean_f1_macro,min_f1,f1_noise0,f1_noise50,mean_context_reduction,mean_token_reduction,mean_selected_logs,mean_selected_tokens,mean_poison_selected_rate,mean_poison_event_selection_rate,mean_attack_success_rate,mean_ece,mean_brier,mean_latency_per_context_ms,total_eval_seconds,robustness_retention,rank_mean_f1,rank_robustness
TeleMin-RAG,0.7158292099521754,0.9029564509247384,0.9029564509247384,0.8431345719343867,0.7840259859391635,0.37037037037037035,0.8088744588744587,0.6476523352362892,0.6851436372269705,0.6869724909781075,3.417222222222222,196.77666666666664,0.0,0.0,0.17666666666666667,0.18503691517166973,0.13324038462814206,9.066116444365536,16.319009599857964,0.8006833793930042,1.0,5.0
Full Context,0.6926983140315183,0.8924363717894851,0.8924363717894851,0.8251682415986409,0.7696111519628475,0.4878048780487805,0.6963752473466451,0.6452922688949111,0.0,0.0,11.0,629.1344444444445,0.09219761719761721,1.0,0.18611111111111112,0.19739454485244803,0.14322089347428982,1.5053450000252468,2.709621000045445,0.9266444655430067,2.0,1.0
Embedding Similarity Selection,0.666449966864134,0.8125590022720135,0.8125590022720135,0.6933800815234529,0.7034328696189488,0.45901639344262296,0.6912634408602151,0.6294011544011544,0.7234071484071484,0.72055681065402,3.0,170.4961111111111,0.3075925925925926,0.9227777777777778,0.27055555555555555,0.1963967194493268,0.16346451074251656,6.375326388741896,11.475587499735411,0.9105083781342774,3.0,2.0
TF-IDF/BM25 Selection,0.6652554846171851,0.8403361217287394,0.8403361217287394,0.7386901942312804,0.7216572187626641,0.49122807017543857,0.7424734805669072,0.592419744542386,0.7234071484071484,0.7232782907438867,3.0,171.83777777777777,0.08518518518518518,0.25555555555555554,0.25555555555555554,0.21155949211536038,0.1712865263097131,1.0225216110120527,1.840538899821695,0.79790020795093,4.0,6.0
Mutual Information Feature Selection,0.6563483976806735,0.8305565413665549,0.8305565413665549,0.7689442551200191,0.7429667086174856,0.25,0.7007485188436613,0.5663028169014085,0.7234071484071484,0.7242698948134056,3.0,171.85777777777776,0.0009259259259259259,0.002777777777777778,0.20722222222222222,0.1750376682114274,0.15328144323454027,1.2817872222189586,2.307216999994125,0.8081398699720292,5.0,4.0
Random-k Selection,0.6166016171231038,0.8165764810997063,0.8165764810997063,0.6967581074801158,0.7095905878932055,0.2857142857142857,0.6821298272920043,0.5699521788441076,0.7234071484071484,0.7220245874027178,3.0,172.18222222222224,0.09814814814814815,0.29444444444444445,0.23888888888888885,0.17226102661357198,0.1614430804003135,0.561039388865336,1.0098708999576047,0.8355479500240708,6.0,3.0
SHAP-based Selection,0.5597893808212943,0.814869965979463,0.814869965979463,0.7209775014319156,0.6917542323577622,0.16666666666666666,0.6345732255166218,0.48885281385281387,0.7234071484071484,0.734878387228155,3.0,166.5727777777778,0.002037037037037037,0.006111111111111111,0.22333333333333336,0.1515428356851631,0.1584855065291352,1.6629798888202965,2.9933637998765334,0.7703647021268928,7.0,7.0
