method,mean_f1,mean_auroc,mean_auroc_oriented,mean_auprc,mean_f1_macro,min_f1,f1_noise0,f1_noise50,mean_context_reduction,mean_token_reduction,mean_selected_logs,mean_selected_tokens,mean_poison_selected_rate,mean_poison_event_selection_rate,mean_attack_success_rate,mean_ece,mean_brier,mean_latency_per_context_ms,total_eval_seconds,robustness_retention,rank_mean_f1,rank_robustness
Full Context,0.9479733661976653,0.9665333333333334,0.9665333333333334,0.978475551883064,0.9118307455637242,0.9345794392523364,0.9345794392523364,0.9615384615384616,0.0,0.0,11.0,924.3955555555555,0.0921976171976172,1.0,0.07333333333333333,0.19384538009325222,0.10866542711589404,2.1989833332029067,0.989542499941308,1.028846153846154,1.0,1.0
Embedding Similarity Selection,0.9418081918081919,0.9545333333333333,0.9545333333333333,0.9760840061487822,0.9066813053385944,0.9090909090909091,0.9523809523809523,0.9090909090909091,0.7234071484071484,0.7262330152648041,3.0,249.00444444444443,0.1237037037037037,0.3711111111111111,0.08,0.17858197588109134,0.11261313978335687,9.361004888907901,4.212452200008556,0.9545454545454546,2.0,4.0
Mutual Information Feature Selection,0.8837833595830368,0.9356,0.9356,0.96736491621956,0.7839944902971183,0.8648648648648649,0.8695652173913043,0.8686868686868687,0.7234071484071484,0.7128739724331877,3.0,261.43555555555554,0.0,0.0,0.1688888888888889,0.15647123683923578,0.12833238198548572,2.359213555852572,1.0616461001336575,0.9989898989898991,3.0,3.0
TF-IDF/BM25 Selection,0.8593170814363739,0.8925333333333333,0.8925333333333333,0.95412927438566,0.8272982428937204,0.6923076923076923,0.9615384615384616,0.6923076923076923,0.7234071484071484,0.7284770649201414,3.0,247.49777777777777,0.12814814814814815,0.3844444444444444,0.16444444444444442,0.1917561639950303,0.15232850793787364,2.091626222245395,0.9412318000104278,0.72,4.0,6.0
TeleMin-RAG,0.8335808162529698,0.8784666666666666,0.8784666666666666,0.9503310284095123,0.719233473090314,0.7843137254901961,0.8771929824561403,0.7843137254901961,0.8784076664076664,0.8737488379118443,1.297777777777778,113.05777777777779,0.0,0.0,0.2333333333333333,0.15788703135035173,0.14706217949030034,9.205519111257873,4.142483600066043,0.8941176470588236,5.0,5.0
Random-k Selection,0.8021505376344086,0.9189333333333333,0.9189333333333333,0.9538631684709943,0.4138957816377171,0.8,0.8,0.8,0.7234071484071484,0.7252294132133338,3.0,250.35555555555558,0.10888888888888888,0.3266666666666667,0.32888888888888884,0.1739149890389484,0.17163482281185935,1.6362542224427064,0.7363144000992179,1.0,6.0,2.0
