dataset,method,noise_level,poison_rate,poison_strategy,seed,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,relative_f1,f1_drop_from_noise0
UNSW_NB15,Full TeleMin-RAG,0.0,0.1,instruction,2,0.6404709999915212,8.539613333220283,0.8933333333333333,0.9565217391304348,0.88,0.9166666666666666,0.8842592592592593,0.9764,0.9764,0.9867819970874365,0.08404321936445015,0.18072401816955877,0.10666666666666667,1.76,132.0,0.0,0.0,0.0,0.0,153.36,11502.0,0.0,0.0,9.0,675.0,0.0,0.0,1.0,75.0,750.9466666666667,56321.0,54.093333333333334,4057.0,0.0,0.0,0.0,0.0,0.8044444444444444,0.7957777738321408,0.0,11.508557099965401,1.5885714285714285,0.72,1,6,True,True,True,True,True,True,1.0,0.0
UNSW_NB15,Full TeleMin-RAG,0.1,0.1,instruction,2,0.5586958999629132,7.449278666172177,0.8666666666666667,0.9545454545454546,0.84,0.8936170212765957,0.8575227963525835,0.9144,0.9144,0.9636267822566433,0.11466055267034693,0.1197980623311742,0.13333333333333333,1.2133333333333334,91.0,0.16,12.0,0.0,0.0,105.72,7929.0,0.0,0.0,10.0,750.0,1.0,75.0,1.0,75.0,837.0933333333334,62782.0,53.13333333333333,3985.0,0.13186813186813187,0.0,0.0,0.16,0.8786666666666667,0.8737058392532892,0.0,11.508557099965401,1.5885714285714285,0.72,1,6,True,True,True,True,True,True,0.9748549323017408,0.023049645390070927
UNSW_NB15,Full TeleMin-RAG,0.2,0.1,instruction,2,0.6184747000224888,8.246329333633184,0.8266666666666667,0.9743589743589743,0.76,0.8539325842696629,0.8204089150856511,0.8931999999999999,0.8931999999999999,0.9527933096832899,0.14651778114200817,0.17127520643514937,0.17333333333333334,1.28,96.0,0.26666666666666666,20.0,0.0,0.0,111.52,8364.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,924.1466666666666,69311.0,53.08,3981.0,0.20833333333333334,0.0,0.0,0.13333333333333333,0.8836363636363637,0.8793265138289738,0.0,11.508557099965401,1.5885714285714285,0.72,1,6,True,True,True,True,True,True,0.9315628192032687,0.06273408239700373
UNSW_NB15,Full TeleMin-RAG,0.3,0.1,instruction,2,0.6262190999696031,8.349587999594709,0.8666666666666667,0.9761904761904762,0.82,0.8913043478260869,0.8594452773613193,0.9199999999999999,0.9199999999999999,0.9654819773199134,0.11703179134656812,0.13669439956695198,0.13333333333333333,1.2266666666666666,92.0,0.22666666666666666,17.0,0.0,0.0,106.82666666666667,8012.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,924.04,69303.0,53.026666666666664,3977.0,0.18478260869565216,0.0,0.0,0.11333333333333333,0.8884848484848484,0.8843917290737775,0.0,11.508557099965401,1.5885714285714285,0.72,1,6,True,True,True,True,True,True,0.9723320158102767,0.025362318840579712
UNSW_NB15,Full TeleMin-RAG,0.4,0.1,instruction,2,0.647656699991785,8.635422666557133,0.8133333333333334,0.9736842105263158,0.74,0.8409090909090909,0.8075513196480939,0.9056,0.9056,0.9586075242223222,0.1462777511532286,0.16376163458086837,0.18666666666666668,1.1466666666666667,86.0,0.30666666666666664,23.0,0.0,0.0,99.89333333333333,7492.0,0.0,0.0,12.0,900.0,3.0,225.0,1.0,75.0,1011.8133333333334,75886.0,53.8,4035.0,0.26744186046511625,0.0,0.0,0.10222222222222223,0.9044444444444444,0.901272962074691,0.0,11.508557099965401,1.5885714285714285,0.72,1,6,True,True,True,True,True,True,0.9173553719008265,0.07575757575757569
UNSW_NB15,Full TeleMin-RAG,0.5,0.1,instruction,2,0.6622229999629781,8.829639999506375,0.8,0.972972972972973,0.72,0.8275862068965517,0.7947454844006567,0.8780000000000001,0.8780000000000001,0.9464573543612025,0.16180029664008985,0.1813533712155595,0.2,1.16,87.0,0.32,24.0,0.0,0.0,101.02666666666667,7577.0,0.0,0.0,13.0,975.0,4.0,300.0,1.0,75.0,1098.3333333333333,82375.0,53.026666666666664,3977.0,0.27586206896551724,0.0,0.0,0.08,0.9107692307692308,0.9080182094081942,0.0,11.508557099965401,1.5885714285714285,0.72,1,6,True,True,True,True,True,True,0.9028213166144201,0.08908045977011492
UNSW_NB15,without poisoning penalty,0.0,0.1,instruction,2,0.621348200016655,8.284642666888734,0.88,0.9555555555555556,0.86,0.9052631578947369,0.8708133971291866,0.9736,0.9736,0.9853574168086907,0.08864769430204832,0.1861574583391428,0.12,1.84,138.0,0.0,0.0,0.0,0.0,160.32,12024.0,0.0,0.0,9.0,675.0,0.0,0.0,1.0,75.0,750.9466666666667,56321.0,54.093333333333334,4057.0,0.0,0.0,0.0,0.0,0.7955555555555556,0.7865094724880595,0.0,10.563381000014488,1.5885714285714285,0.72,1,6,False,True,True,True,True,True,1.0,0.0
UNSW_NB15,without poisoning penalty,0.1,0.1,instruction,2,0.615972800005693,8.212970666742573,0.8666666666666667,0.9545454545454546,0.84,0.8936170212765957,0.8575227963525835,0.9256,0.9256,0.9675828561434805,0.1127045085322046,0.13268210735195193,0.13333333333333333,1.52,114.0,0.17333333333333334,13.0,0.0,0.0,132.45333333333335,9934.0,0.0,0.0,10.0,750.0,1.0,75.0,1.0,75.0,837.0933333333334,62782.0,53.13333333333333,3985.0,0.11403508771929824,0.0,0.0,0.17333333333333334,0.848,0.8417699340575324,0.0,10.563381000014488,1.5885714285714285,0.72,1,6,False,True,True,True,True,True,0.987135081642751,0.011646136618141179
UNSW_NB15,without poisoning penalty,0.2,0.1,instruction,2,0.6272600999800488,8.363467999733984,0.8266666666666667,0.9743589743589743,0.76,0.8539325842696629,0.8204089150856511,0.9224,0.9224,0.964028622579685,0.13974580650970156,0.16551952056689434,0.17333333333333334,1.3866666666666667,104.0,0.26666666666666666,20.0,0.0,0.0,120.8,9060.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,924.1466666666666,69311.0,53.08,3981.0,0.19230769230769232,0.0,0.0,0.13333333333333333,0.8739393939393939,0.8692848177057033,0.0,10.563381000014488,1.5885714285714285,0.72,1,6,False,True,True,True,True,True,0.9432976221583486,0.05133057362507398
UNSW_NB15,without poisoning penalty,0.3,0.1,instruction,2,0.5936952999909408,7.915937333212544,0.8533333333333334,0.975609756097561,0.8,0.8791208791208791,0.8463401005773887,0.9352,0.9352,0.9695422897632284,0.12356145729184315,0.1453646166268638,0.14666666666666667,1.4,105.0,0.26666666666666666,20.0,0.0,0.0,121.90666666666667,9143.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,924.04,69303.0,53.026666666666664,3977.0,0.19047619047619047,0.0,0.0,0.13333333333333333,0.8727272727272728,0.8680720892313464,0.0,10.563381000014488,1.5885714285714285,0.72,1,6,False,True,True,True,True,True,0.9711219013544594,0.026142278773857774
