dataset,method,noise_level,poison_rate,poison_strategy,seed,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,relative_f1,f1_drop_from_noise0
HPC,Full Context,0.0,0.1,instruction,2,0.05181630002334714,0.6908840003112952,0.8133333333333334,0.7,0.8076923076923077,0.75,0.800531914893617,0.8720565149136578,0.8720565149136578,0.8451585182982642,0.15410159410559612,0.15823581466078349,0.18666666666666668,9.0,675.0,0.0,0.0,1.0,75.0,359.44,26958.0,51.64,3873.0,9.0,675.0,0.0,0.0,1.0,75.0,359.44,26958.0,51.64,3873.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.1436679278878255,1.400010660290718e-06,8.0,,,,,,,,,,1.0,0.0
HPC,Full Context,0.1,0.1,instruction,2,0.04603379999753088,0.6137839999670783,0.8133333333333334,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7939560439560439,0.8618524332810048,0.8618524332810048,0.8288660372454747,0.15171482140120893,0.17325442163611685,0.18666666666666668,10.0,750.0,1.0,75.0,1.0,75.0,398.04,29853.0,51.266666666666666,3845.0,10.0,750.0,1.0,75.0,1.0,75.0,398.04,29853.0,51.266666666666666,3845.0,0.1,0.1,1.0,1.0,0.0,0.0,0.12879777576792953,1.400010660290718e-06,8.0,,,,,,,,,,0.9743589743589743,0.019230769230769273
HPC,Full Context,0.2,0.1,instruction,2,0.06622599996626377,0.8830133328835169,0.8133333333333334,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7939560439560439,0.8453689167974883,0.8453689167974883,0.7898561378738226,0.15657587398774486,0.12177979100115294,0.18666666666666668,11.0,825.0,2.0,150.0,1.0,75.0,436.26666666666665,32720.0,51.29333333333334,3847.0,11.0,825.0,2.0,150.0,1.0,75.0,436.26666666666665,32720.0,51.29333333333334,3847.0,0.18181818181818182,0.09090909090909091,1.0,1.0,0.0,0.0,0.11757334963325183,1.400010660290718e-06,8.0,,,,,,,,,,0.9743589743589743,0.019230769230769273
HPC,Full Context,0.3,0.1,instruction,2,0.051027300010900944,0.6803640001453459,0.8266666666666667,0.76,0.7307692307692307,0.7450980392156863,0.8068924539512775,0.8759811616954475,0.8759811616954475,0.8483725993020576,0.1481675763442249,0.14918816429142223,0.17333333333333334,11.0,825.0,2.0,150.0,1.0,75.0,438.84,32913.0,50.78666666666667,3809.0,11.0,825.0,2.0,150.0,1.0,75.0,438.84,32913.0,50.78666666666667,3809.0,0.18181818181818182,0.09090909090909091,1.0,1.0,0.0,0.0,0.11572934706650867,1.400010660290718e-06,8.0,,,,,,,,,,0.9934640522875817,0.004901960784313708
HPC,Full Context,0.4,0.1,instruction,2,0.05389610002748668,0.7186146670331558,0.8266666666666667,0.782608695652174,0.6923076923076923,0.7346938775510204,0.8029905031319459,0.846938775510204,0.846938775510204,0.7925174617528962,0.15367321211095586,0.17038844279835672,0.17333333333333334,12.0,900.0,3.0,225.0,1.0,75.0,478.76,35907.0,51.72,3879.0,12.0,900.0,3.0,225.0,1.0,75.0,478.76,35907.0,51.72,3879.0,0.25,0.08333333333333333,1.0,1.0,0.0,0.0,0.10802907511070264,1.400010660290718e-06,8.0,,,,,,,,,,0.979591836734694,0.015306122448979553
HPC,Full Context,0.5,0.1,instruction,2,0.05736680002883077,0.7648906670510769,0.8266666666666667,0.782608695652174,0.6923076923076923,0.7346938775510204,0.8029905031319459,0.8618524332810047,0.8618524332810047,0.8185445858517598,0.15249675536939308,0.13280257744763413,0.17333333333333334,13.0,975.0,4.0,300.0,1.0,75.0,519.48,38961.0,51.21333333333333,3841.0,13.0,975.0,4.0,300.0,1.0,75.0,519.48,38961.0,51.21333333333333,3841.0,0.3076923076923077,0.07692307692307693,1.0,1.0,0.0,0.0,0.09858576525243191,1.400010660290718e-06,8.0,,,,,,,,,,0.979591836734694,0.015306122448979553
HPC,Random-k Selection,0.0,0.1,instruction,2,0.03951770003186539,0.5269026670915385,0.7466666666666667,0.6060606060606061,0.7692307692307693,0.6779661016949152,0.7345874464518531,0.8453689167974882,0.8453689167974882,0.7110242588757433,0.1607959880621893,0.13705968463462623,0.25333333333333335,3.0,225.0,0.0,0.0,0.36,27.0,121.44,9108.0,18.52,1389.0,9.0,675.0,0.0,0.0,1.0,75.0,359.44,26958.0,51.64,3873.0,0.0,0.12,0.36,0.0,0.6666666666666667,0.6621411083908302,0.15250329380764163,1.100008375942707e-06,3.0,,,,,,,,,,1.0,0.0
HPC,Random-k Selection,0.1,0.1,instruction,2,0.024989199999254197,0.3331893333233893,0.7066666666666667,0.5555555555555556,0.7692307692307693,0.6451612903225806,0.6975806451612903,0.7723704866562009,0.7723704866562009,0.5973571869689713,0.18151651734848104,0.09068984358402048,0.29333333333333333,3.0,225.0,0.3333333333333333,25.0,0.2,15.0,120.17333333333333,9013.0,10.44,783.0,10.0,750.0,1.0,75.0,1.0,75.0,398.04,29853.0,51.266666666666666,3845.0,0.1111111111111111,0.06666666666666667,0.2,0.3333333333333333,0.7,0.6980872944092721,0.08687451459003662,1.100008375942707e-06,3.0,,,,,,,,,,0.9516129032258065,0.0328048113723346
HPC,Random-k Selection,0.2,0.1,instruction,2,0.02876710001146421,0.3835613334861894,0.8,0.6774193548387096,0.8076923076923077,0.7368421052631579,0.7877758913412564,0.8312401883830456,0.8312401883830456,0.7586535899311776,0.16352072653660055,0.1087571295025994,0.2,3.0,225.0,0.5066666666666667,38.0,0.17333333333333334,13.0,116.86666666666666,8765.0,9.133333333333333,685.0,11.0,825.0,2.0,150.0,1.0,75.0,436.26666666666665,32720.0,51.29333333333334,3847.0,0.1688888888888889,0.057777777777777775,0.17333333333333334,0.25333333333333335,0.7272727272727273,0.7321210268948655,0.07815173987450086,1.100008375942707e-06,3.0,,,,,,,,,,1.0868421052631578,-0.05887600356824263
HPC,Random-k Selection,0.3,0.1,instruction,2,0.02484179998282343,0.3312239997709791,0.76,0.6666666666666666,0.6153846153846154,0.64,0.73,0.7904238618524333,0.7904238618524333,0.6900287188906956,0.1758875389178035,0.0808290486936901,0.24,3.0,225.0,0.6533333333333333,49.0,0.22666666666666666,17.0,118.44,8883.0,11.186666666666667,839.0,11.0,825.0,2.0,150.0,1.0,75.0,438.84,32913.0,50.78666666666667,3809.0,0.21777777777777776,0.07555555555555556,0.22666666666666666,0.32666666666666666,0.7272727272727273,0.7301066447908122,0.09445007317347742,1.100008375942707e-06,3.0,,,,,,,,,,0.9440000000000001,0.03796610169491521
HPC,Random-k Selection,0.4,0.1,instruction,2,0.05142490001162514,0.6856653334883352,0.8,0.6666666666666666,0.8461538461538461,0.7457627118644068,0.7904637735146209,0.8877551020408163,0.8877551020408163,0.8178138195913455,0.14370639016279868,0.12541351098435066,0.2,3.0,225.0,0.84,63.0,0.29333333333333333,22.0,119.34666666666666,8951.0,15.013333333333334,1126.0,12.0,900.0,3.0,225.0,1.0,75.0,478.76,35907.0,51.72,3879.0,0.28,0.09777777777777778,0.29333333333333333,0.28,0.75,0.7507171303645529,0.12579600044687744,1.100008375942707e-06,3.0,,,,,,,,,,1.1,-0.06779661016949157
