dataset,method,noise_level,poison_rate,poison_strategy,seed,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,relative_f1,f1_drop_from_noise0
BGL,Full Context,0.0,0.1,obfuscated,2,0.05710299999918789,0.7613733333225051,0.9333333333333333,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.8870822041553749,0.9751861042183623,0.9751861042183623,0.9310792693145633,0.0712198575523596,0.1799749684863873,0.06666666666666667,9.0,675.0,0.0,0.0,1.0,75.0,518.9466666666667,38921.0,57.18666666666667,4289.0,9.0,675.0,0.0,0.0,1.0,75.0,518.9466666666667,38921.0,57.18666666666667,4289.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.11019757971275147,1.200009137392044e-06,8.0,,,,,,,,,,1.0,0.0
BGL,Full Context,0.1,0.1,obfuscated,2,0.07555850001517683,1.0074466668690245,0.9466666666666667,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9069478908188586,0.9739454094292804,0.9739454094292804,0.9297565179918119,0.07462395851417072,0.1867407681794579,0.05333333333333334,10.0,750.0,1.0,75.0,1.0,75.0,579.7866666666666,43484.0,58.04,4353.0,10.0,750.0,1.0,75.0,1.0,75.0,579.7866666666666,43484.0,58.04,4353.0,0.1,0.1,1.0,1.0,0.0,0.0,0.10010578603624322,1.200009137392044e-06,8.0,,,,,,,,,,1.0384615384615385,-0.031339031339031376
BGL,Full Context,0.2,0.1,obfuscated,2,0.0735385000007227,0.9805133333429694,0.96,0.9166666666666666,0.8461538461538461,0.88,0.9279999999999999,0.9540942928039702,0.9540942928039702,0.9109311740890687,0.07971192284195665,0.20387378699492645,0.04,11.0,825.0,2.0,150.0,1.0,75.0,638.6,47895.0,53.906666666666666,4043.0,11.0,825.0,2.0,150.0,1.0,75.0,638.6,47895.0,53.906666666666666,4043.0,0.18181818181818182,0.09090909090909091,1.0,1.0,0.0,0.0,0.08441382190207745,1.200009137392044e-06,8.0,,,,,,,,,,1.08,-0.06518518518518523
BGL,Full Context,0.3,0.1,obfuscated,2,0.06604369997512549,0.8805826663350066,0.9466666666666667,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9069478908188586,0.9751861042183623,0.9751861042183623,0.9331983805668014,0.07779744841320613,0.20443479563551703,0.05333333333333334,11.0,825.0,2.0,150.0,1.0,75.0,638.4933333333333,47887.0,55.8,4185.0,11.0,825.0,2.0,150.0,1.0,75.0,638.4933333333333,47887.0,55.8,4185.0,0.18181818181818182,0.09090909090909091,1.0,1.0,0.0,0.0,0.08739323824837639,1.200009137392044e-06,8.0,,,,,,,,,,1.0384615384615385,-0.031339031339031376
BGL,Full Context,0.4,0.1,obfuscated,2,0.07938310003373772,1.0584413337831695,0.9333333333333333,0.8333333333333334,0.7692307692307693,0.8,0.88,0.9751861042183623,0.9751861042183623,0.9194139194139193,0.07967213748166312,0.19272246636890192,0.06666666666666667,12.0,900.0,3.0,225.0,1.0,75.0,694.9466666666667,52121.0,54.44,4083.0,12.0,900.0,3.0,225.0,1.0,75.0,694.9466666666667,52121.0,54.44,4083.0,0.25,0.08333333333333333,1.0,1.0,0.0,0.0,0.078336946720132,1.200009137392044e-06,8.0,,,,,,,,,,0.9818181818181819,0.014814814814814725
BGL,Full Context,0.5,0.1,obfuscated,2,0.07698170002549887,1.0264226670066516,0.9733333333333334,1.0,0.8461538461538461,0.9166666666666666,0.9503968253968254,0.9727047146401985,0.9727047146401985,0.9285714285714284,0.07976671432613222,0.21785541876223938,0.02666666666666667,13.0,975.0,4.0,300.0,1.0,75.0,754.0533333333333,56554.0,55.56,4167.0,13.0,975.0,4.0,300.0,1.0,75.0,754.0533333333333,56554.0,55.56,4167.0,0.3076923076923077,0.07692307692307693,1.0,1.0,0.0,0.0,0.07368179085475829,1.200009137392044e-06,8.0,,,,,,,,,,1.125,-0.10185185185185186
BGL,Random-k Selection,0.0,0.1,obfuscated,2,0.03561660001287237,0.4748880001716316,0.9066666666666666,0.7142857142857143,0.7692307692307693,0.7407407407407407,0.8419150858175248,0.9441687344913152,0.9441687344913152,0.8359625668449198,0.09593615889623529,0.171443382507426,0.09333333333333334,3.0,225.0,0.0,0.0,0.38666666666666666,29.0,174.96,13122.0,23.026666666666667,1727.0,9.0,675.0,0.0,0.0,1.0,75.0,518.9466666666667,38921.0,57.18666666666667,4289.0,0.0,0.1288888888888889,0.38666666666666666,0.0,0.6666666666666667,0.662855527864135,0.13161103490321596,6.00004568696022e-07,3.0,,,,,,,,,,1.0,0.0
BGL,Random-k Selection,0.1,0.1,obfuscated,2,0.05605469999136403,0.7473959998848537,0.9333333333333333,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.8870822041553749,0.9702233250620347,0.9702233250620347,0.8966876690560902,0.08870824489970526,0.1931103009214989,0.06666666666666667,3.0,225.0,0.18666666666666668,14.0,0.25333333333333335,19.0,173.98666666666668,13049.0,14.333333333333334,1075.0,10.0,750.0,1.0,75.0,1.0,75.0,579.7866666666666,43484.0,58.04,4353.0,0.06222222222222222,0.08444444444444445,0.25333333333333335,0.18666666666666668,0.7,0.6999126115352774,0.08238179170817687,6.00004568696022e-07,3.0,,,,,,,,,,1.1,-0.07407407407407407
BGL,Random-k Selection,0.2,0.1,obfuscated,2,0.03205729997716844,0.42743066636224586,0.9066666666666666,0.8,0.6153846153846154,0.6956521739130435,0.8202670318384115,0.9057071960297768,0.9057071960297768,0.8183887900592837,0.0989658787204406,0.17419632635091042,0.09333333333333334,3.0,225.0,0.5333333333333333,40.0,0.28,21.0,173.62666666666667,13022.0,15.213333333333333,1141.0,11.0,825.0,2.0,150.0,1.0,75.0,638.6,47895.0,53.906666666666666,4043.0,0.17777777777777778,0.09333333333333334,0.28,0.26666666666666666,0.7272727272727273,0.7281135817935066,0.087620949162955,6.00004568696022e-07,3.0,,,,,,,,,,0.9391304347826087,0.04508856682769724
BGL,Random-k Selection,0.3,0.1,obfuscated,2,0.031390100019052625,0.4185346669207017,0.88,0.75,0.46153846153846156,0.5714285714285714,0.7508305647840532,0.9280397022332506,0.9280397022332506,0.7676543793059629,0.10318994203794261,0.1926738861309929,0.12,3.0,225.0,0.5866666666666667,44.0,0.22666666666666666,17.0,175.05333333333334,13129.0,12.626666666666667,947.0,11.0,825.0,2.0,150.0,1.0,75.0,638.4933333333333,47887.0,55.8,4185.0,0.19555555555555557,0.07555555555555556,0.22666666666666666,0.29333333333333333,0.7272727272727273,0.7258337335811389,0.07213039835478711,6.00004568696022e-07,3.0,,,,,,,,,,0.7714285714285715,0.1693121693121693
