dataset,method,noise_level,poison_rate,poison_strategy,seed,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,relative_f1,f1_drop_from_noise0
UNSW_NB15,Full Context,0.0,0.1,semantic,2,0.09407450002618134,1.2543266670157511,0.9466666666666667,0.9259259259259259,1.0,0.9615384615384616,0.9372909698996655,0.9743999999999999,0.9743999999999999,0.985482874985272,0.07110105741659543,0.15861283532150014,0.05333333333333334,9.0,675.0,0.0,0.0,1.0,75.0,752.4666666666667,56435.0,55.61333333333334,4171.0,9.0,675.0,0.0,0.0,1.0,75.0,752.4666666666667,56435.0,55.61333333333334,4171.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.07390803579339063,1.700012944638729e-06,8.0,,,,,,,,,,1.0,0.0
UNSW_NB15,Full Context,0.1,0.1,semantic,2,0.08712129999184981,1.1616173332246642,0.8933333333333333,0.9565217391304348,0.88,0.9166666666666666,0.8842592592592593,0.9688,0.9688,0.9814764964480713,0.10298627511291435,0.22011572458488377,0.10666666666666667,10.0,750.0,1.0,75.0,1.0,75.0,840.1066666666667,63008.0,56.14666666666667,4211.0,10.0,750.0,1.0,75.0,1.0,75.0,840.1066666666667,63008.0,56.14666666666667,4211.0,0.1,0.1,1.0,1.0,0.0,0.0,0.06683278313864906,1.700012944638729e-06,8.0,,,,,,,,,,0.9533333333333333,0.044871794871794934
UNSW_NB15,Full Context,0.2,0.1,semantic,2,0.09206729999277741,1.2275639999036987,0.8533333333333334,0.975609756097561,0.8,0.8791208791208791,0.8463401005773887,0.9743999999999999,0.9743999999999999,0.9857846535782228,0.12908735199582386,0.26875934584710576,0.14666666666666667,11.0,825.0,2.0,150.0,1.0,75.0,925.7733333333333,69433.0,54.70666666666666,4103.0,11.0,825.0,2.0,150.0,1.0,75.0,925.7733333333333,69433.0,54.70666666666666,4103.0,0.18181818181818182,0.09090909090909091,1.0,1.0,0.0,0.0,0.05909293851626748,1.700012944638729e-06,8.0,,,,,,,,,,0.9142857142857143,0.08241758241758246
UNSW_NB15,Full Context,0.3,0.1,semantic,2,0.09479539998574182,1.2639386664765577,0.8266666666666667,0.9512195121951219,0.78,0.8571428571428571,0.8184019370460048,0.9584,0.9584,0.9717616199662222,0.13267978105003547,0.26962958855932184,0.17333333333333334,11.0,825.0,2.0,150.0,1.0,75.0,925.8266666666667,69437.0,54.81333333333333,4111.0,11.0,825.0,2.0,150.0,1.0,75.0,925.8266666666667,69437.0,54.81333333333333,4111.0,0.18181818181818182,0.09090909090909091,1.0,1.0,0.0,0.0,0.059204746748851476,1.700012944638729e-06,8.0,,,,,,,,,,0.8914285714285713,0.10439560439560447
UNSW_NB15,Full Context,0.4,0.1,semantic,2,0.10103010002058,1.3470680002744,0.76,0.9705882352941176,0.66,0.7857142857142857,0.7564935064935066,0.9656,0.9656,0.9781668282112911,0.15666893944166746,0.29970258012899875,0.24,12.0,900.0,3.0,225.0,1.0,75.0,1013.28,75996.0,55.266666666666666,4145.0,12.0,900.0,3.0,225.0,1.0,75.0,1013.28,75996.0,55.266666666666666,4145.0,0.25,0.08333333333333333,1.0,1.0,0.0,0.0,0.054542344333912314,1.700012944638729e-06,8.0,,,,,,,,,,0.8171428571428571,0.17582417582417587
UNSW_NB15,Full Context,0.5,0.1,semantic,2,0.11228930001379922,1.4971906668506563,0.6533333333333333,1.0,0.48,0.6486486486486487,0.653271692745377,0.9743999999999999,0.9743999999999999,0.9853652783333715,0.18088951935321984,0.3347328393624562,0.3466666666666667,13.0,975.0,4.0,300.0,1.0,75.0,1101.2666666666667,82595.0,55.96,4197.0,13.0,975.0,4.0,300.0,1.0,75.0,1101.2666666666667,82595.0,55.96,4197.0,0.3076923076923077,0.07692307692307693,1.0,1.0,0.0,0.0,0.05081421393546825,1.700012944638729e-06,8.0,,,,,,,,,,0.6745945945945946,0.3128898128898129
UNSW_NB15,Random-k Selection,0.0,0.1,semantic,2,0.04324660002021119,0.5766213336028159,0.9333333333333333,0.9245283018867925,0.98,0.9514563106796117,0.9225366659781037,0.9712000000000001,0.9712000000000001,0.9845661128311427,0.0881715036037761,0.1861882284367096,0.06666666666666667,3.0,225.0,0.0,0.0,0.37333333333333335,28.0,249.56,18717.0,20.746666666666666,1556.0,9.0,675.0,0.0,0.0,1.0,75.0,752.4666666666667,56435.0,55.61333333333334,4171.0,0.0,0.12444444444444444,0.37333333333333335,0.0,0.6666666666666667,0.6683441126960219,0.08313298071272106,6.00004568696022e-07,3.0,,,,,,,,,,1.0,0.0
UNSW_NB15,Random-k Selection,0.1,0.1,semantic,2,0.04489840002497658,0.5986453336663544,0.84,0.9318181818181818,0.82,0.8723404255319149,0.8290273556231003,0.9368000000000001,0.9368000000000001,0.9605935545996246,0.12308501163728304,0.20878270901971094,0.16,3.0,225.0,0.3333333333333333,25.0,0.29333333333333333,22.0,252.41333333333333,18931.0,16.666666666666668,1250.0,10.0,750.0,1.0,75.0,1.0,75.0,840.1066666666667,63008.0,56.14666666666667,4211.0,0.1111111111111111,0.09777777777777778,0.29333333333333333,0.3333333333333333,0.7,0.6995460893854748,0.06602926416988009,6.00004568696022e-07,3.0,,,,,,,,,,0.9168475900998697,0.07911588514769674
UNSW_NB15,Random-k Selection,0.2,0.1,semantic,2,0.04859940003370866,0.6479920004494488,0.7866666666666666,0.9047619047619048,0.76,0.8260869565217391,0.775112443778111,0.9239999999999999,0.9239999999999999,0.9488757793533653,0.14232868325196985,0.2074276259561968,0.21333333333333335,3.0,225.0,0.49333333333333335,37.0,0.4266666666666667,32.0,247.34666666666666,18551.0,23.14666666666667,1736.0,11.0,825.0,2.0,150.0,1.0,75.0,925.7733333333333,69433.0,54.70666666666666,4103.0,0.16444444444444445,0.14222222222222222,0.4266666666666667,0.24666666666666667,0.7272727272727273,0.7328215689945703,0.09357986092393941,6.00004568696022e-07,3.0,,,,,,,,,,0.8682342502218279,0.12536935415787254
UNSW_NB15,Random-k Selection,0.3,0.1,semantic,2,0.0795823999796994,1.061098666395992,0.7333333333333333,0.8947368421052632,0.68,0.7727272727272727,0.7250733137829912,0.9,0.9,0.9273441619623266,0.16312163769213867,0.23842419950187937,0.26666666666666666,3.0,225.0,0.6266666666666667,47.0,0.36,27.0,249.61333333333334,18721.0,19.666666666666668,1475.0,11.0,825.0,2.0,150.0,1.0,75.0,925.8266666666667,69437.0,54.81333333333333,4111.0,0.2088888888888889,0.12,0.36,0.31333333333333335,0.7272727272727273,0.73038869766839,0.07878852625393942,6.00004568696022e-07,3.0,,,,,,,,,,0.8121521335807049,0.17872903795233896
