dataset,method,noise_level,poison_rate,poison_strategy,seed,eval_seconds,latency_per_context_ms,accuracy,precision,recall,f1,f1_macro,auroc,auroc_oriented,auprc,brier,ece,attack_success_rate,avg_selected_logs,sum_selected_logs,avg_selected_noise,sum_selected_noise,avg_selected_poison,sum_selected_poison,avg_selected_tokens,sum_selected_tokens,avg_selected_poison_tokens,sum_selected_poison_tokens,avg_total_logs,sum_total_logs,avg_total_noise,sum_total_noise,avg_total_poison,sum_total_poison,avg_total_tokens,sum_total_tokens,avg_total_poison_tokens,sum_total_poison_tokens,noise_selected_rate,poison_selected_rate,poison_event_selection_rate,noise_event_selection_rate,context_reduction,token_reduction,poison_token_selected_rate,selector_fit_seconds,train_avg_selected_logs,telemin_stop_threshold,telemin_min_k,telemin_max_k,telemin_use_poison_penalty,telemin_use_stability,telemin_use_rarity,telemin_use_semantic,telemin_use_redundancy,telemin_adaptive_k,relative_f1,f1_drop_from_noise0
BGL,Full TeleMin-RAG,0.0,0.1,instruction,4,0.562717699969653,7.502902666262041,0.96,1.0,0.7692307692307693,0.8695652173913043,0.9229715850736049,0.9478908188585609,0.9478908188585609,0.9118589743589742,0.07401808283708267,0.18915794703462696,0.04,2.1466666666666665,161.0,0.0,0.0,0.0,0.0,142.28,10671.0,0.0,0.0,9.0,675.0,0.0,0.0,1.0,75.0,527.5866666666667,39569.0,49.82666666666667,3737.0,0.0,0.0,0.0,0.0,0.7614814814814814,0.730319189264323,0.0,6.754643199965358,1.9085714285714286,0.72,1,6,True,True,True,True,True,True,1.0,0.0
BGL,Full TeleMin-RAG,0.1,0.1,instruction,4,0.5672013000003062,7.562684000004083,0.96,1.0,0.7692307692307693,0.8695652173913043,0.9229715850736049,0.9292803970223326,0.9292803970223326,0.8778794276331221,0.07686168620398853,0.1841995146256649,0.04,2.0,150.0,0.14666666666666667,11.0,0.0,0.0,131.94666666666666,9896.0,0.0,0.0,10.0,750.0,1.0,75.0,1.0,75.0,588.6533333333333,44149.0,50.17333333333333,3763.0,0.07333333333333333,0.0,0.0,0.14666666666666667,0.8,0.77584996262656,0.0,6.754643199965358,1.9085714285714286,0.72,1,6,True,True,True,True,True,True,1.0,0.0
BGL,Full TeleMin-RAG,0.2,0.1,instruction,4,0.5351571000064723,7.135428000086297,0.96,1.0,0.7692307692307693,0.8695652173913043,0.9229715850736049,0.9540942928039702,0.9540942928039702,0.9139360639360639,0.06951260640438918,0.17986496254443562,0.04,2.013333333333333,151.0,0.30666666666666664,23.0,0.0,0.0,129.17333333333335,9688.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,649.04,48678.0,50.25333333333333,3769.0,0.152317880794702,0.0,0.0,0.15333333333333332,0.8169696969696969,0.8009778544722461,0.0,6.754643199965358,1.9085714285714286,0.72,1,6,True,True,True,True,True,True,1.0,0.0
BGL,Full TeleMin-RAG,0.3,0.1,instruction,4,0.5428128000348806,7.2375040004650755,0.96,1.0,0.7692307692307693,0.8695652173913043,0.9229715850736049,0.8784119106699753,0.8784119106699753,0.8560711631363804,0.07671981912276837,0.1773749430028722,0.04,2.0,150.0,0.36,27.0,0.0,0.0,128.30666666666667,9623.0,0.0,0.0,11.0,825.0,2.0,150.0,1.0,75.0,647.56,48567.0,49.85333333333333,3739.0,0.18,0.0,0.0,0.18,0.8181818181818181,0.8018613461815636,0.0,6.754643199965358,1.9085714285714286,0.72,1,6,True,True,True,True,True,True,1.0,0.0
BGL,Full TeleMin-RAG,0.4,0.1,instruction,4,0.5597236000467092,7.462981333956122,0.96,1.0,0.7692307692307693,0.8695652173913043,0.9229715850736049,0.9516129032258065,0.9516129032258065,0.9187124931805781,0.07092254868521533,0.18260522146103267,0.04,2.066666666666667,155.0,0.44,33.0,0.0,0.0,132.25333333333333,9919.0,0.0,0.0,12.0,900.0,3.0,225.0,1.0,75.0,706.9866666666667,53024.0,50.25333333333333,3769.0,0.2129032258064516,0.0,0.0,0.14666666666666667,0.8277777777777777,0.8129337658418829,0.0,6.754643199965358,1.9085714285714286,0.72,1,6,True,True,True,True,True,True,1.0,0.0
BGL,Full TeleMin-RAG,0.5,0.1,instruction,4,0.5828329999931157,7.771106666574876,0.96,1.0,0.7692307692307693,0.8695652173913043,0.9229715850736049,0.9565756823821341,0.9565756823821341,0.9229808652885576,0.06677541650187863,0.1739818075926874,0.04,2.026666666666667,152.0,0.56,42.0,0.0,0.0,124.01333333333334,9301.0,0.0,0.0,13.0,975.0,4.0,300.0,1.0,75.0,762.04,57153.0,50.413333333333334,3781.0,0.27631578947368424,0.0,0.0,0.14,0.8441025641025641,0.8372613861039666,0.0,6.754643199965358,1.9085714285714286,0.72,1,6,True,True,True,True,True,True,1.0,0.0
BGL,without poisoning penalty,0.0,0.1,instruction,4,0.5475756999803707,7.301009333071609,0.96,1.0,0.7692307692307693,0.8695652173913043,0.9229715850736049,0.945409429280397,0.945409429280397,0.9227140783744556,0.07838807020313185,0.1993808911610475,0.04,2.506666666666667,188.0,0.0,0.0,0.4666666666666667,35.0,155.90666666666667,11693.0,22.866666666666667,1715.0,9.0,675.0,0.0,0.0,1.0,75.0,527.5866666666667,39569.0,49.82666666666667,3737.0,0.0,0.18617021276595744,0.4666666666666667,0.0,0.7214814814814815,0.7044908893325583,0.1466689472333875,6.763133200001903,1.9085714285714286,0.72,1,6,False,True,True,True,True,True,1.0,0.0
BGL,without poisoning penalty,0.1,0.1,instruction,4,0.5861602000077255,7.81546933343634,0.9466666666666667,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.9007936507936508,0.924317617866005,0.924317617866005,0.8793074849678624,0.08080708180152961,0.18082326460468115,0.05333333333333334,2.493333333333333,187.0,0.12,9.0,0.52,39.0,152.86666666666667,11465.0,25.746666666666666,1931.0,10.0,750.0,1.0,75.0,1.0,75.0,588.6533333333333,44149.0,50.17333333333333,3763.0,0.0481283422459893,0.20855614973262032,0.52,0.12,0.7506666666666667,0.7403112188271534,0.16842564326210205,6.763133200001903,1.9085714285714286,0.72,1,6,False,True,True,True,True,True,0.9583333333333334,0.03623188405797095
BGL,without poisoning penalty,0.2,0.1,instruction,4,0.6558813999872655,8.745085333163539,0.96,1.0,0.7692307692307693,0.8695652173913043,0.9229715850736049,0.9429280397022333,0.9429280397022333,0.8966575091575091,0.07264789383573776,0.18240416825096817,0.04,2.506666666666667,188.0,0.30666666666666664,23.0,0.5066666666666667,38.0,150.22666666666666,11267.0,25.2,1890.0,11.0,825.0,2.0,150.0,1.0,75.0,649.04,48678.0,50.25333333333333,3769.0,0.12234042553191489,0.20212765957446807,0.5066666666666667,0.15333333333333332,0.7721212121212121,0.7685402029664324,0.16774651637525517,6.763133200001903,1.9085714285714286,0.72,1,6,False,True,True,True,True,True,1.0,0.0
BGL,without poisoning penalty,0.3,0.1,instruction,4,0.5771287999814376,7.695050666419168,0.96,1.0,0.7692307692307693,0.8695652173913043,0.9229715850736049,0.8746898263027295,0.8746898263027295,0.8500048360084096,0.07929276145609633,0.18300248767473054,0.04,2.493333333333333,187.0,0.36,27.0,0.5066666666666667,38.0,148.26666666666668,11120.0,24.906666666666666,1868.0,11.0,825.0,2.0,150.0,1.0,75.0,647.56,48567.0,49.85333333333333,3739.0,0.1443850267379679,0.20320855614973263,0.5066666666666667,0.18,0.7733333333333333,0.7710379475775733,0.16798561151079136,6.763133200001903,1.9085714285714286,0.72,1,6,False,True,True,True,True,True,1.0,0.0
